Product Type: Litetrack LR
Product ID: 80342
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
11/9/2021 9:30:05 PM,38.5379293,-109.5104685,1344.04,5,18.0,1.6,5,GPS Schedule
11/9/2021 9:40:05 PM,38.5380413,-109.5105277,1411.90,5,17.0,3,4,GPS Schedule
11/9/2021 9:50:54 PM,38.5379033,-109.5105600,1358.91,54,17.5,1.6,5,GPS Schedule
11/9/2021 10:00:02 PM,38.5379104,-109.5105070,1372.37,2,16.5,3,4,GPS Schedule
11/9/2021 10:10:34 PM,38.5378787,-109.5105453,1357.52,34,17.0,1.4,6,GPS Schedule
11/9/2021 10:20:16 PM,38.5378893,-109.5105683,1351.23,16,16.5,1.2,6,GPS Schedule
11/9/2021 10:30:04 PM,38.5378696,-109.5104692,1334.72,4,16.0,1.2,6,GPS Schedule
11/9/2021 10:40:02 PM,38.5378723,-109.5106266,1369.65,2,15.5,2.4,4,GPS Schedule
11/9/2021 10:50:34 PM,38.5378610,-109.5105446,1359.99,34,16.0,2.2,6,GPS Schedule
11/9/2021 11:00:11 PM,38.5378159,-109.5106266,1364.67,11,15.0,2.2,6,GPS Schedule
11/9/2021 11:10:13 PM,38.5378497,-109.5105942,1366.38,13,15.0,2.2,6,GPS Schedule
11/9/2021 11:20:02 PM,38.5378783,-109.5105356,1372.02,2,14.5,2.8,5,GPS Schedule
11/9/2021 11:30:02 PM,38.5378416,-109.5105255,1364.30,2,14.0,2.4,5,GPS Schedule
11/9/2021 11:40:02 PM,38.5378758,-109.5105028,1351.51,2,13.0,2,5,GPS Schedule
11/9/2021 11:50:02 PM,38.5379035,-109.5105766,1346.03,2,13.0,1.8,5,GPS Schedule
11/10/2021 12:00:05 AM,38.5379475,-109.5104636,1331.89,5,12.5,1.6,5,GPS Schedule
11/10/2021 12:11:10 AM,38.5378403,-109.5105320,1346.82,70,13.0,2.6,4,GPS Schedule
11/10/2021 12:21:10 AM,38.5399705,-109.5085879,1147.81,70,12.5,1.8,5,GPS Schedule
11/10/2021 12:30:34 AM,38.5378272,-109.5105924,1353.47,35,12.0,2.6,6,GPS Schedule
11/10/2021 12:40:03 AM,38.5377059,-109.5107514,1346.30,3,11.5,7,5,GPS Schedule
11/10/2021 12:50:02 AM,38.5379459,-109.5104075,1341.74,2,11.0,4,5,GPS Schedule
11/10/2021 1:00:02 AM,38.5379816,-109.5103796,1338.37,2,11.0,4.8,4,GPS Schedule
11/10/2021 1:11:10 AM,38.5390818,-109.5061191,823.88,70,12.0,3,4,GPS Schedule
11/10/2021 1:20:34 AM,38.5378564,-109.5105142,1346.18,35,11.5,2.2,5,GPS Schedule
11/10/2021 1:31:06 AM,38.5379477,-109.5102805,1320.61,66,11.5,4.2,4,GPS Schedule
11/10/2021 1:40:34 AM,38.5378646,-109.5105453,1356.27,35,11.0,2.4,5,GPS Schedule
11/10/2021 1:50:04 AM,38.5378713,-109.5107986,1403.49,4,11.0,2.4,5,GPS Schedule
11/10/2021 2:00:02 AM,38.5379262,-109.5105714,1357.32,2,10.5,2.4,5,GPS Schedule
11/10/2021 2:10:04 AM,38.5378697,-109.5105631,1358.78,4,10.5,2.6,4,GPS Schedule
11/10/2021 2:20:33 AM,38.5378380,-109.5105554,1358.39,34,10.5,1.6,5,GPS Schedule
11/10/2021 2:30:18 AM,38.5378075,-109.5105565,1370.66,18,10.5,1.6,5,GPS Schedule
11/10/2021 2:40:16 AM,38.5378083,-109.5105077,1359.30,16,10.5,1.6,5,GPS Schedule
11/10/2021 2:50:28 AM,38.5378974,-109.5105055,1337.26,28,10.5,1.6,5,GPS Schedule
11/10/2021 3:00:09 AM,38.5375117,-109.5106677,1416.70,9,10.5,1.6,5,GPS Schedule
11/10/2021 3:10:02 AM,38.5377920,-109.5105548,1358.37,3,10.0,1.6,5,GPS Schedule
11/10/2021 3:20:03 AM,38.5377338,-109.5105809,1348.82,4,10.0,3,4,GPS Schedule
11/10/2021 3:30:33 AM,38.5378751,-109.5105600,1356.42,34,11.0,1.8,6,GPS Schedule
11/10/2021 3:40:35 AM,38.5378493,-109.5103521,1339.15,36,11.0,5,4,GPS Schedule
11/10/2021 3:50:33 AM,38.5379284,-109.5105550,1347.38,34,11.0,1.8,5,GPS Schedule
11/10/2021 4:00:19 AM,38.5378011,-109.5106205,1334.64,20,11.0,1.8,5,GPS Schedule
11/10/2021 4:10:02 AM,38.5379447,-109.5105079,1348.32,3,11.0,2.2,5,GPS Schedule
11/10/2021 4:20:02 AM,38.5379292,-109.5104908,1340.85,3,10.5,2.6,5,GPS Schedule
11/10/2021 4:30:33 AM,38.5380038,-109.5105491,1367.37,34,11.0,2.6,5,GPS Schedule
11/10/2021 4:40:35 AM,38.5378807,-109.5104969,1365.27,36,11.5,2.6,4,GPS Schedule
11/10/2021 4:50:36 AM,38.5379399,-109.5104762,1342.57,36,11.5,1.8,6,GPS Schedule
11/10/2021 5:00:03 AM,38.5379046,-109.5104832,1341.08,3,11.0,1.6,6,GPS Schedule
11/10/2021 5:10:00 AM,38.5379733,-109.5104870,1345.95,1,11.0,1.6,6,GPS Schedule
11/10/2021 5:20:04 AM,38.5378495,-109.5103758,1327.89,4,11.0,3.4,5,GPS Schedule
11/10/2021 5:30:00 AM,38.5378156,-109.5104937,1356.68,1,11.0,3,5,GPS Schedule
11/10/2021 5:40:01 AM,38.5379035,-109.5105613,1350.85,2,11.0,1.8,5,GPS Schedule
11/10/2021 5:50:02 AM,38.5378628,-109.5104553,1330.85,3,11.0,1.8,5,GPS Schedule
11/10/2021 6:00:03 AM,38.5380634,-109.5105535,1325.35,4,11.0,2.8,5,GPS Schedule
11/10/2021 6:10:16 AM,38.5379626,-109.5105170,1339.41,17,11.0,3.8,4,GPS Schedule
11/10/2021 6:20:33 AM,38.5378858,-109.5103915,1345.29,34,11.0,2.2,5,GPS Schedule
11/10/2021 6:30:36 AM,38.5378932,-109.5104082,1333.04,36,10.5,1.4,6,GPS Schedule
11/10/2021 6:40:01 AM,38.5378759,-109.5104428,1362.72,2,10.0,1.4,5,GPS Schedule
11/10/2021 6:50:00 AM,38.5380202,-109.5104249,1331.37,1,10.0,2.2,5,GPS Schedule
11/10/2021 7:00:02 AM,38.5379015,-109.5105485,1362.37,2,9.5,2,5,GPS Schedule
11/10/2021 7:10:01 AM,38.5379143,-109.5106252,1381.45,2,9.0,2,5,GPS Schedule
11/10/2021 7:20:33 AM,38.5379358,-109.5106043,1378.46,34,9.5,2.2,5,GPS Schedule
11/10/2021 7:30:21 AM,38.5379042,-109.5104735,1355.58,21,9.0,2.6,5,GPS Schedule
11/10/2021 7:40:01 AM,38.5378531,-109.5105079,1340.22,2,8.5,2.2,5,GPS Schedule
11/10/2021 7:50:05 AM,38.5379445,-109.5104057,1330.70,6,8.5,1.8,5,GPS Schedule
11/10/2021 8:00:33 AM,38.5378758,-109.5105181,1346.69,34,9.0,1.4,6,GPS Schedule
11/10/2021 8:10:12 AM,38.5379298,-109.5105415,1363.24,13,8.5,2.2,5,GPS Schedule
11/10/2021 8:21:03 AM,38.5379969,-109.5104873,1324.99,64,9.0,1.6,5,GPS Schedule
11/10/2021 8:30:04 AM,38.5379643,-109.5105354,1337.57,4,8.0,1.6,5,GPS Schedule
11/10/2021 8:40:06 AM,38.5380744,-109.5106564,1339.88,6,8.0,1.6,5,GPS Schedule
11/10/2021 8:50:04 AM,38.5379464,-109.5104256,1320.80,4,8.0,1.6,5,GPS Schedule
11/10/2021 9:00:00 AM,38.5378796,-109.5105271,1336.53,1,8.0,1.6,5,GPS Schedule
11/10/2021 9:10:13 AM,38.5379919,-109.5104695,1322.49,14,8.0,5.4,4,GPS Schedule
11/10/2021 9:20:33 AM,38.5378808,-109.5105582,1346.00,34,8.5,3.2,6,GPS Schedule
11/10/2021 9:30:10 AM,38.5378472,-109.5105237,1353.88,11,7.5,2.4,6,GPS Schedule
11/10/2021 9:40:13 AM,38.5378775,-109.5105365,1344.86,14,7.5,2.2,5,GPS Schedule
11/10/2021 9:50:01 AM,38.5379471,-109.5105834,1309.47,2,7.5,2,5,GPS Schedule
11/10/2021 10:00:03 AM,38.5379182,-109.5105264,1343.99,4,7.5,1.6,6,GPS Schedule
11/10/2021 10:10:04 AM,38.5378633,-109.5104906,1358.06,4,7.5,1.6,6,GPS Schedule
11/10/2021 10:20:04 AM,38.5379149,-109.5105527,1381.36,4,7.5,1.6,6,GPS Schedule
11/10/2021 10:30:04 AM,38.5378403,-109.5104994,1303.48,4,7.0,1.6,6,GPS Schedule
11/10/2021 10:40:07 AM,38.5379301,-109.5105735,1345.54,7,7.5,1.4,6,GPS Schedule
11/10/2021 10:50:05 AM,38.5379309,-109.5105093,1339.01,5,7.5,1.4,6,GPS Schedule
11/10/2021 11:00:01 AM,38.5379604,-109.5105947,1330.08,1,7.0,1.6,5,GPS Schedule
11/10/2021 11:10:04 AM,38.5378973,-109.5105125,1338.88,4,7.0,1.8,5,GPS Schedule
11/10/2021 11:20:06 AM,38.5378585,-109.5104435,1357.13,6,7.0,2.2,5,GPS Schedule
11/10/2021 11:30:54 AM,38.5378752,-109.5105683,1349.98,54,8.0,1.4,5,GPS Schedule
11/10/2021 11:40:04 AM,38.5378810,-109.5105289,1347.58,4,7.0,1.4,5,GPS Schedule
11/10/2021 11:50:03 AM,38.5378348,-109.5105422,1350.80,4,7.0,1.4,5,GPS Schedule
11/10/2021 12:00:01 PM,38.5376964,-109.5105597,1363.67,1,7.0,1.4,5,GPS Schedule
11/10/2021 12:10:03 PM,38.5381565,-109.5105809,1386.21,4,7.0,4.6,4,GPS Schedule
11/10/2021 12:20:36 PM,38.5379070,-109.5104222,1337.53,36,8.0,1.6,5,GPS Schedule
11/10/2021 12:30:04 PM,38.5379167,-109.5104634,1352.22,4,7.5,1.4,5,GPS Schedule
11/10/2021 12:40:05 PM,38.5379889,-109.5105125,1346.98,5,7.0,1.4,5,GPS Schedule
11/10/2021 12:50:37 PM,38.5378550,-109.5105654,1322.31,37,7.5,1.6,5,GPS Schedule
11/10/2021 1:00:02 PM,38.5378087,-109.5106539,1309.50,3,7.0,2,4,GPS Schedule
11/10/2021 1:10:36 PM,38.5379520,-109.5104787,1350.52,36,7.0,1.8,6,GPS Schedule
11/10/2021 1:20:02 PM,38.5379230,-109.5106590,1375.42,2,6.5,2.6,5,GPS Schedule
11/10/2021 1:30:01 PM,38.5379152,-109.5104685,1342.80,2,6.5,2,5,GPS Schedule
11/10/2021 1:40:33 PM,38.5378807,-109.5105428,1350.82,34,6.5,1.8,6,GPS Schedule
11/10/2021 1:50:20 PM,38.5378593,-109.5105415,1357.01,21,6.5,1.8,6,GPS Schedule
11/10/2021 2:00:01 PM,38.5378447,-109.5105917,1359.05,2,6.0,2.4,5,GPS Schedule
11/10/2021 2:10:33 PM,38.5379321,-109.5105557,1343.66,34,6.5,1.2,7,GPS Schedule
11/10/2021 2:20:11 PM,38.5379424,-109.5105620,1350.25,12,6.0,3.8,5,GPS Schedule
11/10/2021 2:30:16 PM,38.5379093,-109.5105372,1343.63,17,6.0,1.2,7,GPS Schedule
11/10/2021 2:40:20 PM,38.5379205,-109.5104571,1346.88,20,6.0,1.2,7,GPS Schedule
11/10/2021 2:50:02 PM,38.5378950,-109.5105136,1353.64,3,6.0,2.2,5,GPS Schedule
11/10/2021 3:00:05 PM,38.5378970,-109.5104958,1351.76,5,6.5,1.2,6,GPS Schedule
11/10/2021 3:10:02 PM,38.5378763,-109.5105074,1388.36,3,6.0,2.8,5,GPS Schedule
11/10/2021 3:20:05 PM,38.5378331,-109.5105613,1344.62,5,6.0,2.2,5,GPS Schedule
11/10/2021 3:30:01 PM,38.4725515,-109.4554888,1492.62,2,6.0,2,5,GPS Schedule
11/10/2021 3:40:00 PM,38.3300304,-109.4300960,1773.26,1,6.5,1.8,5,GPS Schedule
11/10/2021 3:50:04 PM,38.1780281,-109.3808433,1767.08,4,6.0,1.6,5,GPS Schedule
11/10/2021 4:00:02 PM,38.0500850,-109.4108825,1941.68,2,6.0,1.4,5,GPS Schedule
11/10/2021 4:11:10 PM,38.0110948,-109.5387380,1792.23,70,7.0,3,4,GPS Schedule
11/10/2021 4:20:33 PM,38.0706968,-109.5657032,1615.83,34,6.5,1.6,6,GPS Schedule
11/10/2021 4:30:10 PM,38.0729261,-109.5642942,1625.81,11,6.5,2.4,5,GPS Schedule
11/10/2021 4:40:13 PM,38.0727976,-109.5642384,1624.56,13,8.5,2,6,GPS Schedule
11/10/2021 4:50:00 PM,38.0728089,-109.5643157,1616.47,1,10.5,2.4,5,GPS Schedule
11/10/2021 5:00:05 PM,38.0728728,-109.5642811,1613.91,5,12.0,2.2,5,GPS Schedule
11/10/2021 5:10:01 PM,38.0731090,-109.5641997,1625.84,1,13.5,2.6,5,GPS Schedule
11/10/2021 5:20:01 PM,38.0727389,-109.5644407,1616.68,1,14.0,2.2,5,GPS Schedule
11/10/2021 5:30:02 PM,38.0727380,-109.5643572,1620.04,2,15.0,3,5,GPS Schedule
11/10/2021 5:40:01 PM,38.0728247,-109.5643064,1609.38,2,16.5,3.2,5,GPS Schedule
11/10/2021 5:50:05 PM,38.0728142,-109.5643057,1612.49,5,16.0,3.6,5,GPS Schedule
11/10/2021 6:00:01 PM,38.0728194,-109.5643303,1616.61,2,15.5,3.8,5,GPS Schedule
11/10/2021 6:10:34 PM,38.0729420,-109.5644335,1613.84,35,16.5,1.4,6,GPS Schedule
11/10/2021 6:20:00 PM,38.0729651,-109.5644090,1612.18,1,18.0,1.4,6,GPS Schedule
11/10/2021 6:30:02 PM,38.0728658,-109.5644643,1616.52,2,17.5,1.4,5,GPS Schedule
11/10/2021 6:40:00 PM,38.0729139,-109.5645082,1637.27,1,17.5,1.6,5,GPS Schedule
11/10/2021 6:50:00 PM,38.0729226,-109.5644228,1611.72,1,19.0,1.6,5,GPS Schedule
11/10/2021 7:00:01 PM,38.0729285,-109.5644030,1622.24,2,19.5,1.6,5,GPS Schedule
11/10/2021 7:10:05 PM,38.0728960,-109.5644467,1617.10,5,19.0,1.6,5,GPS Schedule
11/10/2021 7:20:01 PM,38.0729636,-109.5644044,1617.26,1,20.0,1.6,5,GPS Schedule
11/10/2021 7:30:00 PM,38.0729256,-109.5644803,1612.91,1,21.0,1.6,5,GPS Schedule
11/10/2021 7:40:00 PM,38.0727985,-109.5642873,1613.09,1,20.0,1.8,5,GPS Schedule
11/10/2021 7:50:01 PM,38.0738700,-109.5638346,1616.90,2,18.0,3.8,4,GPS Schedule
11/10/2021 8:00:34 PM,38.0738191,-109.5641343,1609.51,35,18.0,2.4,5,GPS Schedule
11/10/2021 8:10:08 PM,38.0738142,-109.5641083,1613.45,9,17.5,2.4,5,GPS Schedule
11/10/2021 8:20:00 PM,38.0737770,-109.5637927,1621.97,1,18.5,2.4,5,GPS Schedule
11/10/2021 8:30:04 PM,38.0738575,-109.5640085,1610.56,5,17.0,2.8,4,GPS Schedule
11/10/2021 8:40:36 PM,38.0737708,-109.5640525,1619.60,36,17.0,1.8,6,GPS Schedule
11/10/2021 8:50:01 PM,38.0737736,-109.5637781,1622.45,2,16.5,1.8,6,GPS Schedule
11/10/2021 9:00:02 PM,38.0734358,-109.5643572,1620.06,2,16.0,1.8,6,GPS Schedule
11/10/2021 9:10:00 PM,38.0735044,-109.5640892,1592.49,1,16.0,5.8,5,GPS Schedule
11/10/2021 9:20:01 PM,38.0734364,-109.5646737,1623.22,2,16.5,1.8,5,GPS Schedule
11/10/2021 9:30:36 PM,38.0738063,-109.5640940,1632.41,36,16.5,2.8,5,GPS Schedule
11/10/2021 9:40:00 PM,38.0737217,-109.5641166,1598.99,1,16.0,2.2,5,GPS Schedule
11/10/2021 9:50:01 PM,38.0734890,-109.5636844,1638.47,2,15.5,1.8,5,GPS Schedule
11/10/2021 10:00:00 PM,38.0737216,-109.5631321,1623.34,1,15.5,1.8,5,GPS Schedule
11/10/2021 10:10:08 PM,38.0734692,-109.5636959,1633.16,8,15.5,2,5,GPS Schedule
