Product Type: Litetrack LR
Product ID: 80346
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
11/9/2021 3:00:35 AM,38.5378652,-109.5106419,1364.21,32,21.5,1.2,5,GPS Schedule
11/9/2021 3:10:02 AM,38.5379882,-109.5104382,1335.84,2,19.0,1.8,4,GPS Schedule
11/9/2021 3:20:35 AM,38.5378556,-109.5105937,1347.90,35,18.0,1.6,6,GPS Schedule
11/9/2021 3:30:03 AM,38.5379227,-109.5106097,1344.97,3,17.0,1.8,5,GPS Schedule
11/9/2021 3:40:02 AM,38.5378597,-109.5105359,1347.33,2,16.5,1.8,5,GPS Schedule
11/9/2021 3:50:01 AM,38.5378452,-109.5105415,1355.77,1,16.0,2,5,GPS Schedule
11/9/2021 4:00:02 AM,38.5379302,-109.5104829,1366.39,2,14.5,2.6,4,GPS Schedule
11/9/2021 4:10:33 AM,38.5378916,-109.5105142,1349.30,33,14.0,1.4,7,GPS Schedule
11/9/2021 4:20:10 AM,38.5379485,-109.5103548,1331.75,10,13.0,2.4,5,GPS Schedule
11/9/2021 4:30:14 AM,38.5379364,-109.5105847,1365.53,14,12.0,1.4,7,GPS Schedule
11/9/2021 4:40:02 AM,38.5378675,-109.5107417,1375.13,2,11.5,1.4,7,GPS Schedule
11/9/2021 4:50:02 AM,38.5379786,-109.5104908,1345.21,2,10.5,1.8,6,GPS Schedule
11/9/2021 5:00:03 AM,38.5379379,-109.5104940,1344.45,3,10.0,1.4,7,GPS Schedule
11/9/2021 5:10:01 AM,38.5378743,-109.5105386,1332.45,1,10.0,1.8,5,GPS Schedule
11/9/2021 5:20:05 AM,38.5380007,-109.5105971,1340.52,5,9.5,1.4,7,GPS Schedule
11/9/2021 5:30:01 AM,38.5379849,-109.5104472,1325.06,1,10.0,1.6,6,GPS Schedule
11/9/2021 5:40:05 AM,38.5379094,-109.5105302,1342.01,5,10.5,1.6,6,GPS Schedule
11/9/2021 5:50:01 AM,38.5379851,-109.5105717,1339.48,1,10.5,2,5,GPS Schedule
11/9/2021 6:00:04 AM,38.5379498,-109.5105717,1336.37,4,10.0,2.6,5,GPS Schedule
11/9/2021 6:10:05 AM,38.5378013,-109.5103386,1350.65,5,9.5,2.8,5,GPS Schedule
11/9/2021 6:20:33 AM,38.5378589,-109.5105847,1358.68,33,9.5,1.2,7,GPS Schedule
11/9/2021 6:30:10 AM,38.5378254,-109.5105656,1361.74,10,8.5,1.2,6,GPS Schedule
11/9/2021 6:40:11 AM,38.5378405,-109.5106412,1366.06,11,8.0,1.4,5,GPS Schedule
11/9/2021 6:50:11 AM,38.5378941,-109.5104839,1336.11,11,7.5,1.2,6,GPS Schedule
11/9/2021 7:00:02 AM,38.5379181,-109.5105181,1350.43,2,6.5,1.2,6,GPS Schedule
11/9/2021 7:10:35 AM,38.5379200,-109.5105379,1340.53,35,6.5,2,5,GPS Schedule
11/9/2021 7:20:02 AM,38.5378910,-109.5105338,1362.22,2,6.0,2.2,5,GPS Schedule
11/9/2021 7:30:33 AM,38.5378308,-109.5105931,1349.75,33,6.0,1.4,6,GPS Schedule
11/9/2021 7:40:16 AM,38.5380768,-109.5107288,1405.34,16,5.5,1.4,6,GPS Schedule
11/9/2021 7:50:02 AM,38.5378899,-109.5105334,1343.12,1,5.0,2,5,GPS Schedule
11/9/2021 8:00:05 AM,38.5379115,-109.5105910,1369.00,4,4.5,1.6,6,GPS Schedule
11/9/2021 8:10:03 AM,38.5379448,-109.5104723,1409.30,2,4.0,1.6,6,GPS Schedule
11/9/2021 8:20:03 AM,38.5378649,-109.5105620,1343.39,3,4.0,2,5,GPS Schedule
11/9/2021 8:30:03 AM,38.5378575,-109.5105523,1357.27,3,3.5,2.2,5,GPS Schedule
11/9/2021 8:40:08 AM,38.5381502,-109.5108223,1351.78,7,3.5,2.8,6,GPS Schedule
11/9/2021 8:50:01 AM,38.5377645,-109.5101204,1350.97,70,4.5,4.2,4,GPS Schedule
11/9/2021 9:00:33 AM,38.5379060,-109.5105156,1342.48,33,4.0,1.6,5,GPS Schedule
11/9/2021 9:10:12 AM,38.5378426,-109.5104627,1349.71,11,3.5,1.6,5,GPS Schedule
11/9/2021 9:21:10 AM,38.5377565,-109.5109223,1369.74,70,4.5,3.4,4,GPS Schedule
11/9/2021 9:30:35 AM,38.5379498,-109.5105564,1341.19,34,4.0,2.8,5,GPS Schedule
11/9/2021 9:40:02 AM,38.5378665,-109.5105651,1346.38,2,3.5,2.4,5,GPS Schedule
11/9/2021 9:50:05 AM,38.5378734,-109.5105568,1353.44,4,3.5,2,5,GPS Schedule
11/9/2021 10:00:01 AM,38.5379809,-109.5103513,1312.78,1,3.5,2,5,GPS Schedule
11/9/2021 10:10:01 AM,38.5379398,-109.5105840,1369.87,1,3.5,2,5,GPS Schedule
11/9/2021 10:20:03 AM,38.5379019,-109.5105582,1347.87,3,3.5,1.6,5,GPS Schedule
11/9/2021 10:30:03 AM,38.5378597,-109.5104676,1364.98,3,3.0,1.6,5,GPS Schedule
11/9/2021 10:40:33 AM,38.5378194,-109.5105028,1346.53,33,3.5,1.4,7,GPS Schedule
11/9/2021 10:50:10 AM,38.5378283,-109.5104919,1346.89,10,3.5,4,5,GPS Schedule
11/9/2021 11:00:16 AM,38.5379021,-109.5105442,1344.63,16,3.0,7.2,5,GPS Schedule
11/9/2021 11:10:11 AM,38.5378737,-109.5105428,1350.20,11,3.0,2,5,GPS Schedule
11/9/2021 11:20:12 AM,38.5379182,-109.5105264,1343.99,12,3.0,2.8,4,GPS Schedule
11/9/2021 11:30:53 AM,38.5378587,-109.5104978,1336.24,52,4.0,1.4,5,GPS Schedule
11/9/2021 11:40:01 AM,38.5379877,-109.5104661,1342.33,1,2.5,1.4,5,GPS Schedule
11/9/2021 11:50:05 AM,38.5379758,-109.5104719,1327.94,4,2.5,1.2,5,GPS Schedule
11/9/2021 12:00:04 PM,38.5379507,-109.5106390,1345.88,3,2.5,1.4,5,GPS Schedule
11/9/2021 12:10:14 PM,38.5378322,-109.5105642,1370.43,14,2.0,1.6,4,GPS Schedule
11/9/2021 12:20:33 PM,38.5378735,-109.5105721,1348.62,33,2.5,0.8,8,GPS Schedule
11/9/2021 12:30:11 PM,38.5379297,-109.5104629,1334.36,11,2.0,1.4,5,GPS Schedule
11/9/2021 12:40:03 PM,38.5378685,-109.5105474,1344.49,2,1.5,1,7,GPS Schedule
11/9/2021 12:50:02 PM,38.5379055,-109.5105435,1348.97,1,2.0,1.2,6,GPS Schedule
11/9/2021 1:00:04 PM,38.5379688,-109.5105352,1361.02,3,2.0,2.4,5,GPS Schedule
11/9/2021 1:10:04 PM,38.5377438,-109.5106764,1342.63,3,3.0,1.4,6,GPS Schedule
11/9/2021 1:20:02 PM,38.5378796,-109.5105271,1336.53,2,3.0,1.4,6,GPS Schedule
11/9/2021 1:30:02 PM,38.5377536,-109.5105638,1344.47,2,3.0,1.8,5,GPS Schedule
11/9/2021 1:40:34 PM,38.5378547,-109.5105334,1340.00,34,3.5,1.4,7,GPS Schedule
11/9/2021 1:50:11 PM,38.5379078,-109.5105271,1339.02,11,3.0,1.2,6,GPS Schedule
11/9/2021 2:00:01 PM,38.5378722,-109.5105327,1345.59,1,3.0,1.2,8,GPS Schedule
11/9/2021 2:10:02 PM,38.5378341,-109.5105840,1360.53,1,3.0,1.4,6,GPS Schedule
11/9/2021 2:20:03 PM,38.5378853,-109.5106039,1354.99,2,3.5,1.2,7,GPS Schedule
11/9/2021 2:30:03 PM,38.5379075,-109.5105257,1347.09,2,4.0,1.2,6,GPS Schedule
11/9/2021 2:40:01 PM,38.5379129,-109.5105073,1349.55,1,4.0,1.2,6,GPS Schedule
11/9/2021 2:50:02 PM,38.5379396,-109.5105125,1342.62,2,4.5,1.2,7,GPS Schedule
11/9/2021 3:00:04 PM,38.5378426,-109.5106165,1362.56,3,4.5,1.2,6,GPS Schedule
11/9/2021 3:10:06 PM,38.5378118,-109.5105836,1339.56,5,5.0,2.8,5,GPS Schedule
11/9/2021 3:20:05 PM,38.5376918,-109.5106984,1357.89,4,5.0,2.4,5,GPS Schedule
11/9/2021 3:30:04 PM,38.5376709,-109.5107700,1383.28,4,5.5,2,5,GPS Schedule
11/9/2021 3:40:02 PM,38.5378534,-109.5105948,1362.66,2,6.0,3.4,4,GPS Schedule
11/9/2021 3:50:51 PM,38.5380504,-109.5104397,1375.32,51,7.5,1.6,5,GPS Schedule
11/9/2021 4:00:04 PM,38.5378396,-109.5105413,1313.21,4,7.5,1.6,5,GPS Schedule
11/9/2021 4:10:33 PM,38.5378826,-109.5105474,1345.74,33,8.0,1.4,5,GPS Schedule
11/9/2021 4:20:14 PM,38.5380160,-109.5105906,1359.25,13,8.5,1.4,5,GPS Schedule
11/9/2021 4:31:10 PM,38.5376010,-109.5104548,1288.69,70,10.0,3.6,4,GPS Schedule
11/9/2021 4:41:10 PM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
11/9/2021 4:51:06 PM,38.5378972,-109.5105041,1345.32,65,14.0,4.6,5,GPS Schedule
11/9/2021 5:00:02 PM,38.5378326,-109.5104577,1335.06,2,14.0,3.4,5,GPS Schedule
11/9/2021 5:10:33 PM,38.5378770,-109.5105645,1351.34,33,16.5,1.4,6,GPS Schedule
11/9/2021 5:30:36 PM,38.5378825,-109.5105390,1352.18,35,18.5,1,8,GPS Schedule
11/9/2021 5:40:01 PM,38.5378887,-109.5103402,1327.24,1,18.0,1.4,6,GPS Schedule
11/9/2021 5:50:02 PM,38.5378629,-109.5105645,1350.10,2,17.5,1.4,6,GPS Schedule
11/9/2021 6:00:05 PM,38.5379048,-109.5104539,1342.65,4,17.5,1.4,6,GPS Schedule
11/9/2021 6:10:03 PM,38.5378882,-109.5105372,1341.76,3,17.5,1.4,6,GPS Schedule
11/9/2021 6:20:01 PM,38.5379360,-109.5107045,1343.11,1,18.0,1.4,5,GPS Schedule
11/9/2021 6:30:02 PM,38.5379068,-109.5105829,1352.00,2,18.0,2.2,4,GPS Schedule
11/9/2021 6:40:33 PM,38.5379027,-109.5104940,1341.34,33,18.5,1.8,6,GPS Schedule
11/9/2021 6:50:37 PM,38.5379078,-109.5104895,1347.04,36,18.5,1.8,6,GPS Schedule
11/9/2021 7:00:02 PM,38.5378904,-109.5104902,1341.45,2,18.0,2,6,GPS Schedule
11/9/2021 7:10:05 PM,38.5379742,-109.5105953,1392.36,4,19.0,1.8,7,GPS Schedule
11/9/2021 7:20:02 PM,38.5379595,-109.5105516,1370.34,2,19.0,3.2,5,GPS Schedule
11/9/2021 7:30:03 PM,38.5380530,-109.5106040,1411.87,3,19.0,2,6,GPS Schedule
11/9/2021 7:40:02 PM,38.5375559,-109.5106683,1309.42,2,19.0,3,5,GPS Schedule
11/9/2021 7:50:04 PM,38.5379237,-109.5104857,1349.65,3,19.5,1.4,6,GPS Schedule
