Product Type: Litetrack LR
Product ID: 80342
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
6/2/2021 12:01:10 AM,0.0000000,0.0000000,0.00,70,35.5,0.0,0,0,GPS Schedule
6/6/2021 9:34:36 PM,38.5640167,-109.5393183,1231.42,37,37.0,0.0,1.4,6,GPS Schedule
6/6/2021 9:40:01 PM,38.5640522,-109.5392667,1239.31,2,39.0,0.0,1.4,6,GPS Schedule
6/6/2021 9:50:01 PM,38.5641077,-109.5393992,1233.18,2,41.5,0.0,1.4,5,GPS Schedule
6/6/2021 10:00:00 PM,38.5639979,-109.5391052,1266.11,1,43.0,0.0,1.8,5,GPS Schedule
6/6/2021 10:10:02 PM,38.5640009,-109.5392845,1236.83,3,44.0,0.0,2.2,5,GPS Schedule
6/6/2021 10:20:00 PM,38.5640555,-109.5391823,1266.11,1,44.5,0.0,2.6,5,GPS Schedule
6/6/2021 10:30:03 PM,38.5641403,-109.5393051,1235.05,4,45.5,0.0,3.4,5,GPS Schedule
6/6/2021 10:40:02 PM,38.5641527,-109.5392866,1238.14,3,47.0,0.0,14.2,4,GPS Schedule
6/6/2021 10:50:34 PM,38.5640151,-109.5392775,1236.45,35,48.0,0.0,1.8,6,GPS Schedule
6/6/2021 11:00:13 PM,38.5640329,-109.5392559,1237.17,13,48.0,0.0,1.6,6,GPS Schedule
6/6/2021 11:10:02 PM,38.5639856,-109.5391544,1253.39,2,47.5,0.0,1.4,6,GPS Schedule
6/6/2021 11:20:02 PM,38.5640324,-109.5393898,1218.00,2,47.0,0.0,3,4,GPS Schedule
6/6/2021 11:30:36 PM,38.5640359,-109.5392761,1246.38,36,47.0,0.0,1.8,6,GPS Schedule
6/6/2021 11:40:02 PM,38.5639957,-109.5393797,1210.28,2,46.0,0.0,2.6,6,GPS Schedule
6/6/2021 11:50:04 PM,38.5639730,-109.5393919,1200.61,4,45.5,0.0,5.2,6,GPS Schedule
6/7/2021 12:00:10 AM,38.5639974,-109.5393075,1229.29,10,44.5,0.0,4,6,GPS Schedule
6/7/2021 12:10:01 AM,38.5637012,-109.5397403,1155.05,1,43.5,0.0,9.4,5,GPS Schedule
6/7/2021 12:20:02 AM,38.5640080,-109.5392622,1240.64,2,43.0,0.0,2.4,6,GPS Schedule
6/7/2021 12:30:04 AM,38.5642412,-109.5391673,1264.32,4,42.0,0.0,4,5,GPS Schedule
6/7/2021 12:40:01 AM,38.5641238,-109.5393438,1240.56,1,41.5,0.0,8.4,5,GPS Schedule
6/7/2021 12:50:02 AM,38.5641017,-109.5392527,1240.43,2,40.0,0.0,3.6,6,GPS Schedule
6/7/2021 1:00:02 AM,38.5641230,-109.5392988,1227.84,2,39.0,0.0,5,4,GPS Schedule
6/7/2021 1:10:35 AM,38.5639902,-109.5392991,1235.10,35,37.5,0.0,2,6,GPS Schedule
6/7/2021 1:20:04 AM,38.5639358,-109.5393037,1225.04,4,36.0,0.0,2,6,GPS Schedule
6/7/2021 1:30:04 AM,38.5639591,-109.5392789,1223.40,4,35.0,0.0,3.4,5,GPS Schedule
6/7/2021 1:40:01 AM,38.5639778,-109.5393023,1236.84,2,34.5,0.0,3.4,5,GPS Schedule
6/7/2021 1:50:03 AM,38.5642763,-109.5390550,1203.28,3,34.0,0.0,3.8,4,GPS Schedule
6/7/2021 2:00:35 AM,38.5640378,-109.5393183,1233.29,35,33.5,0.0,1.8,6,GPS Schedule
6/7/2021 2:10:01 AM,38.5638706,-109.5392768,1227.70,1,32.5,0.0,1.8,6,GPS Schedule
6/7/2021 2:20:03 AM,38.5639636,-109.5393246,1232.40,3,32.0,0.0,1.6,6,GPS Schedule
6/7/2021 2:30:01 AM,38.5639699,-109.5393971,1233.11,1,31.0,0.0,1.6,5,GPS Schedule
6/7/2021 2:40:01 AM,38.5643333,-109.5393323,1262.71,1,30.5,0.0,3,5,GPS Schedule
6/7/2021 2:50:02 AM,38.5639886,-109.5392583,1240.13,2,30.0,0.0,1.6,5,GPS Schedule
6/7/2021 3:00:02 AM,38.5639515,-109.5392914,1234.08,2,29.0,0.0,1.4,5,GPS Schedule
6/7/2021 3:10:05 AM,38.5640235,-109.5393476,1230.47,5,28.5,0.0,1.4,5,GPS Schedule
6/7/2021 3:20:02 AM,38.5640426,-109.5391349,1245.45,2,28.5,0.0,4.2,4,GPS Schedule
6/7/2021 3:30:36 AM,38.5640272,-109.5392953,1239.58,36,28.5,0.0,1.2,6,GPS Schedule
