Product Type: Litetrack LR
Product ID: 80341
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
6/6/2021 11:51:10 PM,38.5640566,-109.5391418,1248.32,70,44.5,0.0,2,5,GPS Schedule
6/7/2021 12:00:36 AM,38.5640183,-109.5393061,1239.22,36,43.5,0.0,1.2,9,GPS Schedule
6/7/2021 12:10:02 AM,38.5638985,-109.5392907,1233.44,3,43.0,0.0,1.4,8,GPS Schedule
6/7/2021 12:20:03 AM,38.5641154,-109.5392737,1246.54,3,43.0,0.0,1.2,9,GPS Schedule
6/7/2021 12:30:00 AM,38.5638773,-109.5392601,1241.20,1,42.0,0.0,2.8,7,GPS Schedule
6/7/2021 12:40:00 AM,38.5641519,-109.5392723,1215.79,1,42.0,0.0,4,5,GPS Schedule
6/7/2021 12:50:01 AM,38.5639517,-109.5392775,1230.84,2,41.5,0.0,5.2,5,GPS Schedule
6/7/2021 1:00:00 AM,38.5641229,-109.5392527,1242.30,1,40.5,0.0,6.4,5,GPS Schedule
6/7/2021 1:10:05 AM,38.5654938,-109.5390539,1380.22,5,40.0,0.0,2.2,6,GPS Schedule
6/7/2021 1:20:03 AM,38.5642695,-109.5394439,1241.12,4,39.5,0.0,1,7,GPS Schedule
6/7/2021 1:30:04 AM,38.5639657,-109.5392998,1228.89,4,39.0,0.0,1,6,GPS Schedule
6/7/2021 1:40:04 AM,38.5640202,-109.5393106,1234.14,4,38.5,0.0,2.8,5,GPS Schedule
6/7/2021 1:50:01 AM,38.5640790,-109.5391812,1253.22,2,38.0,0.0,3,4,GPS Schedule
6/7/2021 2:00:34 AM,38.5640378,-109.5393030,1238.11,35,38.0,0.0,1.8,7,GPS Schedule
6/7/2021 2:10:02 AM,38.5640568,-109.5393277,1243.48,2,37.0,0.0,1.8,7,GPS Schedule
6/7/2021 2:20:03 AM,38.5640482,-109.5393023,1243.07,3,36.0,0.0,1.6,7,GPS Schedule
6/7/2021 2:30:01 AM,38.5640504,-109.5392705,1237.95,2,35.5,0.0,1.4,7,GPS Schedule
6/7/2021 2:40:00 AM,38.5639935,-109.5393054,1241.07,1,34.5,0.0,1.4,6,GPS Schedule
6/7/2021 2:50:01 AM,38.5640452,-109.5392974,1229.05,2,34.0,0.0,1.2,6,GPS Schedule
6/7/2021 3:00:02 AM,38.5639936,-109.5392984,1239.45,2,33.0,0.0,1.2,6,GPS Schedule
6/7/2021 3:10:04 AM,38.5640391,-109.5393200,1244.33,4,32.5,0.0,1.2,6,GPS Schedule
6/7/2021 3:20:01 AM,38.5640345,-109.5392967,1232.14,1,32.0,0.0,2.2,5,GPS Schedule
6/7/2021 3:30:05 AM,38.5641329,-109.5393260,1239.30,5,31.5,0.0,1,6,GPS Schedule
6/7/2021 3:40:04 AM,38.5641048,-109.5393037,1240.00,4,31.0,0.0,1,6,GPS Schedule
6/7/2021 3:50:01 AM,38.5641188,-109.5393260,1238.05,2,30.5,0.0,1.2,5,GPS Schedule
6/7/2021 4:00:01 AM,38.5640266,-109.5393455,1242.87,2,30.0,0.0,2.2,4,GPS Schedule
6/7/2021 4:10:33 AM,38.5640595,-109.5392527,1236.69,34,30.0,0.0,0.8,9,GPS Schedule
6/7/2021 4:20:10 AM,38.5639979,-109.5392642,1227.62,11,29.0,0.0,3.4,5,GPS Schedule
6/7/2021 4:30:13 AM,38.5643953,-109.5391907,1247.67,13,28.5,0.0,1.4,7,GPS Schedule
6/7/2021 4:40:00 AM,38.5640591,-109.5393828,1260.80,1,28.0,0.0,4.8,5,GPS Schedule
6/7/2021 4:50:01 AM,38.5637100,-109.5394560,1226.01,1,27.5,0.0,4.4,5,GPS Schedule
6/7/2021 5:00:01 AM,38.5641558,-109.5392130,1223.28,1,27.0,0.0,3.6,5,GPS Schedule
6/7/2021 5:10:01 AM,38.5637904,-109.5392956,1195.56,1,26.5,0.0,2.8,5,GPS Schedule
6/7/2021 5:20:01 AM,38.5639340,-109.5393075,1223.68,1,26.5,0.0,2.4,5,GPS Schedule
6/7/2021 5:30:02 AM,38.5640429,-109.5392984,1243.81,3,26.0,0.0,2,5,GPS Schedule
6/7/2021 5:40:02 AM,38.5640235,-109.5393099,1238.48,2,26.0,0.0,2,5,GPS Schedule
6/7/2021 5:50:01 AM,38.5640760,-109.5393354,1200.70,2,26.0,0.0,2.8,4,GPS Schedule
6/7/2021 6:00:33 AM,38.5640325,-109.5393145,1234.03,34,26.0,0.0,1.8,7,GPS Schedule
6/7/2021 6:10:12 AM,38.5640092,-109.5393239,1240.48,12,25.5,0.0,1.6,7,GPS Schedule
6/7/2021 6:20:01 AM,38.5640535,-109.5393214,1237.52,2,25.0,0.0,1.6,7,GPS Schedule
6/7/2021 6:30:00 AM,38.5640995,-109.5392998,1240.73,1,25.0,0.0,1.6,6,GPS Schedule
6/7/2021 6:40:01 AM,38.5640384,-109.5392527,1234.82,1,24.5,0.0,1.4,7,GPS Schedule
6/7/2021 6:50:03 AM,38.5640001,-109.5393640,1238.54,3,24.5,0.0,1.4,7,GPS Schedule
6/7/2021 7:00:02 AM,38.5641317,-109.5392796,1234.64,2,24.0,0.0,1.8,6,GPS Schedule
6/7/2021 7:10:03 AM,38.5639196,-109.5393284,1227.29,3,23.5,0.0,1.4,7,GPS Schedule
6/7/2021 7:20:04 AM,38.5641821,-109.5393106,1248.48,4,23.0,0.0,1.4,7,GPS Schedule
6/7/2021 7:30:01 AM,38.5640519,-109.5392499,1252.18,2,23.0,0.0,2.4,6,GPS Schedule
6/7/2021 7:40:01 AM,38.5640446,-109.5394006,1219.51,2,22.5,0.0,3.2,4,GPS Schedule
6/7/2021 7:50:35 AM,38.5640573,-109.5392622,1245.01,36,22.5,0.0,1.4,7,GPS Schedule
6/7/2021 8:00:00 AM,38.5641195,-109.5392566,1282.86,1,21.5,0.0,2,5,GPS Schedule
6/7/2021 8:10:00 AM,38.5639795,-109.5393138,1233.38,1,21.5,0.0,1.6,6,GPS Schedule
6/7/2021 8:20:02 AM,38.5640341,-109.5393176,1237.01,2,21.0,0.0,1.4,6,GPS Schedule
6/7/2021 8:30:02 AM,38.5640570,-109.5393138,1240.24,2,21.0,0.0,1.4,6,GPS Schedule
6/7/2021 8:40:01 AM,38.5639831,-109.5393214,1231.28,2,21.0,0.0,2.2,5,GPS Schedule
6/7/2021 8:50:00 AM,38.5640722,-109.5393417,1206.04,1,20.5,0.0,1.8,5,GPS Schedule
6/7/2021 9:00:01 AM,38.5640011,-109.5393235,1220.75,2,20.0,0.0,1.6,5,GPS Schedule
6/7/2021 9:10:00 AM,38.5640694,-109.5392953,1243.32,1,20.0,0.0,1.4,5,GPS Schedule
6/7/2021 9:20:02 AM,38.5640300,-109.5393601,1242.40,3,19.5,0.0,1.2,6,GPS Schedule
6/7/2021 9:30:01 AM,38.5641100,-109.5393298,1236.07,2,19.0,0.0,1.6,4,GPS Schedule
6/7/2021 9:40:33 AM,38.5640272,-109.5393106,1234.76,34,19.5,0.0,1.2,6,GPS Schedule
6/7/2021 9:50:12 AM,38.5641187,-109.5393330,1239.67,12,18.5,0.0,2.6,5,GPS Schedule
6/7/2021 10:00:01 AM,38.5641086,-109.5393127,1229.84,2,18.0,0.0,3,5,GPS Schedule
6/7/2021 10:10:00 AM,38.5640513,-109.5393002,1255.48,1,17.5,0.0,3.2,5,GPS Schedule
6/7/2021 10:20:01 AM,38.5641253,-109.5393539,1245.16,2,17.5,0.0,3.2,5,GPS Schedule
6/7/2021 10:30:01 AM,38.5640395,-109.5393368,1231.45,2,17.0,0.0,3,5,GPS Schedule
6/7/2021 10:40:01 AM,38.5639373,-109.5393138,1229.64,2,17.5,0.0,2.8,4,GPS Schedule
6/7/2021 10:50:36 AM,38.5640166,-109.5393560,1223.40,37,17.5,0.0,2.2,6,GPS Schedule
6/7/2021 11:00:01 AM,38.5639513,-109.5394044,1210.04,2,17.0,0.0,2.6,5,GPS Schedule
6/7/2021 11:10:35 AM,38.5639969,-109.5393354,1235.77,36,17.5,0.0,1.2,6,GPS Schedule
6/7/2021 11:20:00 AM,38.5639692,-109.5393298,1223.60,1,17.0,0.0,1.2,6,GPS Schedule
6/7/2021 11:30:01 AM,38.5640451,-109.5392890,1235.49,2,17.5,0.0,1.2,6,GPS Schedule
6/7/2021 11:40:00 AM,38.5640666,-109.5393926,1246.92,1,18.0,0.0,1.8,5,GPS Schedule
6/7/2021 11:50:01 AM,38.5640586,-109.5393016,1248.04,2,18.5,0.0,1.2,6,GPS Schedule
6/7/2021 12:00:01 PM,38.5639910,-109.5393664,1244.62,2,19.5,0.0,1.2,6,GPS Schedule
6/7/2021 12:10:02 PM,38.5640057,-109.5393316,1237.76,3,20.0,0.0,1.8,5,GPS Schedule
6/7/2021 12:20:01 PM,38.5640195,-109.5393302,1247.07,2,20.0,0.0,1.8,4,GPS Schedule
6/7/2021 12:30:35 PM,38.5639900,-109.5393284,1233.53,36,21.0,0.0,1,7,GPS Schedule
6/7/2021 12:40:02 PM,38.5640573,-109.5392998,1236.99,3,21.0,0.0,1,7,GPS Schedule
6/7/2021 12:50:02 PM,38.5640590,-109.5392960,1238.35,3,21.5,0.0,1,7,GPS Schedule
6/7/2021 1:00:00 PM,38.5639990,-109.5396726,1237.09,1,21.5,0.0,3,4,GPS Schedule
6/7/2021 1:10:33 PM,38.5640550,-109.5397619,1229.29,34,22.0,0.0,1.6,5,GPS Schedule
6/7/2021 1:20:36 PM,38.5378281,-109.5105212,1345.31,37,22.5,0.0,1.8,4,GPS Schedule
6/7/2021 1:30:33 PM,38.5377814,-109.5105694,1356.64,34,22.5,0.0,1.6,6,GPS Schedule
6/7/2021 1:40:18 PM,38.5378743,-109.5104926,1346.91,19,22.5,0.0,2,5,GPS Schedule
6/7/2021 1:50:15 PM,38.4773845,-109.4575516,1482.82,16,23.0,0.0,1.6,6,GPS Schedule
6/7/2021 2:00:01 PM,38.3493597,-109.4347186,1684.01,2,22.5,0.0,1.8,6,GPS Schedule
6/7/2021 2:10:02 PM,38.2097779,-109.3737747,1761.35,3,23.0,0.0,1.8,5,GPS Schedule
6/7/2021 2:20:05 PM,38.0697288,-109.3672096,1845.49,6,23.0,0.0,2,5,GPS Schedule
6/7/2021 2:30:05 PM,38.0132542,-109.4333053,1907.68,6,23.0,0.0,2,5,GPS Schedule
6/7/2021 2:40:06 PM,37.9856754,-109.5164875,1878.38,7,23.0,0.0,2,5,GPS Schedule
6/7/2021 2:50:06 PM,38.0442493,-109.5516495,1705.19,7,23.0,0.0,2.2,5,GPS Schedule
6/7/2021 3:00:06 PM,38.0706258,-109.5655130,1604.82,7,23.5,0.0,2,5,GPS Schedule
6/7/2021 3:10:15 PM,38.0706746,-109.5654987,1628.72,16,24.0,0.0,4.6,4,GPS Schedule
6/7/2021 3:20:33 PM,38.0705777,-109.5654830,1587.31,34,24.5,0.0,2,5,GPS Schedule
6/7/2021 3:30:13 PM,38.0705919,-109.5655937,1614.50,14,24.5,0.0,1.6,5,GPS Schedule
6/7/2021 3:40:00 PM,38.0704862,-109.5656324,1631.10,1,24.5,0.0,1.8,5,GPS Schedule
6/7/2021 3:50:00 PM,38.0704422,-109.5657142,1613.00,1,25.0,0.0,1.6,5,GPS Schedule
6/7/2021 4:00:01 PM,38.0705191,-109.5656529,1619.95,2,25.5,0.0,1.6,5,GPS Schedule
6/7/2021 4:10:03 PM,38.0728298,-109.5641270,1605.41,4,25.5,0.0,1.4,6,GPS Schedule
6/7/2021 4:20:01 PM,38.0728298,-109.5640924,1597.30,2,26.5,0.0,2.4,5,GPS Schedule
6/7/2021 4:29:59 PM,38.0729269,-109.5640769,1591.65,0,27.0,0.0,1.6,6,GPS Schedule
6/7/2021 4:40:00 PM,38.0728544,-109.5642177,1624.63,1,28.0,0.0,2.2,4,GPS Schedule
6/7/2021 4:50:34 PM,38.0728152,-109.5641699,1605.85,35,29.0,0.0,1.4,6,GPS Schedule
6/7/2021 5:00:11 PM,38.0728205,-109.5641945,1609.98,12,29.5,0.0,1.4,6,GPS Schedule
6/7/2021 5:10:11 PM,38.0728063,-109.5642153,1613.61,12,30.0,0.0,1.4,6,GPS Schedule
6/7/2021 5:20:13 PM,38.0728358,-109.5642420,1607.80,14,30.5,0.0,4.4,5,GPS Schedule
6/7/2021 5:30:00 PM,38.0728063,-109.5640204,1655.77,1,31.0,0.0,5,5,GPS Schedule
6/7/2021 5:40:00 PM,38.0728263,-109.5637275,1643.20,1,31.5,0.0,5.6,5,GPS Schedule
6/7/2021 5:50:00 PM,38.0729910,-109.5642841,1566.34,2,32.0,0.0,1.8,5,GPS Schedule
6/7/2021 6:00:03 PM,38.0728333,-109.5643178,1606.54,4,32.5,0.0,1.4,6,GPS Schedule
6/7/2021 6:10:00 PM,38.0727229,-109.5641528,1633.54,1,33.0,0.0,2,5,GPS Schedule
6/7/2021 6:20:01 PM,38.0728319,-109.5641840,1629.43,2,33.5,0.0,2,5,GPS Schedule
6/7/2021 6:30:00 PM,38.0728155,-109.5642100,1623.64,2,34.0,0.0,1.6,5,GPS Schedule
6/7/2021 6:40:33 PM,38.0727484,-109.5642232,1625.06,35,35.0,0.0,1,6,GPS Schedule
6/7/2021 6:50:10 PM,38.0728316,-109.5641924,1622.99,12,35.0,0.0,1.2,5,GPS Schedule
6/7/2021 7:00:13 PM,38.0728189,-109.5642315,1624.79,14,35.0,0.0,1,6,GPS Schedule
6/7/2021 7:10:01 PM,38.0727943,-109.5642031,1620.17,2,35.0,0.0,1,6,GPS Schedule
6/7/2021 7:20:03 PM,38.0728245,-109.5641924,1622.38,4,36.0,0.0,1.6,5,GPS Schedule
6/7/2021 7:30:01 PM,38.0727099,-109.5641518,1617.54,2,36.0,0.0,1.4,5,GPS Schedule
6/7/2021 7:40:01 PM,38.0727860,-109.5641764,1627.83,2,36.5,0.0,1.4,5,GPS Schedule
6/7/2021 7:50:03 PM,38.0729261,-109.5642666,1619.32,4,37.0,0.0,1.4,5,GPS Schedule
6/7/2021 8:00:03 PM,38.0729298,-109.5642866,1628.53,5,37.5,0.0,1.6,5,GPS Schedule
6/7/2021 8:10:03 PM,38.0729030,-109.5643050,1624.22,4,37.0,0.0,1.6,5,GPS Schedule
6/7/2021 8:21:07 PM,38.0729521,-109.5641993,1635.10,70,38.0,0.0,2.8,3,GPS Schedule
6/7/2021 8:30:33 PM,38.0728780,-109.5642642,1608.30,35,38.0,0.0,1,7,GPS Schedule
6/7/2021 8:40:13 PM,38.0728799,-109.5642880,1616.15,14,38.0,0.0,1.2,7,GPS Schedule
6/7/2021 8:50:00 PM,38.0728314,-109.5643355,1608.42,2,37.0,0.0,1.4,6,GPS Schedule
6/7/2021 8:59:59 PM,38.0728477,-109.5641401,1614.23,1,35.5,0.0,1.8,6,GPS Schedule
6/7/2021 9:09:59 PM,38.0743231,-109.5652452,1627.27,1,34.5,0.0,1.8,6,GPS Schedule
6/7/2021 9:20:00 PM,38.0740494,-109.5655151,1606.06,1,33.5,0.0,1.4,6,GPS Schedule
6/7/2021 9:30:00 PM,38.0737236,-109.5653257,1629.54,1,34.0,0.0,1.4,6,GPS Schedule
6/7/2021 9:40:05 PM,38.0740629,-109.5656217,1615.50,6,34.0,0.0,1.4,6,GPS Schedule
6/7/2021 9:50:02 PM,38.0740553,-109.5654884,1614.95,3,33.5,0.0,1.4,6,GPS Schedule
6/7/2021 10:00:00 PM,38.0738983,-109.5653254,1625.85,1,34.0,0.0,1.8,5,GPS Schedule
6/7/2021 10:10:01 PM,38.0741267,-109.5656010,1616.19,3,34.0,0.0,2,6,GPS Schedule
6/7/2021 10:20:03 PM,38.0740791,-109.5657665,1613.21,4,34.0,0.0,2.6,6,GPS Schedule
6/7/2021 10:30:01 PM,38.0740051,-109.5657644,1618.83,2,33.5,0.0,3.8,6,GPS Schedule
6/7/2021 10:40:36 PM,38.0736502,-109.5650337,1623.72,37,34.0,0.0,1.6,8,GPS Schedule
6/7/2021 10:50:00 PM,38.0733225,-109.5665546,1615.04,1,33.5,0.0,2.2,6,GPS Schedule
6/7/2021 11:00:00 PM,38.0734278,-109.5666280,1616.32,2,32.5,0.0,1.6,7,GPS Schedule
6/7/2021 11:10:02 PM,38.0735186,-109.5667237,1613.18,3,32.0,0.0,1.6,7,GPS Schedule
6/7/2021 11:20:00 PM,38.0735527,-109.5669093,1626.19,1,31.0,0.0,1.6,6,GPS Schedule
6/7/2021 11:30:00 PM,38.0736856,-109.5668024,1610.60,1,31.0,0.0,1.4,7,GPS Schedule
6/7/2021 11:40:03 PM,38.0735111,-109.5662640,1623.97,4,30.5,0.0,1.4,7,GPS Schedule
6/7/2021 11:50:00 PM,38.0737210,-109.5671426,1605.59,2,31.0,0.0,3.4,6,GPS Schedule
6/8/2021 12:00:00 AM,38.0731988,-109.5669123,1476.90,1,30.5,0.0,7.4,5,GPS Schedule
6/8/2021 12:10:00 AM,38.0747850,-109.5651004,1610.46,2,30.5,0.0,2.6,6,GPS Schedule
6/8/2021 12:20:01 AM,38.0756765,-109.5655423,1613.84,2,29.5,0.0,2,6,GPS Schedule
6/8/2021 12:30:00 AM,38.0759431,-109.5675024,1598.76,2,29.5,0.0,2,5,GPS Schedule
6/8/2021 12:40:00 AM,38.0759540,-109.5676503,1598.83,1,29.5,0.0,2,5,GPS Schedule
6/8/2021 12:50:34 AM,38.0759083,-109.5674926,1610.17,36,30.0,0.0,0.8,10,GPS Schedule
6/8/2021 1:00:10 AM,38.0759206,-109.5674965,1610.05,12,29.0,0.0,1,8,GPS Schedule
6/8/2021 1:10:13 AM,38.0759120,-109.5674781,1611.27,14,29.0,0.0,0.8,9,GPS Schedule
6/8/2021 1:20:00 AM,38.0759098,-109.5675041,1606.71,1,28.5,0.0,1,8,GPS Schedule
6/8/2021 1:30:02 AM,38.0759209,-109.5674604,1610.00,3,28.0,0.0,0.8,9,GPS Schedule
6/8/2021 1:40:01 AM,38.0755975,-109.5672830,1607.19,2,27.5,0.0,1,8,GPS Schedule
6/8/2021 1:49:59 AM,38.0755521,-109.5673603,1594.17,0,26.5,0.0,1.8,6,GPS Schedule
6/8/2021 2:00:00 AM,38.0756375,-109.5673450,1606.39,1,26.5,0.0,1,6,GPS Schedule
6/8/2021 2:09:59 AM,38.0756816,-109.5672872,1590.41,0,26.5,0.0,1.4,6,GPS Schedule
6/8/2021 2:19:59 AM,38.0755469,-109.5670716,1615.98,0,26.0,0.0,1.6,6,GPS Schedule
6/8/2021 2:29:59 AM,38.0759887,-109.5666963,1616.62,0,25.5,0.0,2,5,GPS Schedule
6/8/2021 2:39:59 AM,38.0761311,-109.5664341,1624.00,0,25.0,0.0,2.2,5,GPS Schedule
6/8/2021 2:49:59 AM,38.0761732,-109.5666559,1535.34,0,24.0,0.0,2.6,5,GPS Schedule
6/8/2021 3:00:33 AM,38.0762860,-109.5664522,1616.63,35,24.0,0.0,2,6,GPS Schedule
6/8/2021 3:10:12 AM,38.0760359,-109.5663628,1611.55,13,23.0,0.0,2,6,GPS Schedule
6/8/2021 3:20:00 AM,38.0757463,-109.5670305,1600.69,2,22.5,0.0,5.2,5,GPS Schedule
6/8/2021 3:30:35 AM,38.0756239,-109.5671174,1608.32,36,23.0,0.0,1,7,GPS Schedule
6/8/2021 3:39:59 AM,38.0756224,-109.5671129,1613.40,1,22.0,0.0,1.2,6,GPS Schedule
6/8/2021 3:50:01 AM,38.0756661,-109.5671257,1605.58,2,22.0,0.0,1.6,6,GPS Schedule
6/8/2021 4:00:01 AM,38.0756205,-109.5670959,1607.17,2,21.5,0.0,1.8,6,GPS Schedule
6/8/2021 4:10:00 AM,38.0756310,-109.5671105,1607.31,2,20.5,0.0,2.8,5,GPS Schedule
6/8/2021 4:19:59 AM,38.0757666,-109.5671317,1601.07,1,20.0,0.0,3.2,5,GPS Schedule
6/8/2021 4:30:01 AM,38.0756396,-109.5671288,1606.09,3,19.5,0.0,3.4,5,GPS Schedule
6/8/2021 4:40:04 AM,38.0757311,-109.5671248,1596.36,5,19.5,0.0,3.4,5,GPS Schedule
6/8/2021 4:50:51 AM,38.0754873,-109.5672043,1614.71,53,19.5,0.0,26.8,4,GPS Schedule
6/8/2021 5:00:33 AM,38.0756362,-109.5671212,1608.19,35,18.5,0.0,1.2,8,GPS Schedule
6/8/2021 5:10:13 AM,38.0756276,-109.5671098,1611.03,14,18.0,0.0,1.2,8,GPS Schedule
6/8/2021 5:19:59 AM,38.0756381,-109.5671174,1609.55,1,17.5,0.0,1.4,7,GPS Schedule
6/8/2021 5:29:59 AM,38.0756489,-109.5671028,1611.26,1,17.5,0.0,1.4,7,GPS Schedule
6/8/2021 5:39:59 AM,38.0755694,-109.5670637,1601.45,1,17.5,0.0,1.4,5,GPS Schedule
6/8/2021 5:50:02 AM,38.0758319,-109.5671431,1603.16,3,17.0,0.0,1.4,7,GPS Schedule
6/8/2021 6:00:02 AM,38.0758770,-109.5670604,1606.50,3,16.0,0.0,1.4,6,GPS Schedule
6/8/2021 6:10:02 AM,38.0757153,-109.5669785,1606.72,3,15.5,0.0,1.2,7,GPS Schedule
6/8/2021 6:19:59 AM,38.0758104,-109.5668113,1602.97,1,15.0,0.0,1.8,5,GPS Schedule
6/8/2021 6:30:02 AM,38.0759682,-109.5667659,1608.16,3,14.5,0.0,1.2,7,GPS Schedule
6/8/2021 6:40:00 AM,38.0761899,-109.5666514,1602.69,2,15.0,0.0,3.4,4,GPS Schedule
6/8/2021 6:51:03 AM,38.0761468,-109.5663971,1610.42,65,16.5,0.0,1.6,5,GPS Schedule
6/8/2021 7:00:03 AM,38.0761683,-109.5661917,1612.24,4,15.5,0.0,1.8,5,GPS Schedule
6/8/2021 7:10:00 AM,38.0762233,-109.5663234,1606.07,2,16.5,0.0,2,5,GPS Schedule
6/8/2021 7:20:33 AM,38.0762240,-109.5662582,1607.59,35,17.5,0.0,1.8,6,GPS Schedule
6/8/2021 7:30:10 AM,38.0761548,-109.5661335,1614.16,12,17.5,0.0,1.8,6,GPS Schedule
6/8/2021 7:40:10 AM,38.0761575,-109.5661855,1605.67,12,18.0,0.0,2.4,5,GPS Schedule
6/8/2021 7:50:10 AM,38.0761712,-109.5660867,1615.08,12,18.0,0.0,2.4,5,GPS Schedule
6/8/2021 8:00:10 AM,38.0761681,-109.5660361,1615.51,12,17.5,0.0,2.6,5,GPS Schedule
6/8/2021 8:10:10 AM,38.0761858,-109.5661716,1604.89,12,17.0,0.0,2.4,5,GPS Schedule
6/8/2021 8:20:13 AM,38.0761818,-109.5662291,1605.46,15,17.0,0.0,2.2,5,GPS Schedule
6/8/2021 8:30:00 AM,38.0762034,-109.5662000,1608.89,2,17.0,0.0,2.2,5,GPS Schedule
6/8/2021 8:40:00 AM,38.0762161,-109.5661886,1613.58,2,16.5,0.0,2.4,5,GPS Schedule
6/8/2021 8:50:02 AM,38.0761852,-109.5662229,1600.12,4,16.5,0.0,2.8,5,GPS Schedule
6/8/2021 9:00:02 AM,38.0762101,-109.5662361,1609.55,4,16.5,0.0,3.4,5,GPS Schedule
6/8/2021 9:10:00 AM,38.0762150,-109.5662621,1605.62,2,17.0,0.0,4,5,GPS Schedule
6/8/2021 9:20:02 AM,38.0762184,-109.5662974,1610.00,4,17.0,0.0,4.6,4,GPS Schedule
6/8/2021 9:30:33 AM,38.0761787,-109.5662062,1612.38,35,17.5,0.0,1,8,GPS Schedule
6/8/2021 9:40:10 AM,38.0761698,-109.5662170,1612.03,12,17.5,0.0,1,7,GPS Schedule
6/8/2021 9:50:12 AM,38.0761750,-109.5662208,1611.29,14,18.0,0.0,1,8,GPS Schedule
6/8/2021 9:59:59 AM,38.0761840,-109.5661962,1608.40,1,18.0,0.0,1,8,GPS Schedule
6/8/2021 10:10:01 AM,38.0761750,-109.5662070,1608.04,3,17.5,0.0,1,7,GPS Schedule
6/8/2021 10:20:00 AM,38.0761571,-109.5662284,1607.34,2,18.0,0.0,1.2,6,GPS Schedule
6/8/2021 10:30:01 AM,38.0760773,-109.5662807,1610.55,3,17.5,0.0,1.4,6,GPS Schedule
6/8/2021 10:39:59 AM,38.0760137,-109.5663485,1629.28,1,16.5,0.0,1.2,6,GPS Schedule
6/8/2021 10:50:00 AM,38.0762025,-109.5664913,1612.26,2,16.0,0.0,1.4,5,GPS Schedule
6/8/2021 11:00:00 AM,38.0760313,-109.5665579,1587.88,2,16.0,0.0,4,4,GPS Schedule
6/8/2021 11:11:03 AM,38.0761271,-109.5665987,1609.96,65,18.0,0.0,4.4,5,GPS Schedule
6/8/2021 11:20:11 AM,38.0761484,-109.5665641,1603.70,13,17.5,0.0,3.4,5,GPS Schedule
6/8/2021 11:30:12 AM,38.0761914,-109.5667044,1608.96,14,18.0,0.0,2.6,5,GPS Schedule
6/8/2021 11:40:15 AM,38.0765200,-109.5667094,1609.42,17,18.0,0.0,2.2,5,GPS Schedule
6/8/2021 11:50:00 AM,38.0763812,-109.5673318,1603.14,2,17.5,0.0,2,5,GPS Schedule
6/8/2021 12:00:00 PM,38.0776317,-109.5731339,1591.33,2,17.5,0.0,1.8,5,GPS Schedule
6/8/2021 12:10:00 PM,38.0763312,-109.5740897,1595.64,2,17.5,0.0,1.8,5,GPS Schedule
6/8/2021 12:20:00 PM,38.0729105,-109.5758395,1610.18,2,17.0,0.0,1.6,5,GPS Schedule
6/8/2021 12:29:59 PM,38.0704758,-109.5746089,1609.86,1,16.5,0.0,1.6,5,GPS Schedule
6/8/2021 12:40:04 PM,38.0658082,-109.5763254,1621.20,6,17.5,0.0,1.8,5,GPS Schedule
6/8/2021 12:50:05 PM,38.0619972,-109.5782007,1623.04,7,18.5,0.0,1.8,4,GPS Schedule
6/8/2021 1:00:36 PM,38.0565711,-109.5814217,1634.95,38,19.5,0.0,1.4,7,GPS Schedule
