Product Type: Litetrack LR
Product ID: 80345
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
6/7/2021 1:20:04 PM,38.5378546,-109.5103866,1328.78,3,15.5,0.0,2.2,4,GPS Schedule
6/7/2021 1:30:33 PM,38.5377822,-109.5104899,1354.93,32,15.5,0.0,1,8,GPS Schedule
6/7/2021 1:40:16 PM,38.5378286,-109.5104780,1343.64,15,15.5,0.0,1,8,GPS Schedule
6/7/2021 1:50:19 PM,38.4764463,-109.4571649,1483.70,17,15.5,0.0,1,7,GPS Schedule
6/7/2021 2:00:03 PM,38.3489520,-109.4346793,1691.27,1,15.5,0.0,1,6,GPS Schedule
6/7/2021 2:10:03 PM,38.2094546,-109.3739476,1735.82,1,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 2:20:03 PM,38.0697836,-109.3670011,1847.46,2,15.5,0.0,1.4,7,GPS Schedule
6/7/2021 2:30:03 PM,38.0134796,-109.4332175,1913.02,1,15.5,0.0,2,6,GPS Schedule
6/7/2021 2:40:09 PM,37.9856828,-109.5167381,1929.32,7,15.5,0.0,2,6,GPS Schedule
6/7/2021 2:50:02 PM,38.0438633,-109.5507241,1484.10,0,15.5,0.0,3.8,5,GPS Schedule
6/7/2021 3:00:06 PM,38.0705654,-109.5656037,1616.63,4,15.5,0.0,2,6,GPS Schedule
6/7/2021 3:10:06 PM,38.0705142,-109.5656338,1625.51,4,15.5,0.0,3.4,5,GPS Schedule
6/7/2021 3:20:02 PM,38.0706772,-109.5651658,1657.54,0,15.5,0.0,3.8,5,GPS Schedule
6/7/2021 3:30:04 PM,38.0705512,-109.5656383,1623.51,2,15.5,0.0,1.8,6,GPS Schedule
6/7/2021 3:40:33 PM,38.0705709,-109.5655923,1620.71,32,15.5,0.0,1.2,9,GPS Schedule
6/7/2021 3:50:16 PM,38.0705762,-109.5655892,1618.34,15,15.5,0.0,1.2,7,GPS Schedule
6/7/2021 4:00:19 PM,38.0705373,-109.5655746,1615.74,17,15.5,0.0,1,7,GPS Schedule
6/7/2021 4:10:03 PM,38.0727928,-109.5641778,1620.39,1,15.5,0.0,1,7,GPS Schedule
6/7/2021 4:20:03 PM,38.0728134,-109.5642360,1619.09,2,15.5,0.0,1.2,6,GPS Schedule
6/7/2021 4:30:04 PM,38.0728122,-109.5641540,1614.39,2,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 4:40:02 PM,38.0728189,-109.5642108,1619.92,1,15.5,0.0,1.2,6,GPS Schedule
6/7/2021 4:50:06 PM,38.0728141,-109.5641501,1615.75,4,15.5,0.0,1.8,6,GPS Schedule
6/7/2021 5:00:03 PM,38.0728260,-109.5641761,1612.43,2,15.5,0.0,2.2,6,GPS Schedule
6/7/2021 5:10:04 PM,38.0728252,-109.5641273,1623.90,3,15.5,0.0,2.4,6,GPS Schedule
6/7/2021 5:20:36 PM,38.0728152,-109.5642045,1613.96,34,15.5,0.0,1.8,6,GPS Schedule
6/7/2021 5:30:06 PM,38.0727678,-109.5641439,1606.09,4,15.5,0.0,1.8,6,GPS Schedule
6/7/2021 5:40:04 PM,38.0728093,-109.5642451,1608.31,2,15.5,0.0,2,6,GPS Schedule
6/7/2021 5:50:04 PM,38.0728107,-109.5641633,1622.71,2,15.5,0.0,2,6,GPS Schedule
6/7/2021 6:00:03 PM,38.0727413,-109.5642301,1626.07,1,15.5,0.0,2.4,5,GPS Schedule
6/7/2021 6:10:03 PM,38.0728326,-109.5642722,1579.06,1,15.5,0.0,3.2,5,GPS Schedule
6/7/2021 6:20:03 PM,38.0730528,-109.5642224,1594.89,1,15.5,0.0,3,5,GPS Schedule
6/7/2021 6:30:04 PM,38.0728539,-109.5641051,1629.56,2,15.5,0.0,3.6,5,GPS Schedule
6/7/2021 6:40:36 PM,38.0728301,-109.5641602,1621.58,34,15.5,0.0,1.8,5,GPS Schedule
6/7/2021 6:50:04 PM,38.0728248,-109.5641702,1625.57,2,15.5,0.0,2,5,GPS Schedule
6/7/2021 7:00:04 PM,38.0728021,-109.5641518,1625.56,2,15.5,0.0,2.2,5,GPS Schedule
6/7/2021 7:10:07 PM,38.0728719,-109.5642045,1618.89,5,15.5,0.0,2.4,5,GPS Schedule
6/7/2021 7:20:10 PM,38.0728812,-109.5641439,1615.95,8,15.5,0.0,3.2,5,GPS Schedule
6/7/2021 7:30:36 PM,38.0728066,-109.5641862,1615.18,34,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 7:40:07 PM,38.0728017,-109.5641602,1619.12,5,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 7:50:04 PM,38.0728925,-109.5642627,1617.60,2,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 8:00:04 PM,38.0729322,-109.5643331,1610.35,2,15.5,0.0,2.4,5,GPS Schedule
6/7/2021 8:10:03 PM,38.0728587,-109.5643951,1599.68,1,15.5,0.0,1.6,5,GPS Schedule
6/7/2021 8:20:11 PM,38.0729153,-109.5642603,1612.75,9,15.5,0.0,1.6,5,GPS Schedule
6/7/2021 8:30:06 PM,38.0728944,-109.5642658,1620.58,4,15.5,0.0,1.8,5,GPS Schedule
6/7/2021 8:40:04 PM,38.0727772,-109.5643219,1619.35,2,15.5,0.0,2,5,GPS Schedule
6/7/2021 8:50:35 PM,38.0727119,-109.5642828,1610.77,33,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 9:00:03 PM,38.0727708,-109.5642776,1625.12,1,15.5,0.0,1.8,5,GPS Schedule
6/7/2021 9:10:03 PM,38.0738972,-109.5644628,1653.58,1,15.5,0.0,2,5,GPS Schedule
6/7/2021 9:20:04 PM,38.0731274,-109.5662981,1621.61,2,15.5,0.0,2.8,5,GPS Schedule
6/7/2021 9:30:03 PM,38.0725418,-109.5671005,1618.65,1,15.5,0.0,1.4,5,GPS Schedule
6/7/2021 9:40:03 PM,38.0723422,-109.5675972,1604.79,1,15.5,0.0,1.6,5,GPS Schedule
6/7/2021 9:50:03 PM,38.0727582,-109.5673569,1613.93,1,15.5,0.0,1.4,6,GPS Schedule
6/7/2021 10:00:05 PM,38.0729676,-109.5678104,1615.06,3,15.5,0.0,1.6,6,GPS Schedule
6/7/2021 10:10:04 PM,38.0720147,-109.5702672,1618.77,2,15.5,0.0,2,6,GPS Schedule
6/7/2021 10:20:04 PM,38.0718292,-109.5702750,1619.12,2,15.5,0.0,2.6,6,GPS Schedule
6/7/2021 10:30:04 PM,38.0718564,-109.5702414,1628.24,2,15.5,0.0,3.8,6,GPS Schedule
6/7/2021 10:40:06 PM,38.0720209,-109.5705239,1614.65,4,15.5,0.0,6.4,6,GPS Schedule
6/7/2021 10:50:33 PM,38.0720433,-109.5705644,1611.47,31,15.5,0.0,1.6,6,GPS Schedule
6/7/2021 11:00:18 PM,38.0722342,-109.5707366,1611.98,16,15.5,0.0,2.4,5,GPS Schedule
6/7/2021 11:10:19 PM,38.0719875,-109.5706271,1598.31,17,15.5,0.0,2.8,5,GPS Schedule
6/7/2021 11:20:05 PM,38.0727955,-109.5698422,1603.78,3,15.5,0.0,1.6,6,GPS Schedule
6/7/2021 11:30:04 PM,38.0734215,-109.5687257,1613.97,2,15.5,0.0,2,6,GPS Schedule
6/7/2021 11:40:03 PM,38.0734407,-109.5686410,1585.31,1,15.5,0.0,4.2,5,GPS Schedule
6/7/2021 11:50:06 PM,38.0735143,-109.5686930,1582.99,4,15.5,0.0,6.2,6,GPS Schedule
6/8/2021 12:00:10 AM,38.0746215,-109.5702532,1599.57,8,15.5,0.0,3.4,6,GPS Schedule
6/8/2021 12:10:07 AM,38.0751356,-109.5702573,1601.30,5,15.5,0.0,2.6,6,GPS Schedule
6/8/2021 12:20:05 AM,38.0751815,-109.5702856,1607.77,3,15.5,0.0,2.6,6,GPS Schedule
6/8/2021 12:30:05 AM,38.0752779,-109.5708656,1597.35,3,15.5,0.0,3,4,GPS Schedule
6/8/2021 12:40:35 AM,38.0752502,-109.5712099,1604.53,33,15.5,0.0,1.2,7,GPS Schedule
6/8/2021 12:50:04 AM,38.0756969,-109.5716226,1612.56,2,15.5,0.0,1.2,7,GPS Schedule
6/8/2021 1:00:03 AM,38.0756405,-109.5716834,1630.29,1,15.5,0.0,1.2,5,GPS Schedule
6/8/2021 1:10:04 AM,38.0775144,-109.5732384,1601.46,2,15.5,0.0,1.2,7,GPS Schedule
6/8/2021 1:20:03 AM,38.0759602,-109.5706833,1607.67,1,15.5,0.0,1.8,5,GPS Schedule
6/8/2021 1:30:02 AM,38.0756546,-109.5702804,1597.48,0,15.5,0.0,1.2,7,GPS Schedule
6/8/2021 1:40:02 AM,38.0757159,-109.5702317,1572.57,0,15.5,0.0,1.2,6,GPS Schedule
6/8/2021 1:50:03 AM,38.0755675,-109.5699039,1579.02,1,15.5,0.0,3,4,GPS Schedule
6/8/2021 2:01:10 AM,38.0746988,-109.5699691,1562.67,70,15.5,0.0,1,7,GPS Schedule
6/8/2021 2:10:35 AM,38.0724539,-109.5714032,1611.66,33,15.5,0.0,1.8,5,GPS Schedule
6/8/2021 2:20:06 AM,38.0720492,-109.5714220,1612.27,4,15.5,0.0,1.8,5,GPS Schedule
6/8/2021 2:30:02 AM,38.0724631,-109.5715790,1576.30,0,15.5,0.0,1.8,5,GPS Schedule
6/8/2021 2:40:02 AM,38.0725612,-109.5716491,1615.91,0,15.5,0.0,2,5,GPS Schedule
6/8/2021 2:50:02 AM,38.0730060,-109.5715055,1570.71,0,15.5,0.0,2,5,GPS Schedule
6/8/2021 3:00:03 AM,38.0745911,-109.5701707,1615.23,1,15.5,0.0,2.6,4,GPS Schedule
6/8/2021 3:10:33 AM,38.0746281,-109.5696380,1614.85,31,15.5,0.0,3,5,GPS Schedule
6/8/2021 3:20:18 AM,38.0741429,-109.5688898,1625.24,16,15.5,0.0,2.8,5,GPS Schedule
6/8/2021 3:30:19 AM,38.0738860,-109.5687436,1614.63,17,15.5,0.0,2.6,4,GPS Schedule
6/8/2021 3:40:33 AM,38.0738961,-109.5687803,1611.57,31,15.5,0.0,0.8,9,GPS Schedule
6/8/2021 3:50:17 AM,38.0739014,-109.5687703,1607.59,15,15.5,0.0,1,7,GPS Schedule
6/8/2021 4:00:18 AM,38.0738909,-109.5687627,1609.07,16,15.5,0.0,0.8,8,GPS Schedule
6/8/2021 4:10:03 AM,38.0739032,-109.5687734,1610.57,1,15.5,0.0,0.8,8,GPS Schedule
6/8/2021 4:20:03 AM,38.0739698,-109.5687216,1583.30,1,15.5,0.0,1,7,GPS Schedule
6/8/2021 4:30:03 AM,38.0739436,-109.5687441,1596.74,1,15.5,0.0,1,8,GPS Schedule
6/8/2021 4:40:03 AM,38.0739902,-109.5687004,1603.11,1,15.5,0.0,1,6,GPS Schedule
6/8/2021 4:50:10 AM,38.0738890,-109.5687734,1609.33,8,15.5,0.0,1.2,6,GPS Schedule
6/8/2021 5:00:04 AM,38.0739014,-109.5687634,1605.97,2,15.5,0.0,1.2,6,GPS Schedule
6/8/2021 5:10:03 AM,38.0739221,-109.5688388,1568.97,1,15.5,0.0,1.4,5,GPS Schedule
6/8/2021 5:20:04 AM,38.0744096,-109.5698617,1593.93,2,15.5,0.0,1.4,5,GPS Schedule
6/8/2021 5:30:06 AM,38.0746561,-109.5702320,1620.61,4,15.5,0.0,1.4,5,GPS Schedule
6/8/2021 5:40:03 AM,38.0749060,-109.5702191,1593.30,1,15.5,0.0,1.4,5,GPS Schedule
6/8/2021 5:50:33 AM,38.0751486,-109.5702029,1604.32,31,15.5,0.0,1.6,7,GPS Schedule
6/8/2021 6:00:17 AM,38.0751147,-109.5702143,1597.78,15,15.5,0.0,1.8,7,GPS Schedule
6/8/2021 6:10:19 AM,38.0752560,-109.5704212,1602.09,17,15.5,0.0,1.6,7,GPS Schedule
6/8/2021 6:20:03 AM,38.0752077,-109.5704719,1555.41,1,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 6:30:03 AM,38.0751876,-109.5703730,1603.67,1,15.5,0.0,1.6,5,GPS Schedule
6/8/2021 6:40:04 AM,38.0752347,-109.5704419,1605.10,2,15.5,0.0,1.4,7,GPS Schedule
6/8/2021 6:50:03 AM,38.0751818,-109.5705414,1588.27,1,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 7:00:04 AM,38.0751930,-109.5705185,1596.42,2,15.5,0.0,1.8,6,GPS Schedule
6/8/2021 7:10:03 AM,38.0751783,-109.5703920,1596.87,1,15.5,0.0,2,6,GPS Schedule
6/8/2021 7:20:04 AM,38.0752374,-109.5705147,1601.48,2,15.5,0.0,1.4,7,GPS Schedule
6/8/2021 7:30:03 AM,38.0752583,-109.5704815,1587.16,1,15.5,0.0,2.4,6,GPS Schedule
6/8/2021 7:40:03 AM,38.0752115,-109.5704596,1605.14,1,15.5,0.0,2.2,6,GPS Schedule
6/8/2021 7:50:04 AM,38.0751810,-109.5704925,1599.74,2,15.5,0.0,2.8,5,GPS Schedule
6/8/2021 8:00:33 AM,38.0752183,-109.5704887,1604.18,31,15.5,0.0,1,8,GPS Schedule
6/8/2021 8:10:17 AM,38.0752127,-109.5705001,1600.11,15,15.5,0.0,1,8,GPS Schedule
6/8/2021 8:20:19 AM,38.0752164,-109.5704925,1602.82,17,15.5,0.0,1,8,GPS Schedule
6/8/2021 8:30:05 AM,38.0751914,-109.5705001,1598.26,3,15.5,0.0,1,8,GPS Schedule
6/8/2021 8:40:03 AM,38.0752056,-109.5705762,1617.33,1,15.5,0.0,1.2,7,GPS Schedule
6/8/2021 8:50:03 AM,38.0751859,-109.5705116,1594.18,1,15.5,0.0,1.4,5,GPS Schedule
6/8/2021 9:00:04 AM,38.0752179,-109.5705109,1600.99,2,15.5,0.0,1,7,GPS Schedule
6/8/2021 9:10:03 AM,38.0752029,-109.5704550,1609.60,1,15.5,0.0,1,7,GPS Schedule
6/8/2021 9:20:04 AM,38.0752179,-109.5705178,1602.61,2,15.5,0.0,1,7,GPS Schedule
6/8/2021 9:30:04 AM,38.0751899,-109.5705233,1609.83,2,15.5,0.0,1.4,6,GPS Schedule
6/8/2021 9:40:05 AM,38.0751940,-109.5704658,1609.25,3,15.5,0.0,1.4,6,GPS Schedule
6/8/2021 9:50:04 AM,38.0751779,-109.5704696,1606.66,2,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 10:00:10 AM,38.0752075,-109.5705032,1602.47,8,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 10:10:33 AM,38.0752161,-109.5705078,1598.01,31,15.5,0.0,1.4,7,GPS Schedule
6/8/2021 10:20:17 AM,38.0751862,-109.5705171,1603.86,15,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 10:30:17 AM,38.0751847,-109.5704918,1604.08,15,15.5,0.0,2,5,GPS Schedule
6/8/2021 10:40:17 AM,38.0751914,-109.5705070,1599.88,15,15.5,0.0,2,5,GPS Schedule
6/8/2021 10:50:17 AM,38.0752109,-109.5705039,1598.75,15,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 11:00:17 AM,38.0750805,-109.5704519,1596.14,15,15.5,0.0,2,6,GPS Schedule
6/8/2021 11:10:17 AM,38.0751032,-109.5702732,1589.68,15,15.5,0.0,2.4,6,GPS Schedule
6/8/2021 11:20:28 AM,38.0747133,-109.5700922,1601.17,26,15.5,0.0,2.8,6,GPS Schedule
6/8/2021 11:30:03 AM,38.0739602,-109.5705429,1656.00,1,15.5,0.0,2.8,5,GPS Schedule
6/8/2021 11:40:06 AM,38.0720471,-109.5705568,1614.19,4,15.5,0.0,2,6,GPS Schedule
6/8/2021 11:50:06 AM,38.0718278,-109.5703984,1614.46,4,15.5,0.0,2,6,GPS Schedule
6/8/2021 12:00:04 PM,38.0752363,-109.5711323,1593.51,2,15.5,0.0,2.4,5,GPS Schedule
6/8/2021 12:10:04 PM,38.0767871,-109.5737075,1595.89,2,15.5,0.0,3,4,GPS Schedule
6/8/2021 12:20:57 PM,38.0749120,-109.5761368,1592.46,55,15.5,0.0,1.6,5,GPS Schedule
6/8/2021 12:30:19 PM,38.0723174,-109.5753993,1601.82,17,15.5,0.0,1.6,5,GPS Schedule
6/8/2021 12:40:35 PM,38.0687880,-109.5752453,1612.34,33,15.5,0.0,1.6,6,GPS Schedule
6/8/2021 12:50:03 PM,38.0647940,-109.5772038,1739.04,1,15.5,0.0,4,5,GPS Schedule
6/8/2021 1:00:04 PM,38.0625114,-109.5778024,1618.25,2,15.5,0.0,1.4,6,GPS Schedule
6/8/2021 1:10:06 PM,38.0589009,-109.5798155,1632.24,4,15.5,0.0,1.4,6,GPS Schedule
