Cow,Start,End,Steps,Motion Index,Lying Time,Standing Time,Transitions,Transitions Up,Transitions Down
AngusR23,2022-03-18 22:45:00,2022-03-18 23:00:00,63,219,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-18 23:00:00,2022-03-18 23:15:00,70,226,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-18 23:15:00,2022-03-18 23:30:00,55,192,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-18 23:30:00,2022-03-18 23:45:00,66,194,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-18 23:45:00,2022-03-19 00:00:00,55,193,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 00:00:00,2022-03-19 00:15:00,60,200,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 00:15:00,2022-03-19 00:30:00,50,167,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 00:30:00,2022-03-19 00:45:00,56,203,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 00:45:00,2022-03-19 01:00:00,49,183,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 01:00:00,2022-03-19 01:15:00,68,293,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 01:15:00,2022-03-19 01:30:00,0,2,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 01:30:00,2022-03-19 01:45:00,32,123,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 01:45:00,2022-03-19 02:00:00,17,68,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 02:00:00,2022-03-19 02:15:00,1,10,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 02:15:00,2022-03-19 02:30:00,61,265,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 02:30:00,2022-03-19 02:45:00,58,228,0:05:49,0:09:11,1,0,1
AngusR23,2022-03-19 02:45:00,2022-03-19 03:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 03:00:00,2022-03-19 03:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 03:15:00,2022-03-19 03:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 03:30:00,2022-03-19 03:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 03:45:00,2022-03-19 04:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 04:00:00,2022-03-19 04:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 04:15:00,2022-03-19 04:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 04:30:00,2022-03-19 04:45:00,209,818,0:03:21,0:11:39,1,1,0
AngusR23,2022-03-19 04:45:00,2022-03-19 05:00:00,124,582,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 05:00:00,2022-03-19 05:15:00,224,874,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 05:15:00,2022-03-19 05:30:00,59,232,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 05:30:00,2022-03-19 05:45:00,12,34,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 05:45:00,2022-03-19 06:00:00,0,0,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 06:00:00,2022-03-19 06:15:00,0,0,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 06:15:00,2022-03-19 06:30:00,2,13,0:03:34,0:11:26,1,0,1
AngusR23,2022-03-19 06:30:00,2022-03-19 06:45:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 06:45:00,2022-03-19 07:00:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 07:00:00,2022-03-19 07:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 07:15:00,2022-03-19 07:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 07:30:00,2022-03-19 07:45:00,2,11,0:04:33,0:10:27,1,1,0
AngusR23,2022-03-19 07:45:00,2022-03-19 08:00:00,63,248,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 08:00:00,2022-03-19 08:15:00,71,240,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 08:15:00,2022-03-19 08:30:00,43,120,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 08:30:00,2022-03-19 08:45:00,29,120,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 08:45:00,2022-03-19 09:00:00,35,110,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 09:00:00,2022-03-19 09:15:00,31,120,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 09:15:00,2022-03-19 09:30:00,48,158,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 09:30:00,2022-03-19 09:45:00,43,128,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 09:45:00,2022-03-19 10:00:00,20,69,0:08:20,0:06:40,1,0,1
AngusR23,2022-03-19 10:00:00,2022-03-19 10:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 10:15:00,2022-03-19 10:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 10:30:00,2022-03-19 10:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 10:45:00,2022-03-19 11:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 11:00:00,2022-03-19 11:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 11:15:00,2022-03-19 11:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 11:30:00,2022-03-19 11:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 11:45:00,2022-03-19 12:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 12:00:00,2022-03-19 12:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 12:15:00,2022-03-19 12:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 12:30:00,2022-03-19 12:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 12:45:00,2022-03-19 13:00:00,1,3,0:05:40,0:09:20,1,1,0
AngusR23,2022-03-19 13:00:00,2022-03-19 13:15:00,112,471,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 13:15:00,2022-03-19 13:30:00,28,96,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 13:30:00,2022-03-19 13:45:00,145,445,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 13:45:00,2022-03-19 14:00:00,38,120,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 14:00:00,2022-03-19 14:15:00,57,200,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 14:15:00,2022-03-19 14:30:00,67,235,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 14:30:00,2022-03-19 14:45:00,111,397,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 14:45:00,2022-03-19 15:00:00,60,217,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 15:00:00,2022-03-19 15:15:00,60,188,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 15:15:00,2022-03-19 15:30:00,106,409,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 15:30:00,2022-03-19 15:45:00,20,81,0:03:33,0:11:27,1,0,1
AngusR23,2022-03-19 15:45:00,2022-03-19 16:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 16:00:00,2022-03-19 16:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 16:15:00,2022-03-19 16:30:00,8,42,0:11:56,0:03:04,1,1,0
AngusR23,2022-03-19 16:30:00,2022-03-19 16:45:00,61,232,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 16:45:00,2022-03-19 17:00:00,95,396,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 17:00:00,2022-03-19 17:15:00,2,7,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 17:15:00,2022-03-19 17:30:00,12,39,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 17:30:00,2022-03-19 17:45:00,3,21,0:08:33,0:06:27,1,0,1
AngusR23,2022-03-19 17:45:00,2022-03-19 18:00:00,0,6,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 18:00:00,2022-03-19 18:15:00,0,3,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 18:15:00,2022-03-19 18:30:00,0,5,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 18:30:00,2022-03-19 18:45:00,0,7,0:08:43,0:06:17,1,1,0
AngusR23,2022-03-19 18:45:00,2022-03-19 19:00:00,2,6,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 19:00:00,2022-03-19 19:15:00,76,309,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 19:15:00,2022-03-19 19:30:00,285,1175,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 19:30:00,2022-03-19 19:45:00,2,4,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 19:45:00,2022-03-19 20:00:00,3,17,0:00:13,0:14:47,1,0,1
AngusR23,2022-03-19 20:00:00,2022-03-19 20:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 20:15:00,2022-03-19 20:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 20:30:00,2022-03-19 20:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 20:45:00,2022-03-19 21:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-19 21:00:00,2022-03-19 21:15:00,8,29,0:07:42,0:07:18,1,1,0
AngusR23,2022-03-19 21:15:00,2022-03-19 21:30:00,115,408,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 21:30:00,2022-03-19 21:45:00,253,1064,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 21:45:00,2022-03-19 22:00:00,422,1992,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 22:00:00,2022-03-19 22:15:00,413,1982,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 22:15:00,2022-03-19 22:30:00,143,570,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 22:30:00,2022-03-19 22:45:00,111,456,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 22:45:00,2022-03-19 23:00:00,106,432,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 23:00:00,2022-03-19 23:15:00,193,913,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 23:15:00,2022-03-19 23:30:00,105,434,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 23:30:00,2022-03-19 23:45:00,183,823,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-19 23:45:00,2022-03-20 00:00:00,52,202,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 00:00:00,2022-03-20 00:15:00,88,306,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 00:15:00,2022-03-20 00:30:00,70,254,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 00:30:00,2022-03-20 00:45:00,56,211,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 00:45:00,2022-03-20 01:00:00,44,154,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 01:00:00,2022-03-20 01:15:00,3,9,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 01:15:00,2022-03-20 01:30:00,43,155,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 01:30:00,2022-03-20 01:45:00,72,333,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 01:45:00,2022-03-20 02:00:00,5,21,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 02:00:00,2022-03-20 02:15:00,2,9,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 02:15:00,2022-03-20 02:30:00,3,15,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 02:30:00,2022-03-20 02:45:00,0,2,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 02:45:00,2022-03-20 03:00:00,11,38,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 03:00:00,2022-03-20 03:15:00,21,84,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 03:15:00,2022-03-20 03:30:00,9,52,0:10:12,0:04:48,1,0,1
AngusR23,2022-03-20 03:30:00,2022-03-20 03:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 03:45:00,2022-03-20 04:00:00,0,4,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 04:00:00,2022-03-20 04:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 04:15:00,2022-03-20 04:30:00,18,71,0:05:38,0:09:22,1,1,0
AngusR23,2022-03-20 04:30:00,2022-03-20 04:45:00,47,164,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 04:45:00,2022-03-20 05:00:00,23,104,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 05:00:00,2022-03-20 05:15:00,46,135,0:00:13,0:14:47,1,0,1
AngusR23,2022-03-20 05:15:00,2022-03-20 05:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 05:30:00,2022-03-20 05:45:00,0,4,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 05:45:00,2022-03-20 06:00:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 06:00:00,2022-03-20 06:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 06:15:00,2022-03-20 06:30:00,0,2,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 06:30:00,2022-03-20 06:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 06:45:00,2022-03-20 07:00:00,22,84,0:03:28,0:11:32,1,1,0
AngusR23,2022-03-20 07:00:00,2022-03-20 07:15:00,79,303,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 07:15:00,2022-03-20 07:30:00,23,110,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 07:30:00,2022-03-20 07:45:00,6,20,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 07:45:00,2022-03-20 08:00:00,3,24,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 08:00:00,2022-03-20 08:15:00,11,50,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 08:15:00,2022-03-20 08:30:00,4,25,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 08:30:00,2022-03-20 08:45:00,24,90,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 08:45:00,2022-03-20 09:00:00,51,188,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 09:00:00,2022-03-20 09:15:00,1,8,0:01:09,0:13:51,1,0,1
AngusR23,2022-03-20 09:15:00,2022-03-20 09:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 09:30:00,2022-03-20 09:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 09:45:00,2022-03-20 10:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 10:00:00,2022-03-20 10:15:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 10:15:00,2022-03-20 10:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 10:30:00,2022-03-20 10:45:00,0,4,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 10:45:00,2022-03-20 11:00:00,0,8,0:11:44,0:03:16,1,1,0
AngusR23,2022-03-20 11:00:00,2022-03-20 11:15:00,2,3,0:08:43,0:06:17,1,0,1
AngusR23,2022-03-20 11:15:00,2022-03-20 11:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 11:30:00,2022-03-20 11:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 11:45:00,2022-03-20 12:00:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 12:00:00,2022-03-20 12:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 12:15:00,2022-03-20 12:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 12:30:00,2022-03-20 12:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 12:45:00,2022-03-20 13:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 13:00:00,2022-03-20 13:15:00,0,4,0:13:39,0:01:21,1,1,0
AngusR23,2022-03-20 13:15:00,2022-03-20 13:30:00,0,0,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 13:30:00,2022-03-20 13:45:00,118,488,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 13:45:00,2022-03-20 14:00:00,68,297,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 14:00:00,2022-03-20 14:15:00,59,207,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 14:15:00,2022-03-20 14:30:00,77,297,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 14:30:00,2022-03-20 14:45:00,102,377,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 14:45:00,2022-03-20 15:00:00,103,386,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 15:00:00,2022-03-20 15:15:00,88,341,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 15:15:00,2022-03-20 15:30:00,79,279,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 15:30:00,2022-03-20 15:45:00,157,635,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 15:45:00,2022-03-20 16:00:00,217,877,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 16:00:00,2022-03-20 16:15:00,109,486,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 16:15:00,2022-03-20 16:30:00,57,237,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 16:30:00,2022-03-20 16:45:00,12,43,0:07:38,0:07:22,2,1,1
AngusR23,2022-03-20 16:45:00,2022-03-20 17:00:00,1,5,0:04:45,0:10:15,1,0,1
AngusR23,2022-03-20 17:00:00,2022-03-20 17:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 17:15:00,2022-03-20 17:30:00,0,5,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 17:30:00,2022-03-20 17:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 17:45:00,2022-03-20 18:00:00,0,6,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 18:00:00,2022-03-20 18:15:00,0,4,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 18:15:00,2022-03-20 18:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 18:30:00,2022-03-20 18:45:00,0,4,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-20 18:45:00,2022-03-20 19:00:00,15,51,0:00:59,0:14:01,1,1,0
AngusR23,2022-03-20 19:00:00,2022-03-20 19:15:00,27,81,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 19:15:00,2022-03-20 19:30:00,43,119,0:00:21,0:14:39,1,0,1
AngusR23,2022-03-20 19:30:00,2022-03-20 19:45:00,1,1,0:14:46,0:00:14,1,1,0
AngusR23,2022-03-20 19:45:00,2022-03-20 20:00:00,36,138,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 20:00:00,2022-03-20 20:15:00,82,270,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 20:15:00,2022-03-20 20:30:00,55,180,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 20:30:00,2022-03-20 20:45:00,44,129,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 20:45:00,2022-03-20 21:00:00,55,202,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 21:00:00,2022-03-20 21:15:00,32,107,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 21:15:00,2022-03-20 21:30:00,62,200,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 21:30:00,2022-03-20 21:45:00,33,117,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 21:45:00,2022-03-20 22:00:00,71,288,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 22:00:00,2022-03-20 22:15:00,87,333,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 22:15:00,2022-03-20 22:30:00,84,303,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 22:30:00,2022-03-20 22:45:00,141,543,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 22:45:00,2022-03-20 23:00:00,193,916,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 23:00:00,2022-03-20 23:15:00,83,262,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 23:15:00,2022-03-20 23:30:00,203,820,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 23:30:00,2022-03-20 23:45:00,459,2091,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-20 23:45:00,2022-03-21 00:00:00,241,1078,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 00:00:00,2022-03-21 00:15:00,359,1544,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 00:15:00,2022-03-21 00:30:00,76,276,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 00:30:00,2022-03-21 00:45:00,1,7,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 00:45:00,2022-03-21 01:00:00,81,273,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 01:00:00,2022-03-21 01:15:00,125,435,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 01:15:00,2022-03-21 01:30:00,61,210,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 01:30:00,2022-03-21 01:45:00,45,162,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 01:45:00,2022-03-21 02:00:00,57,179,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 02:00:00,2022-03-21 02:15:00,33,107,0:01:51,0:13:09,1,0,1
AngusR23,2022-03-21 02:15:00,2022-03-21 02:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 02:30:00,2022-03-21 02:45:00,0,7,0:11:48,0:03:12,1,1,0
AngusR23,2022-03-21 02:45:00,2022-03-21 03:00:00,6,24,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 03:00:00,2022-03-21 03:15:00,4,19,0:04:17,0:10:43,1,0,1
AngusR23,2022-03-21 03:15:00,2022-03-21 03:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 03:30:00,2022-03-21 03:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 03:45:00,2022-03-21 04:00:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 04:00:00,2022-03-21 04:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 04:15:00,2022-03-21 04:30:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 04:30:00,2022-03-21 04:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 04:45:00,2022-03-21 05:00:00,0,9,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 05:00:00,2022-03-21 05:15:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 05:15:00,2022-03-21 05:30:00,0,2,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 05:30:00,2022-03-21 05:45:00,1,5,0:06:20,0:08:40,1,1,0
AngusR23,2022-03-21 05:45:00,2022-03-21 06:00:00,1,1,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 06:00:00,2022-03-21 06:15:00,32,106,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 06:15:00,2022-03-21 06:30:00,39,123,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 06:30:00,2022-03-21 06:45:00,2,8,0:14:32,0:00:28,1,0,1
AngusR23,2022-03-21 06:45:00,2022-03-21 07:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 07:00:00,2022-03-21 07:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 07:15:00,2022-03-21 07:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 07:30:00,2022-03-21 07:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 07:45:00,2022-03-21 08:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 08:00:00,2022-03-21 08:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 08:15:00,2022-03-21 08:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 08:30:00,2022-03-21 08:45:00,9,39,0:12:06,0:02:54,2,1,1
AngusR23,2022-03-21 08:45:00,2022-03-21 09:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 09:00:00,2022-03-21 09:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 09:15:00,2022-03-21 09:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 09:30:00,2022-03-21 09:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 09:45:00,2022-03-21 10:00:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 10:00:00,2022-03-21 10:15:00,0,4,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 10:15:00,2022-03-21 10:30:00,2,5,0:03:45,0:11:15,1,1,0
AngusR23,2022-03-21 10:30:00,2022-03-21 10:45:00,1,4,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 10:45:00,2022-03-21 11:00:00,0,4,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 11:00:00,2022-03-21 11:15:00,4,17,0:02:57,0:12:03,1,0,1
AngusR23,2022-03-21 11:15:00,2022-03-21 11:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 11:30:00,2022-03-21 11:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 11:45:00,2022-03-21 12:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 12:00:00,2022-03-21 12:15:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 12:15:00,2022-03-21 12:30:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 12:30:00,2022-03-21 12:45:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 12:45:00,2022-03-21 13:00:00,0,0,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 13:00:00,2022-03-21 13:15:00,0,1,0:15:00,0:00:00,0,0,0
AngusR23,2022-03-21 13:15:00,2022-03-21 13:30:00,1,6,0:06:20,0:08:40,1,1,0
AngusR23,2022-03-21 13:30:00,2022-03-21 13:45:00,0,0,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 13:45:00,2022-03-21 14:00:00,131,510,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 14:00:00,2022-03-21 14:15:00,23,98,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 14:15:00,2022-03-21 14:30:00,77,300,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 14:30:00,2022-03-21 14:45:00,22,82,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 14:45:00,2022-03-21 15:00:00,32,117,0:00:00,0:15:00,0,0,0
AngusR23,2022-03-21 15:00:00,2022-03-21 15:15:00,58,235,0:00:00,0:15:00,0,0,0
