Product Type: Litetrack LR
Product ID: 80334
Firmware Version: V8.107.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
11/9/2021 4:10:35 PM,38.5379285,-109.5105327,1350.58,31,21.0,1.2,6,GPS Schedule
11/9/2021 4:20:03 PM,38.5379077,-109.5105647,1331.01,3,16.5,1.2,6,GPS Schedule
11/9/2021 4:30:03 PM,38.5378988,-109.5105602,1335.47,3,14.0,1.2,6,GPS Schedule
11/9/2021 4:40:02 PM,38.5379127,-109.5105365,1347.97,2,13.0,1.2,6,GPS Schedule
11/9/2021 4:50:01 PM,38.5379664,-109.5105107,1334.06,2,13.0,2,5,GPS Schedule
11/9/2021 5:00:01 PM,38.5378799,-109.5104755,1341.30,1,14.0,2.2,5,GPS Schedule
11/9/2021 5:10:34 PM,38.5379042,-109.5105041,1345.94,35,18.0,1.4,6,GPS Schedule
11/9/2021 5:20:01 PM,38.5378916,-109.5105142,1349.30,2,18.0,1.2,7,GPS Schedule
11/9/2021 5:30:00 PM,38.5379206,-109.5104348,1350.08,1,17.5,1.2,7,GPS Schedule
11/9/2021 5:40:03 PM,38.5379437,-109.5104546,1342.05,3,17.5,1.2,7,GPS Schedule
11/9/2021 5:50:02 PM,38.5378934,-109.5105104,1350.66,2,17.5,1.4,6,GPS Schedule
11/9/2021 6:00:02 PM,38.5378581,-109.5105327,1344.35,2,17.5,1.6,5,GPS Schedule
11/9/2021 6:10:00 PM,38.5379741,-109.5104382,1334.60,1,18.0,1.6,5,GPS Schedule
11/9/2021 6:20:01 PM,38.5378740,-109.5105219,1345.33,1,18.0,1.4,5,GPS Schedule
11/9/2021 6:30:01 PM,38.5379091,-109.5106297,1375.75,2,18.0,2.2,4,GPS Schedule
11/9/2021 6:40:35 PM,38.5378236,-109.5105368,1317.05,35,18.5,1.4,7,GPS Schedule
11/9/2021 6:50:00 PM,38.5379636,-109.5105091,1364.95,1,18.5,1.8,6,GPS Schedule
11/9/2021 7:00:00 PM,38.5381474,-109.5105527,1401.92,1,18.5,3.8,5,GPS Schedule
11/9/2021 7:10:00 PM,38.5377499,-109.5105305,1304.85,1,19.0,2.4,6,GPS Schedule
11/9/2021 7:20:00 PM,38.5379489,-109.5106122,1354.16,1,19.0,2.4,6,GPS Schedule
11/9/2021 7:30:01 PM,38.5378122,-109.5105627,1334.69,2,18.5,3.6,5,GPS Schedule
11/9/2021 7:41:05 PM,38.5378953,-109.5104843,1355.22,65,20.0,1.4,7,GPS Schedule
11/9/2021 7:50:01 PM,38.5378823,-109.5105307,1358.62,2,19.0,1.4,7,GPS Schedule
11/9/2021 8:00:02 PM,38.5379731,-109.5109261,1387.69,3,19.0,2.6,5,GPS Schedule
11/9/2021 8:10:35 PM,38.5379231,-109.5105512,1348.12,35,19.0,2.2,6,GPS Schedule
11/9/2021 8:20:01 PM,38.5379712,-109.5105271,1344.63,2,18.5,2,6,GPS Schedule
11/9/2021 8:30:00 PM,38.5379753,-109.5103531,1323.20,1,18.5,2.4,5,GPS Schedule
11/9/2021 8:40:00 PM,38.5378934,-109.5104951,1355.48,1,18.5,1.8,6,GPS Schedule
11/9/2021 8:50:01 PM,38.5379688,-109.5105505,1356.20,1,18.0,1.6,6,GPS Schedule
11/9/2021 9:00:01 PM,38.5379075,-109.5105104,1351.90,2,17.5,1.6,6,GPS Schedule
11/9/2021 9:10:02 PM,38.5379275,-109.5104264,1357.14,3,17.5,1.6,5,GPS Schedule
11/9/2021 9:20:07 PM,38.5378416,-109.5104929,1320.97,8,17.0,1.6,5,GPS Schedule
11/9/2021 9:30:01 PM,38.5377585,-109.5109900,1398.36,2,17.0,4.4,4,GPS Schedule
11/9/2021 9:40:33 PM,38.5379234,-109.5106687,1360.92,34,17.0,4,5,GPS Schedule
11/9/2021 9:50:10 PM,38.5378441,-109.5108110,1370.38,11,16.5,4.6,5,GPS Schedule
11/9/2021 10:00:11 PM,38.5379355,-109.5105174,1356.02,12,16.5,5.4,5,GPS Schedule
11/9/2021 10:10:12 PM,38.5378636,-109.5106081,1370.87,13,16.5,6.8,4,GPS Schedule
11/9/2021 10:20:35 PM,38.5378873,-109.5105554,1362.75,35,16.5,2.2,6,GPS Schedule
11/9/2021 10:30:00 PM,38.5378776,-109.5106304,1368.92,1,16.0,2.2,5,GPS Schedule
11/9/2021 10:40:00 PM,38.5378516,-109.5105987,1361.30,1,15.5,2.2,6,GPS Schedule
11/9/2021 10:50:01 PM,38.5379187,-109.5106300,1353.55,2,15.5,2.4,5,GPS Schedule
11/9/2021 11:00:04 PM,38.5379102,-109.5105822,1356.34,5,15.0,2.4,5,GPS Schedule
11/9/2021 11:10:01 PM,38.5378821,-109.5106129,1344.21,2,14.5,2.4,5,GPS Schedule
11/9/2021 11:20:33 PM,38.5377883,-109.5105611,1363.71,34,14.5,2.6,5,GPS Schedule
11/9/2021 11:30:12 PM,38.5379296,-109.5105708,1361.67,12,14.0,2.4,5,GPS Schedule
11/9/2021 11:40:04 PM,38.5378611,-109.5105530,1353.55,4,13.5,2,5,GPS Schedule
11/9/2021 11:50:03 PM,38.5378919,-109.5104850,1350.87,3,13.0,1.8,5,GPS Schedule
11/10/2021 12:00:02 AM,38.5379501,-109.5105577,1333.13,3,12.5,1.6,5,GPS Schedule
11/10/2021 12:10:01 AM,38.5378661,-109.5105931,1352.86,2,12.0,2.6,4,GPS Schedule
11/10/2021 12:20:33 AM,38.5379156,-109.5105791,1353.98,34,12.0,1.8,6,GPS Schedule
11/10/2021 12:31:05 AM,38.5378594,-109.5105568,1352.19,65,12.5,2.8,5,GPS Schedule
11/10/2021 12:40:01 AM,38.5378786,-109.5105676,1354.32,1,11.5,3.4,5,GPS Schedule
11/10/2021 12:50:00 AM,38.5382003,-109.5101589,1354.42,1,11.0,4,5,GPS Schedule
11/10/2021 1:00:01 AM,38.5379625,-109.5104710,1353.86,2,11.0,4.8,4,GPS Schedule
11/10/2021 1:10:36 AM,38.5378381,-109.5106953,1367.99,36,11.0,5,5,GPS Schedule
11/10/2021 1:20:01 AM,38.5378711,-109.5106108,1355.37,1,10.5,4.8,5,GPS Schedule
11/10/2021 1:30:04 AM,38.5379384,-109.5103346,1321.92,4,10.5,4.2,5,GPS Schedule
