Product Type: Litetrack LR
Product ID: 80341
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
11/9/2021 3:10:33 AM,38.5378953,-109.5105302,1340.76,30,23.0,1.4,7,GPS Schedule
11/9/2021 3:20:14 AM,38.5378293,-109.5105676,1349.96,13,21.0,1.4,7,GPS Schedule
11/9/2021 3:30:04 AM,38.5379298,-109.5105568,1358.42,3,19.0,1.6,6,GPS Schedule
11/9/2021 3:40:01 AM,38.5378499,-109.5106331,1350.30,1,17.5,1.8,6,GPS Schedule
11/9/2021 3:50:04 AM,38.5378612,-109.5105836,1343.92,3,17.0,1.8,6,GPS Schedule
11/9/2021 4:00:02 AM,38.5378699,-109.5105645,1350.72,2,15.5,2.2,5,GPS Schedule
11/9/2021 4:10:02 AM,38.5378761,-109.5105194,1338.63,2,15.0,2,6,GPS Schedule
11/9/2021 4:20:03 AM,38.5379816,-109.5106273,1375.28,2,14.0,2,6,GPS Schedule
11/9/2021 4:30:02 AM,38.5379737,-109.5105753,1360.33,2,13.0,1.8,6,GPS Schedule
11/9/2021 4:40:03 AM,38.5378705,-109.5106457,1363.48,2,12.5,1.8,6,GPS Schedule
11/9/2021 4:50:02 AM,38.5379499,-109.5105034,1354.02,2,12.0,2,5,GPS Schedule
11/9/2021 5:00:02 AM,38.5378515,-109.5104742,1346.87,2,11.0,2,5,GPS Schedule
11/9/2021 5:10:02 AM,38.5378808,-109.5105359,1349.20,2,10.5,1.6,6,GPS Schedule
11/9/2021 5:20:33 AM,38.5379418,-109.5104807,1337.49,33,11.0,1.2,7,GPS Schedule
11/9/2021 5:30:10 AM,38.5379007,-109.5104965,1348.04,10,10.5,2,6,GPS Schedule
11/9/2021 5:40:10 AM,38.5379074,-109.5105480,1343.89,10,10.5,1.4,6,GPS Schedule
11/9/2021 5:50:10 AM,38.5379030,-109.5104731,1336.47,10,10.5,1.6,6,GPS Schedule
11/9/2021 6:00:11 AM,38.5379094,-109.5105149,1346.82,11,10.5,1.6,5,GPS Schedule
11/9/2021 6:10:03 AM,38.5379489,-109.5104807,1338.11,3,10.5,1.6,6,GPS Schedule
11/9/2021 6:20:03 AM,38.5380164,-109.5104535,1333.52,2,10.0,2.2,5,GPS Schedule
11/9/2021 6:30:02 AM,38.5380134,-109.5105647,1340.36,2,9.5,2.4,4,GPS Schedule
11/9/2021 6:40:33 AM,38.5379303,-109.5105289,1351.94,33,9.5,1.8,5,GPS Schedule
11/9/2021 6:50:11 AM,38.5378846,-109.5105296,1343.86,11,8.5,2,5,GPS Schedule
11/9/2021 7:00:14 AM,38.5378686,-109.5105097,1352.51,13,8.0,2.4,5,GPS Schedule
11/9/2021 7:10:05 AM,38.5378094,-109.5105131,1327.06,4,7.5,2.8,5,GPS Schedule
11/9/2021 7:20:02 AM,38.5378363,-109.5104737,1326.52,2,7.5,2.8,5,GPS Schedule
11/9/2021 7:30:14 AM,38.5380399,-109.5106950,1408.88,14,7.0,2.4,5,GPS Schedule
11/9/2021 7:40:33 AM,38.5379092,-109.5105442,1345.25,33,7.0,2.4,5,GPS Schedule
11/9/2021 7:50:16 AM,38.5379168,-109.5104787,1347.40,16,6.5,2,5,GPS Schedule
11/9/2021 8:00:14 AM,38.5379796,-109.5105595,1346.66,13,6.0,1.8,5,GPS Schedule
11/9/2021 8:10:01 AM,38.5379241,-109.5104800,1339.96,1,5.5,1.8,5,GPS Schedule
11/9/2021 8:20:05 AM,38.5379296,-109.5104852,1331.16,4,5.0,2,5,GPS Schedule
11/9/2021 8:30:02 AM,38.5380112,-109.5106424,1331.03,2,5.0,2.2,5,GPS Schedule
11/9/2021 8:40:06 AM,38.5379269,-109.5105296,1347.59,5,4.5,2.8,5,GPS Schedule
11/9/2021 8:50:05 AM,38.5378439,-109.5104868,1357.56,4,5.0,3.4,5,GPS Schedule
11/9/2021 9:00:06 AM,38.5380822,-109.5107460,1346.82,5,4.5,3.8,5,GPS Schedule
11/9/2021 9:10:06 AM,38.5379391,-109.5105404,1349.10,6,4.0,3.6,5,GPS Schedule
11/9/2021 9:20:03 AM,38.5384350,-109.5109944,1345.79,3,4.5,3.2,4,GPS Schedule
11/9/2021 9:30:35 AM,38.5379179,-109.5105474,1348.85,34,4.5,2.8,6,GPS Schedule
11/9/2021 9:40:03 AM,38.5378859,-109.5105690,1346.89,2,4.0,2.2,6,GPS Schedule
11/9/2021 9:50:04 AM,38.5379009,-109.5104672,1349.61,4,4.5,1.8,6,GPS Schedule
11/9/2021 10:00:01 AM,38.5378862,-109.5106865,1359.69,1,4.0,1.6,6,GPS Schedule
11/9/2021 10:10:01 AM,38.5380147,-109.5103718,1301.65,1,4.5,1.6,5,GPS Schedule
11/9/2021 10:20:04 AM,38.5378906,-109.5105924,1359.07,4,4.0,2,5,GPS Schedule
11/9/2021 10:30:02 AM,38.5379331,-109.5105937,1354.75,1,4.0,1.6,6,GPS Schedule
11/9/2021 10:40:04 AM,38.5379211,-109.5105383,1359.64,3,3.5,1.4,6,GPS Schedule
11/9/2021 10:50:02 AM,38.5378752,-109.5105683,1349.98,1,4.0,1.4,6,GPS Schedule
11/9/2021 11:00:03 AM,38.5379071,-109.5105843,1343.94,3,3.5,1.4,6,GPS Schedule
11/9/2021 11:10:02 AM,38.5378556,-109.5105784,1352.72,2,3.5,1.6,6,GPS Schedule
11/9/2021 11:20:05 AM,38.5378645,-109.5105523,1357.90,4,3.5,1.8,6,GPS Schedule
11/9/2021 11:30:03 AM,38.5379040,-109.5105181,1349.18,2,3.5,2.4,5,GPS Schedule
11/9/2021 11:40:33 AM,38.5379193,-109.5105645,1355.08,33,4.0,1,7,GPS Schedule
11/9/2021 11:50:11 AM,38.5379236,-109.5105079,1346.45,11,3.0,1,7,GPS Schedule
11/9/2021 12:00:12 PM,38.5379249,-109.5105474,1349.48,12,3.0,1.4,6,GPS Schedule
11/9/2021 12:10:02 PM,38.5379003,-109.5106712,1365.75,2,2.5,2.2,4,GPS Schedule
11/9/2021 12:20:35 PM,38.5379249,-109.5105474,1349.48,35,3.0,1.8,5,GPS Schedule
11/9/2021 12:30:01 PM,38.5379426,-109.5105480,1347.00,1,2.5,1.6,5,GPS Schedule
11/9/2021 12:40:02 PM,38.5378652,-109.5105104,1348.17,2,2.5,1.6,5,GPS Schedule
11/9/2021 12:50:05 PM,38.5378989,-109.5105003,1346.68,4,2.5,1.6,5,GPS Schedule
11/9/2021 1:00:02 PM,38.5379341,-109.5105226,1346.60,2,2.5,1.6,5,GPS Schedule
11/9/2021 1:10:04 PM,38.5378980,-109.5105561,1359.65,3,2.5,1.4,5,GPS Schedule
11/9/2021 1:20:02 PM,38.5378697,-109.5105631,1358.78,2,2.5,1.4,5,GPS Schedule
11/9/2021 1:30:35 PM,38.5378844,-109.5105588,1342.28,35,3.5,2,5,GPS Schedule
11/9/2021 1:40:02 PM,38.5378024,-109.5105764,1360.13,2,3.0,1.2,5,GPS Schedule
11/9/2021 1:50:02 PM,38.5379472,-109.5104469,1344.77,2,3.0,2,5,GPS Schedule
11/9/2021 2:00:04 PM,38.5378018,-109.5107581,1379.47,4,3.0,1,6,GPS Schedule
11/9/2021 2:10:10 PM,38.5378247,-109.5105066,1345.79,10,3.5,2.2,4,GPS Schedule
