Product Type: Litetrack LR
Product ID: 80345
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
11/9/2021 8:20:05 AM,38.5379169,-109.5104870,1340.96,4,5.0,1.8,5,GPS Schedule
11/9/2021 8:30:05 AM,38.5378741,-109.5106840,1351.74,5,4.5,1.6,5,GPS Schedule
11/9/2021 8:40:35 AM,38.5378600,-109.5104843,1352.10,34,5.0,1.2,7,GPS Schedule
11/9/2021 8:50:01 AM,38.5378787,-109.5104994,1371.97,1,4.0,1.4,6,GPS Schedule
11/9/2021 9:00:03 AM,38.5378798,-109.5104672,1347.74,2,4.0,1.2,7,GPS Schedule
11/9/2021 9:10:01 AM,38.5379218,-109.5105118,1345.09,1,4.0,1.2,6,GPS Schedule
11/9/2021 9:20:04 AM,38.5378797,-109.5105048,1339.73,4,4.0,1.4,6,GPS Schedule
11/9/2021 9:30:01 AM,38.5379319,-109.5105167,1359.74,1,4.0,3.2,5,GPS Schedule
11/9/2021 9:40:01 AM,38.5378682,-109.5105530,1354.18,1,4.0,2.6,5,GPS Schedule
11/9/2021 9:50:02 AM,38.5378676,-109.5105879,1362.28,2,4.0,2.4,5,GPS Schedule
11/9/2021 10:00:33 AM,38.5379248,-109.5105543,1351.10,33,4.5,2.2,6,GPS Schedule
11/9/2021 10:10:16 AM,38.5378546,-109.5104548,1311.12,16,4.0,2.4,5,GPS Schedule
11/9/2021 10:20:11 AM,38.5378794,-109.5105188,1342.97,11,4.0,1.8,6,GPS Schedule
11/9/2021 10:30:02 AM,38.5379249,-109.5105474,1349.48,1,4.0,1.6,6,GPS Schedule
11/9/2021 10:40:01 AM,38.5378675,-109.5105266,1381.56,1,3.5,1.4,5,GPS Schedule
11/9/2021 10:50:05 AM,38.5379110,-109.5105028,1354.62,4,4.0,1.2,6,GPS Schedule
11/9/2021 11:00:03 AM,38.5379491,-109.5104840,1383.02,3,3.5,2.4,4,GPS Schedule
11/9/2021 11:10:35 AM,38.5378807,-109.5105428,1350.82,34,4.0,1.6,5,GPS Schedule
11/9/2021 11:20:02 AM,38.5378704,-109.5105365,1344.23,2,3.5,1.6,5,GPS Schedule
11/9/2021 11:30:04 AM,38.5378216,-109.5104404,1351.04,4,3.5,1.4,5,GPS Schedule
11/9/2021 11:40:03 AM,38.5378489,-109.5105422,1352.05,3,3.5,1.4,5,GPS Schedule
11/9/2021 11:50:03 AM,38.5379430,-109.5105118,1346.96,2,3.0,1.4,5,GPS Schedule
11/9/2021 12:00:06 PM,38.5380303,-109.5105134,1323.55,5,3.0,1.4,5,GPS Schedule
11/9/2021 12:10:24 PM,38.5381624,-109.5106813,1393.41,24,3.0,5.2,4,GPS Schedule
11/9/2021 12:20:36 PM,38.5379294,-109.5104992,1334.41,35,3.0,1.2,6,GPS Schedule
11/9/2021 12:30:01 PM,38.5379205,-109.5103938,1313.18,1,2.5,1.2,6,GPS Schedule
11/9/2021 12:40:05 PM,38.5378739,-109.5105289,1346.95,4,2.5,1.2,6,GPS Schedule
11/9/2021 12:50:02 PM,38.5379222,-109.5105062,1335.41,1,2.5,1.2,6,GPS Schedule
11/9/2021 1:00:02 PM,38.5379262,-109.5105012,1322.00,1,2.5,1.4,5,GPS Schedule
11/9/2021 1:10:02 PM,38.5379285,-109.5105174,1355.39,2,3.0,1.4,6,GPS Schedule
11/9/2021 1:20:03 PM,38.5378552,-109.5106849,1388.08,2,3.0,1.4,6,GPS Schedule
11/9/2021 1:30:03 PM,38.5378912,-109.5105422,1355.78,2,3.0,1.8,5,GPS Schedule
11/9/2021 1:40:01 PM,38.5380152,-109.5105386,1344.91,1,3.0,1.8,5,GPS Schedule
11/9/2021 1:50:01 PM,38.5378847,-109.5105775,1382.37,1,3.5,1.8,5,GPS Schedule
11/9/2021 2:00:01 PM,38.5378829,-109.5104958,1350.51,1,3.5,1.8,5,GPS Schedule
11/9/2021 2:10:11 PM,38.5378478,-109.5104582,1355.41,10,3.5,2,5,GPS Schedule
11/9/2021 2:20:55 PM,38.5374936,-109.5101743,1459.36,54,4.5,2.2,4,GPS Schedule
11/9/2021 2:30:34 PM,38.5379112,-109.5105264,1343.37,34,4.5,1.2,6,GPS Schedule
11/9/2021 2:40:01 PM,38.5380087,-109.5106096,1310.52,1,4.5,1.8,5,GPS Schedule
11/9/2021 2:50:02 PM,38.5378712,-109.5105885,1358.56,1,4.5,2.2,5,GPS Schedule
11/9/2021 3:00:02 PM,38.5378635,-109.5106611,1358.03,2,5.0,1.2,6,GPS Schedule
11/9/2021 3:10:05 PM,38.5378489,-109.5105422,1352.05,4,5.0,2.8,5,GPS Schedule
11/9/2021 3:20:04 PM,38.5379331,-109.5105478,1369.21,4,5.0,2.4,5,GPS Schedule
11/9/2021 3:30:02 PM,38.5378605,-109.5105572,1371.30,2,5.5,2,5,GPS Schedule
11/9/2021 3:40:05 PM,38.5378873,-109.5105401,1367.56,4,6.0,1.8,5,GPS Schedule
11/9/2021 3:50:03 PM,38.5379200,-109.5105226,1345.35,3,6.5,3.2,4,GPS Schedule
11/9/2021 4:00:35 PM,38.5379217,-109.5105341,1341.89,34,7.5,1.2,6,GPS Schedule
11/9/2021 4:10:03 PM,38.5379531,-109.5105320,1356.79,2,7.5,1.2,6,GPS Schedule
11/9/2021 4:20:03 PM,38.5379329,-109.5104915,1337.13,3,8.0,1.2,6,GPS Schedule
11/9/2021 4:30:01 PM,38.5378549,-109.5104888,1346.40,1,8.0,2,5,GPS Schedule
11/9/2021 4:40:03 PM,38.5379735,-109.5106045,1358.75,3,9.0,1.2,6,GPS Schedule
11/9/2021 4:50:02 PM,38.5380008,-109.5105066,1361.36,2,10.0,1.8,5,GPS Schedule
11/9/2021 5:00:03 PM,38.5384285,-109.5111409,1444.59,3,11.5,3.8,4,GPS Schedule
11/9/2021 5:10:33 PM,38.5378950,-109.5105512,1345.63,33,14.0,1.4,5,GPS Schedule
11/9/2021 5:20:11 PM,38.5378830,-109.5105111,1345.69,11,15.0,1.6,5,GPS Schedule
11/9/2021 5:30:12 PM,38.5379320,-109.5105251,1353.30,12,15.5,1.8,5,GPS Schedule
11/9/2021 5:40:04 PM,38.5379149,-109.5104895,1347.66,4,16.0,2,5,GPS Schedule
11/9/2021 5:50:33 PM,38.5380414,-109.5105257,1358.92,33,17.0,1.6,6,GPS Schedule
11/9/2021 6:00:34 PM,38.5378752,-109.5105377,1359.62,34,17.5,1.6,6,GPS Schedule
11/9/2021 6:10:03 PM,38.5378414,-109.5105548,1362.73,3,17.5,1.4,6,GPS Schedule
11/9/2021 6:20:05 PM,38.5378328,-109.5106282,1335.03,4,18.0,1.8,5,GPS Schedule
11/9/2021 6:30:10 PM,38.5380096,-109.5104568,1377.80,9,18.0,2.2,5,GPS Schedule
11/9/2021 6:40:08 PM,38.5380043,-109.5102206,1336.81,8,17.5,6,4,GPS Schedule
11/9/2021 6:50:34 PM,38.5378954,-109.5104926,1348.78,34,18.0,1.8,6,GPS Schedule
11/9/2021 7:00:03 PM,38.5378602,-109.5105079,1340.84,2,18.0,2,6,GPS Schedule
11/9/2021 7:10:02 PM,38.5378882,-109.5105149,1344.96,2,19.0,2.4,6,GPS Schedule
11/9/2021 7:20:51 PM,38.5379028,-109.5105023,1334.90,51,20.0,2.4,5,GPS Schedule
11/9/2021 7:30:02 PM,38.5376942,-109.5106221,1359.16,1,19.5,2,5,GPS Schedule
11/9/2021 7:40:05 PM,38.5378929,-109.5105537,1352.33,5,20.0,2,4,GPS Schedule
11/9/2021 7:50:33 PM,38.5378861,-109.5105244,1353.28,33,19.5,2.4,6,GPS Schedule
11/9/2021 8:00:15 PM,38.5379530,-109.5105543,1353.59,14,19.0,2.2,6,GPS Schedule
11/9/2021 8:10:02 PM,38.5377318,-109.5104365,1344.30,1,19.0,2.6,5,GPS Schedule
11/9/2021 8:20:01 PM,38.5379254,-109.5105194,1342.99,1,18.5,2.4,5,GPS Schedule
11/9/2021 8:30:02 PM,38.5379304,-109.5104913,1359.95,1,18.5,2.4,5,GPS Schedule
11/9/2021 8:40:04 PM,38.5380668,-109.5105904,1321.68,4,18.0,1.8,6,GPS Schedule
11/9/2021 8:50:33 PM,38.5379373,-109.5105289,1352.56,33,18.0,1.8,5,GPS Schedule
11/9/2021 9:00:18 PM,38.5379713,-109.5103357,1339.80,18,17.5,1.8,5,GPS Schedule
11/9/2021 9:10:14 PM,38.5379957,-109.5104958,1360.48,13,17.0,1.6,5,GPS Schedule
11/9/2021 9:20:02 PM,38.5378088,-109.5105806,1378.50,2,17.0,3.6,4,GPS Schedule
11/9/2021 9:30:33 PM,38.5379713,-109.5106363,1363.88,33,17.0,1.2,6,GPS Schedule
11/9/2021 9:40:57 PM,38.5378661,-109.5106237,1343.23,57,17.0,2.2,5,GPS Schedule
11/9/2021 9:50:21 PM,38.5377964,-109.5105665,1332.08,20,16.5,1.8,5,GPS Schedule
11/9/2021 10:00:04 PM,38.5379123,-109.5105268,1362.47,3,16.0,1.6,5,GPS Schedule
11/9/2021 10:10:04 PM,38.5378509,-109.5106712,1361.39,4,15.5,1.4,5,GPS Schedule
11/9/2021 10:20:05 PM,38.5378969,-109.5105181,1348.56,4,15.0,1.4,5,GPS Schedule
11/9/2021 10:30:06 PM,38.5377916,-109.5104308,1404.97,6,15.0,1,6,GPS Schedule
11/9/2021 10:40:35 PM,38.5378604,-109.5105795,1368.10,34,15.0,2.2,6,GPS Schedule
11/9/2021 10:50:01 PM,38.5377167,-109.5110406,1417.02,1,14.5,3,5,GPS Schedule
11/9/2021 11:00:05 PM,38.5378324,-109.5105502,1367.18,4,14.0,2.2,6,GPS Schedule
11/9/2021 11:10:03 PM,38.5378607,-109.5105586,1363.24,3,13.5,2.2,6,GPS Schedule
11/9/2021 11:20:02 PM,38.5377907,-109.5106162,1381.02,2,13.0,2.2,6,GPS Schedule
11/9/2021 11:30:02 PM,38.5378327,-109.5105669,1354.30,2,12.5,2.4,5,GPS Schedule
11/9/2021 11:40:02 PM,38.5379382,-109.5104800,1341.21,2,12.0,2,5,GPS Schedule
11/9/2021 11:50:02 PM,38.5378461,-109.5104926,1344.41,2,11.5,1.8,5,GPS Schedule
11/10/2021 12:00:02 AM,38.5379194,-109.5105728,1348.64,2,11.0,1.6,5,GPS Schedule
11/10/2021 12:10:08 AM,38.5379139,-109.5105503,1309.29,8,10.5,2.6,4,GPS Schedule
11/10/2021 12:20:57 AM,38.5379149,-109.5104742,1352.48,57,11.0,2.4,5,GPS Schedule
11/10/2021 12:30:11 AM,38.5380180,-109.5103731,1358.97,11,10.5,2.8,5,GPS Schedule
11/10/2021 12:40:15 AM,38.5379826,-109.5104023,1354.28,15,10.5,3.4,5,GPS Schedule
11/10/2021 12:50:07 AM,38.5376859,-109.5108131,1344.27,6,10.0,4,5,GPS Schedule
11/10/2021 1:00:02 AM,38.5378172,-109.5108504,1370.91,2,10.0,5.6,4,GPS Schedule
11/10/2021 1:10:33 AM,38.5379470,-109.5103224,1330.34,33,10.5,5,5,GPS Schedule
11/10/2021 1:20:12 AM,38.5378730,-109.5107315,1371.15,12,10.0,1.6,5,GPS Schedule
11/10/2021 1:30:24 AM,38.5380580,-109.5105892,1371.04,23,10.0,1.4,6,GPS Schedule
11/10/2021 1:40:04 AM,38.5379038,-109.5104944,1360.44,3,10.0,1.4,6,GPS Schedule
11/10/2021 1:50:03 AM,38.5379954,-109.5103936,1342.86,2,10.0,1.4,6,GPS Schedule
11/10/2021 2:00:01 AM,38.5378594,-109.5105192,1360.21,1,10.0,2.4,5,GPS Schedule
11/10/2021 2:10:07 AM,38.5379978,-109.5104384,1313.64,7,10.0,1.6,5,GPS Schedule
11/10/2021 2:20:03 AM,38.5378621,-109.5105757,1369.46,3,10.0,1.6,5,GPS Schedule
11/10/2021 2:30:33 AM,38.5379271,-109.5104850,1353.99,33,10.0,3,6,GPS Schedule
11/10/2021 2:40:16 AM,38.5379350,-109.5103985,1351.28,15,10.0,3.4,5,GPS Schedule
11/10/2021 2:50:02 AM,38.5378546,-109.5105028,1349.64,2,10.0,3,4,GPS Schedule
11/10/2021 3:00:35 AM,38.5378650,-109.5105244,1351.41,34,10.5,1.8,6,GPS Schedule
11/10/2021 3:10:02 AM,38.5379308,-109.5105163,1340.63,2,10.0,1.8,5,GPS Schedule
11/10/2021 3:20:03 AM,38.5378739,-109.5105442,1342.13,2,10.0,2,5,GPS Schedule
11/10/2021 3:30:02 AM,38.5377804,-109.5106099,1374.43,2,10.0,2,5,GPS Schedule
11/10/2021 3:40:06 AM,38.5378854,-109.5105662,1363.01,5,10.0,2,5,GPS Schedule
11/10/2021 3:50:02 AM,38.5378130,-109.5105994,1353.84,2,10.5,2,5,GPS Schedule
11/10/2021 4:00:35 AM,38.5379030,-109.5104424,1346.11,34,11.0,3.8,5,GPS Schedule
11/10/2021 4:10:05 AM,38.5378726,-109.5106210,1359.97,5,10.5,3.4,5,GPS Schedule
11/10/2021 4:20:09 AM,38.5378941,-109.5105694,1366.61,8,11.0,3.4,4,GPS Schedule
11/10/2021 4:30:02 AM,38.5378874,-109.5105638,1356.31,2,11.0,2.4,5,GPS Schedule
11/10/2021 4:40:02 AM,38.5379155,-109.5105861,1355.60,2,10.5,2.2,5,GPS Schedule
11/10/2021 4:50:02 AM,38.5379185,-109.5104902,1343.94,2,11.0,2,5,GPS Schedule
11/10/2021 5:00:01 AM,38.5380156,-109.5103179,1341.65,1,10.5,1.8,5,GPS Schedule
11/10/2021 5:10:01 AM,38.5380424,-109.5104170,1358.78,1,10.5,1.8,5,GPS Schedule
11/10/2021 5:20:06 AM,38.5379110,-109.5106189,1375.49,5,10.5,1.8,5,GPS Schedule
11/10/2021 5:30:09 AM,38.5378372,-109.5104658,1352.07,8,11.0,1.8,5,GPS Schedule
11/10/2021 5:40:05 AM,38.5380894,-109.5105170,1350.62,4,10.5,1.8,5,GPS Schedule
11/10/2021 5:50:05 AM,38.5379865,-109.5105359,1358.54,5,10.5,4.6,4,GPS Schedule
11/10/2021 6:01:09 AM,38.5406383,-109.5167066,0.28,70,11.5,3.8,3,GPS Schedule
11/10/2021 6:11:08 AM,38.5378785,-109.5105746,1355.94,70,11.5,2.2,4,GPS Schedule
11/10/2021 6:21:05 AM,38.5379327,-109.5104525,1353.20,64,10.5,1.8,5,GPS Schedule
11/10/2021 6:30:02 AM,38.5378680,-109.5104814,1326.92,2,10.0,1.6,5,GPS Schedule
11/10/2021 6:40:02 AM,38.5378814,-109.5105010,1341.09,2,9.5,1.4,5,GPS Schedule
11/10/2021 6:50:02 AM,38.5379186,-109.5104679,1347.14,2,9.0,1.4,5,GPS Schedule
11/10/2021 7:00:33 AM,38.5379325,-109.5103810,1325.95,33,9.0,2,5,GPS Schedule
11/10/2021 7:10:12 AM,38.5378758,-109.5106036,1377.19,12,8.5,2,5,GPS Schedule
11/10/2021 7:20:04 AM,38.5377935,-109.5104863,1334.09,3,8.5,2.2,5,GPS Schedule
11/10/2021 7:30:02 AM,38.5379394,-109.5105041,1349.06,2,8.0,2.8,4,GPS Schedule
11/10/2021 7:40:35 AM,38.5379002,-109.5105397,1349.71,34,8.0,1.2,6,GPS Schedule
11/10/2021 7:50:02 AM,38.5378897,-109.5105627,1341.54,2,7.5,1.4,5,GPS Schedule
11/10/2021 8:00:02 AM,38.5379865,-109.5104197,1337.68,2,7.5,1.6,5,GPS Schedule
11/10/2021 8:10:06 AM,38.5379240,-109.5106491,1348.00,5,7.5,1.2,6,GPS Schedule
11/10/2021 8:20:04 AM,38.5378885,-109.5105489,1380.23,4,7.0,1.4,6,GPS Schedule
11/10/2021 8:30:03 AM,38.5379014,-109.5104546,1338.31,3,7.0,2.8,4,GPS Schedule
11/10/2021 8:40:37 AM,38.5378986,-109.5105365,1346.72,36,7.5,1.2,7,GPS Schedule
11/10/2021 8:50:01 AM,38.5379388,-109.5105237,1361.98,1,7.0,1.2,7,GPS Schedule
11/10/2021 9:00:02 AM,38.5378570,-109.5104487,1347.71,2,7.0,1.2,7,GPS Schedule
11/10/2021 9:10:02 AM,38.5378909,-109.5105561,1359.03,2,6.5,4.8,5,GPS Schedule
11/10/2021 9:20:01 AM,38.5380207,-109.5103134,1347.35,1,6.5,3.6,5,GPS Schedule
11/10/2021 9:30:02 AM,38.5378272,-109.5105924,1353.47,2,6.5,2.8,5,GPS Schedule
11/10/2021 9:40:03 AM,38.5378235,-109.5105764,1362.00,3,6.5,2.4,5,GPS Schedule
11/10/2021 9:50:08 AM,38.5378222,-109.5106685,1375.02,7,6.5,2.4,5,GPS Schedule
11/10/2021 10:00:03 AM,38.5378785,-109.5105593,1360.76,2,6.0,2.4,5,GPS Schedule
11/10/2021 10:10:04 AM,38.5380728,-109.5105646,1410.71,4,6.0,1.8,6,GPS Schedule
11/10/2021 10:20:34 AM,38.5379016,-109.5105415,1360.75,34,6.5,1.4,7,GPS Schedule
11/10/2021 10:30:02 AM,38.5378651,-109.5105001,1301.63,1,6.5,1.6,5,GPS Schedule
11/10/2021 10:40:01 AM,38.5378495,-109.5105379,1334.30,1,6.5,1.6,6,GPS Schedule
11/10/2021 10:50:01 AM,38.5378570,-109.5105649,1368.58,1,6.5,1.6,5,GPS Schedule
11/10/2021 11:00:04 AM,38.5379831,-109.5104886,1315.68,3,6.0,1.6,5,GPS Schedule
11/10/2021 11:10:02 AM,38.5379351,-109.5104445,1336.82,2,6.5,1.8,5,GPS Schedule
11/10/2021 11:20:05 AM,38.5378577,-109.5106392,1379.71,4,6.5,2,6,GPS Schedule
11/10/2021 11:30:03 AM,38.5379278,-109.5104584,1339.44,2,6.5,2.6,5,GPS Schedule
11/10/2021 11:40:06 AM,38.5377882,-109.5105304,1373.34,5,6.5,3.2,6,GPS Schedule
11/10/2021 11:50:03 AM,38.5378566,-109.5104543,1357.39,3,6.0,3.8,5,GPS Schedule
11/10/2021 12:00:03 PM,38.5375621,-109.5100739,1393.63,3,6.5,7.6,4,GPS Schedule
11/10/2021 12:10:33 PM,38.5378693,-109.5105840,1363.64,33,7.0,1.6,5,GPS Schedule
11/10/2021 12:20:11 PM,38.5378370,-109.5104798,1355.31,11,6.5,1.6,5,GPS Schedule
11/10/2021 12:30:01 PM,38.5378913,-109.5105352,1354.16,1,6.5,1.4,5,GPS Schedule
11/10/2021 12:40:08 PM,38.5379932,-109.5104100,1352.80,7,6.5,1.4,5,GPS Schedule
11/10/2021 12:50:11 PM,38.5377245,-109.5107185,1327.66,11,6.5,2.2,4,GPS Schedule
11/10/2021 1:01:10 PM,38.5379487,-109.5104724,1344.55,70,7.0,3.6,4,GPS Schedule
11/10/2021 1:10:33 PM,38.5379458,-109.5104298,1338.54,33,6.5,1.8,6,GPS Schedule
11/10/2021 1:20:15 PM,38.5379698,-109.5104724,1346.42,14,6.0,1.8,6,GPS Schedule
11/10/2021 1:30:01 PM,38.5378701,-109.5105199,1357.11,1,5.5,1.8,6,GPS Schedule
11/10/2021 1:40:03 PM,38.5378911,-109.5105491,1357.41,2,5.5,1.8,6,GPS Schedule
11/10/2021 1:50:04 PM,38.5378865,-109.5104881,1353.23,3,5.5,2.2,5,GPS Schedule
11/10/2021 2:00:02 PM,38.5378609,-109.5105516,1361.61,2,5.5,1.8,6,GPS Schedule
11/10/2021 2:10:02 PM,38.5378754,-109.5105084,1361.19,2,5.5,2,5,GPS Schedule
11/10/2021 2:21:10 PM,38.5388893,-109.5101306,1152.46,70,6.0,2.2,5,GPS Schedule
11/10/2021 2:30:33 PM,38.5378219,-109.5105579,1363.84,33,5.5,1.2,6,GPS Schedule
11/10/2021 2:40:36 PM,38.5378093,-109.5105834,1362.38,35,6.0,2.6,5,GPS Schedule
11/10/2021 2:50:05 PM,38.5377995,-109.5105115,1357.32,4,5.0,1.2,6,GPS Schedule
11/10/2021 3:00:11 PM,38.5378172,-109.5105192,1356.47,11,5.5,1.6,5,GPS Schedule
11/10/2021 3:10:25 PM,38.5378024,-109.5105764,1360.13,25,5.5,3,4,GPS Schedule
11/10/2021 3:20:33 PM,38.5378717,-109.5105606,1352.08,33,6.0,1.4,6,GPS Schedule
11/10/2021 3:30:14 PM,38.4698699,-109.4532501,1502.44,13,5.5,1.4,6,GPS Schedule
11/10/2021 3:40:05 PM,38.3288465,-109.4297264,1767.00,4,6.0,1.4,6,GPS Schedule
11/10/2021 3:50:01 PM,38.1788380,-109.3810334,1796.70,1,6.0,1.8,5,GPS Schedule
11/10/2021 4:00:01 PM,38.0500745,-109.4108611,1939.93,1,6.0,1.8,5,GPS Schedule
11/10/2021 4:10:02 PM,37.9984355,-109.5298553,1807.67,2,6.0,1.2,6,GPS Schedule
11/10/2021 4:20:04 PM,38.0706722,-109.5656748,1611.22,3,6.0,1.2,6,GPS Schedule
11/10/2021 4:30:04 PM,38.0728944,-109.5642658,1620.58,3,6.0,1.2,6,GPS Schedule
11/10/2021 4:40:05 PM,38.0728500,-109.5643320,1630.12,4,7.5,1.2,6,GPS Schedule
11/10/2021 4:50:01 PM,38.0727853,-109.5642554,1629.55,1,8.5,2.2,5,GPS Schedule
11/10/2021 5:00:03 PM,38.0728854,-109.5642766,1620.23,2,9.5,1.4,6,GPS Schedule
11/10/2021 5:10:04 PM,38.0728925,-109.5642627,1617.60,3,9.5,2.4,5,GPS Schedule
11/10/2021 5:20:01 PM,38.0727887,-109.5642561,1625.83,1,9.5,2.4,5,GPS Schedule
11/10/2021 5:30:33 PM,38.0728537,-109.5642759,1621.48,33,10.0,0.8,9,GPS Schedule
11/10/2021 5:40:13 PM,38.0728962,-109.5642620,1621.94,12,10.5,0.8,9,GPS Schedule
11/10/2021 5:50:02 PM,38.0729440,-109.5642382,1618.41,2,10.5,0.8,9,GPS Schedule
11/10/2021 6:00:02 PM,38.0728064,-109.5644054,1618.46,2,12.5,1.4,8,GPS Schedule
11/10/2021 6:10:02 PM,38.0727079,-109.5645166,1612.95,1,14.0,1.4,7,GPS Schedule
11/10/2021 6:20:02 PM,38.0728303,-109.5644851,1618.30,2,15.0,1,8,GPS Schedule
11/10/2021 6:30:02 PM,38.0728020,-109.5644505,1607.73,1,16.0,1.4,6,GPS Schedule
11/10/2021 6:40:02 PM,38.0727138,-109.5644899,1621.84,1,17.0,1.4,6,GPS Schedule
11/10/2021 6:50:03 PM,38.0728075,-109.5644875,1623.16,2,16.0,1.4,6,GPS Schedule
11/10/2021 7:00:05 PM,38.0727358,-109.5643971,1618.73,4,16.5,1.4,6,GPS Schedule
11/10/2021 7:10:03 PM,38.0727306,-109.5643863,1617.85,3,16.5,1.4,6,GPS Schedule
11/10/2021 7:20:02 PM,38.0725962,-109.5645382,1562.30,1,16.5,2.4,5,GPS Schedule
11/10/2021 7:30:05 PM,38.0728606,-109.5644744,1620.51,4,17.0,1.4,6,GPS Schedule
11/10/2021 7:40:33 PM,38.0728288,-109.5644390,1613.65,33,18.0,1.4,6,GPS Schedule
11/10/2021 7:50:35 PM,38.0737749,-109.5639880,1617.40,35,17.0,3.6,4,GPS Schedule
11/10/2021 8:01:03 PM,38.0737734,-109.5639628,1617.61,63,17.0,2.8,5,GPS Schedule
11/10/2021 8:10:02 PM,38.0738171,-109.5639964,1614.66,2,15.5,3.8,5,GPS Schedule
11/10/2021 8:20:09 PM,38.0737509,-109.5642624,1612.70,8,15.0,5.8,5,GPS Schedule
11/10/2021 8:30:03 PM,38.0738758,-109.5641827,1625.80,2,14.5,6.8,5,GPS Schedule
11/10/2021 8:40:02 PM,38.0731781,-109.5637516,1700.37,1,15.5,5.2,5,GPS Schedule
11/10/2021 8:50:01 PM,38.0736899,-109.5640041,1661.87,1,15.0,3.8,5,GPS Schedule
11/10/2021 9:00:06 PM,38.0734276,-109.5633907,1622.84,5,15.5,3,5,GPS Schedule
11/10/2021 9:10:02 PM,38.0735565,-109.5635661,1620.78,2,17.0,5.2,4,GPS Schedule
11/10/2021 9:20:33 PM,38.0733918,-109.5634406,1623.05,33,18.0,0.8,10,GPS Schedule
11/10/2021 9:30:19 PM,38.0735114,-109.5640305,1619.08,18,16.5,1,7,GPS Schedule
11/10/2021 9:40:01 PM,38.0735210,-109.5639685,1624.20,1,15.5,1.2,7,GPS Schedule
11/10/2021 9:50:01 PM,38.0735315,-109.5639831,1624.34,1,15.5,1.4,5,GPS Schedule
11/10/2021 10:00:01 PM,38.0735971,-109.5639654,1628.00,1,16.0,1.2,8,GPS Schedule
