CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
040447,22,074,11,01,06,+08,+38.07064,-109.56568,01.9,06,038,3,2022-03-15
040447,22,074,12,00,00,+22,+38.06983,-109.56629,01.4,06,041,3,2022-03-15
040447,22,074,13,00,00,+25,+38.07064,-109.56569,01.4,07,038,3,2022-03-15
040447,22,074,14,00,20,+13,+38.16109,-109.61945,01.3,06,038,3,2022-03-15
040447,22,074,15,00,24,+12,+38.07066,-109.56562,01.0,07,038,3,2022-03-15
040447,22,074,16,00,00,+11,+38.07066,-109.56560,01.3,06,038,3,2022-03-15
040447,22,074,17,00,00,+12,+38.07064,-109.56560,00.9,08,038,3,2022-03-15
040447,22,074,17,20,00,+13,+38.07068,-109.56555,00.9,08,038,3,2022-03-15
040447,22,074,17,30,00,+12,+38.07066,-109.56560,00.8,09,038,3,2022-03-15
040447,22,074,17,40,00,+12,+38.07065,-109.56560,01.0,08,038,3,2022-03-15
040447,22,074,17,50,00,+10,+38.07066,-109.56562,00.8,09,038,3,2022-03-15
040447,22,074,18,00,00,+10,+38.07067,-109.56558,01.0,08,038,3,2022-03-15
040447,22,074,18,10,00,+10,+38.07068,-109.56556,01.1,08,038,3,2022-03-15
040447,22,074,18,20,00,+10,+38.07062,-109.56562,01.1,08,038,3,2022-03-15
040447,22,074,18,30,00,+09,+38.07067,-109.56565,01.1,08,038,3,2022-03-15
040447,22,074,18,40,00,+08,+38.07066,-109.56555,01.1,08,038,3,2022-03-15
040447,22,074,18,50,00,+07,+38.07065,-109.56558,01.1,08,038,3,2022-03-15
040447,22,074,19,00,00,+06,+38.07067,-109.56560,01.4,07,038,3,2022-03-15
040447,22,074,19,10,00,+06,+38.07068,-109.56562,01.4,06,038,3,2022-03-15
040447,22,074,19,20,00,+05,+38.07067,-109.56565,01.4,06,038,3,2022-03-15
040447,22,074,19,30,00,+04,+38.07070,-109.56562,00.9,08,038,3,2022-03-15
