CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
042820,22,074,11,00,02,+28,+38.07070,-109.56566,01.6,04,038,3,2022-03-15
042820,22,074,12,00,02,+33,+38.07072,-109.56566,01.5,05,038,3,2022-03-15
042820,22,074,13,00,02,+40,+38.07067,-109.56566,01.4,07,038,3,2022-03-15
042820,22,074,14,00,22,+30,+38.16110,-109.61946,01.5,07,038,3,2022-03-15
042820,22,074,15,00,24,+29,+38.07069,-109.56565,01.1,07,038,3,2022-03-15
042820,22,074,16,00,00,+29,+38.07065,-109.56560,01.1,07,038,3,2022-03-15
042820,22,074,17,00,02,+28,+38.07067,-109.56560,00.9,08,038,3,2022-03-15
042820,22,074,18,00,00,+27,+38.07063,-109.56558,01.2,07,038,3,2022-03-15
042820,22,074,19,00,00,+23,+38.07064,-109.56562,01.4,06,038,3,2022-03-15
042820,22,074,19,30,00,+21,+38.07066,-109.56562,01.2,07,038,3,2022-03-15
042820,22,074,19,40,00,+20,+38.07067,-109.56560,01.2,07,038,3,2022-03-15
042820,22,074,19,50,00,+20,+38.07068,-109.56560,00.9,09,038,3,2022-03-15
042820,22,074,20,00,00,+19,+38.07067,-109.56562,00.8,10,038,3,2022-03-15
042820,22,074,20,10,00,+18,+38.07073,-109.56562,00.7,11,038,3,2022-03-15
042820,22,074,20,20,00,+18,+38.07069,-109.56562,00.8,10,038,3,2022-03-15
042820,22,074,20,30,00,+17,+38.07066,-109.56560,00.8,10,038,3,2022-03-15
042820,22,074,20,40,00,+16,+38.07064,-109.56562,00.8,10,038,3,2022-03-15
042820,22,074,20,50,00,+16,+38.07067,-109.56558,00.7,11,038,3,2022-03-15
042820,22,074,21,00,00,+16,+38.07067,-109.56562,00.8,09,038,3,2022-03-15
042820,22,074,21,10,00,+15,+38.07067,-109.56560,00.7,11,038,3,2022-03-15
042820,22,074,21,20,00,+14,+38.07067,-109.56562,00.7,10,038,3,2022-03-15
042820,22,074,21,30,00,+14,+38.07067,-109.56562,00.8,10,038,3,2022-03-15
042820,22,074,21,40,00,+13,+38.07067,-109.56562,01.1,08,038,3,2022-03-15
042820,22,074,21,50,00,+13,+38.07064,-109.56562,01.1,08,038,3,2022-03-15
042820,22,074,22,00,00,+13,+38.07065,-109.56562,01.0,09,038,3,2022-03-15
042820,22,074,22,10,00,+13,+38.07067,-109.56562,01.0,09,038,3,2022-03-15
042820,22,074,22,20,00,+12,+38.07067,-109.56562,01.0,09,038,3,2022-03-15
042820,22,074,22,30,00,+12,+38.07066,-109.56564,00.8,10,038,3,2022-03-15
042820,22,074,22,40,00,+12,+38.07067,-109.56560,00.9,08,038,3,2022-03-15
042820,22,074,22,50,00,+12,+38.07067,-109.56562,00.9,08,038,3,2022-03-15
042820,22,074,23,00,00,+11,+38.07064,-109.56562,00.8,09,038,3,2022-03-15
042820,22,074,23,10,00,+10,+38.07072,-109.56562,00.9,08,038,3,2022-03-15
042820,22,074,23,20,00,+11,+38.07069,-109.56562,00.9,08,038,3,2022-03-15
