CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
042115,22,074,00,00,00,+05,+38.07069,-109.56558,00.9,08,038,3,2022-03-15
042115,22,074,00,10,00,+05,+38.07073,-109.56560,00.9,08,038,3,2022-03-15
042115,22,074,00,20,00,+05,+38.07069,-109.56558,01.1,07,038,3,2022-03-15
042115,22,074,00,30,00,+05,+38.07069,-109.56560,01.0,08,037,3,2022-03-15
042115,22,074,00,40,00,+05,+38.07072,-109.56562,01.0,08,038,3,2022-03-15
042115,22,074,00,50,00,+05,+38.07069,-109.56562,01.0,08,038,3,2022-03-15
042115,22,074,01,00,00,+04,+38.07071,-109.56560,01.0,08,038,3,2022-03-15
042115,22,074,01,10,00,+04,+38.07071,-109.56560,01.0,08,038,3,2022-03-15
042115,22,074,01,20,00,+04,+38.07067,-109.56562,01.0,08,038,3,2022-03-15
042115,22,074,01,30,00,+04,+38.07071,-109.56562,00.9,09,038,3,2022-03-15
042115,22,074,01,40,00,+04,+38.07072,-109.56562,01.0,08,037,3,2022-03-15
042115,22,074,01,50,00,+03,+38.07072,-109.56560,00.9,09,038,3,2022-03-15
042115,22,074,02,00,00,+03,+38.07071,-109.56562,00.9,09,038,3,2022-03-15
042115,22,074,02,10,00,+03,+38.07072,-109.56562,00.9,09,038,3,2022-03-15
042115,22,074,02,20,00,+03,+38.07070,-109.56565,00.9,09,038,3,2022-03-15
042115,22,074,02,30,00,+03,+38.07072,-109.56565,00.9,09,038,3,2022-03-15
042115,22,074,02,40,00,+03,+38.07067,-109.56565,01.0,09,038,3,2022-03-15
042115,22,074,02,50,00,+03,+38.07068,-109.56568,01.6,06,038,3,2022-03-15
042115,22,074,03,00,00,+03,+38.07066,-109.56568,01.4,07,038,3,2022-03-15
042115,22,074,03,10,00,+03,+38.07067,-109.56562,01.3,08,038,3,2022-03-15
042115,22,074,03,20,00,+03,+38.07072,-109.56562,01.3,08,038,3,2022-03-15
042115,22,074,03,30,00,+03,+38.07072,-109.56569,01.2,08,038,3,2022-03-15
