CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
042154,22,074,00,00,00,-02,+38.07069,-109.56562,01.0,07,039,3,2022-03-15
042154,22,074,00,10,00,-03,+38.07070,-109.56560,01.1,06,038,3,2022-03-15
042154,22,074,00,20,00,-03,+38.07067,-109.56558,01.1,07,038,3,2022-03-15
042154,22,074,00,30,00,-03,+38.07073,-109.56560,01.1,07,037,3,2022-03-15
042154,22,074,00,40,00,-03,+38.07073,-109.56556,01.2,07,039,3,2022-03-15
042154,22,074,00,50,00,-03,+38.07072,-109.56558,01.1,07,038,3,2022-03-15
042154,22,074,01,00,00,-03,+38.07073,-109.56558,01.1,07,038,3,2022-03-15
042154,22,074,01,10,00,-04,+38.07067,-109.56562,01.0,07,038,3,2022-03-15
042154,22,074,01,20,00,-03,+38.07065,-109.56564,01.0,07,038,3,2022-03-15
042154,22,074,01,30,00,-04,+38.07068,-109.56565,00.9,08,038,3,2022-03-15
042154,22,074,01,40,00,-04,+38.07068,-109.56562,01.0,07,038,3,2022-03-15
042154,22,074,01,50,00,-04,+38.07066,-109.56565,00.9,08,037,3,2022-03-15
042154,22,074,02,00,00,-05,+38.07065,-109.56568,00.9,08,039,3,2022-03-15
042154,22,074,02,10,00,-05,+38.07069,-109.56564,00.9,08,038,3,2022-03-15
042154,22,074,02,20,00,-05,+38.07068,-109.56562,00.9,08,038,3,2022-03-15
042154,22,074,02,30,00,-05,+38.07064,-109.56568,00.9,08,038,3,2022-03-15
042154,22,074,02,40,00,-05,+38.07067,-109.56566,01.1,07,038,3,2022-03-15
042154,22,074,02,50,00,-05,+38.07064,-109.56568,01.4,06,038,3,2022-03-15
042154,22,074,03,00,00,-05,+38.07066,-109.56569,01.3,07,038,3,2022-03-15
042154,22,074,03,10,00,-05,+38.07073,-109.56569,01.4,07,037,3,2022-03-15
042154,22,074,03,20,00,-05,+38.07065,-109.56571,01.3,07,038,3,2022-03-15
042154,22,074,03,30,00,-05,+38.07069,-109.56562,01.3,07,038,3,2022-03-15
042154,22,074,03,40,00,-05,+38.07081,-109.56564,01.2,07,038,3,2022-03-15
042154,22,074,03,50,00,-05,+38.07073,-109.56568,01.1,07,038,3,2022-03-15
042154,22,074,04,00,00,-05,+38.07071,-109.56562,00.9,08,038,3,2022-03-15
042154,22,074,04,10,00,-05,+38.07065,-109.56562,00.8,09,038,3,2022-03-15
042154,22,074,04,20,00,-06,+38.07071,-109.56566,00.9,08,038,3,2022-03-15
042154,22,074,04,30,00,-06,+38.07072,-109.56565,00.8,09,038,3,2022-03-15
042154,22,074,04,40,00,-05,+38.07073,-109.56560,00.9,08,038,3,2022-03-15
042154,22,074,04,50,00,-06,+38.07070,-109.56562,00.9,08,038,3,2022-03-15
042154,22,074,05,00,00,-06,+38.07076,-109.56566,00.9,08,038,3,2022-03-15
042154,22,074,05,10,00,-07,+38.07074,-109.56565,01.0,07,038,3,2022-03-15
042154,22,074,05,20,00,-06,+38.07073,-109.56565,00.9,08,039,3,2022-03-15
042154,22,074,05,30,00,-06,+38.07077,-109.56565,00.9,08,038,3,2022-03-15
042154,22,074,05,40,00,-06,+38.07073,-109.56565,00.8,09,038,3,2022-03-15
042154,22,074,05,50,00,-07,+38.07072,-109.56565,00.7,10,038,3,2022-03-15
042154,22,074,06,00,00,-06,+38.07084,-109.56565,00.9,08,038,3,2022-03-15
042154,22,074,06,10,00,-06,+38.07070,-109.56565,00.9,08,038,3,2022-03-15
042154,22,074,06,20,00,-07,+38.07070,-109.56566,00.9,08,038,3,2022-03-15
042154,22,074,06,30,00,-06,+38.07062,-109.56562,01.0,07,038,3,2022-03-15
042154,22,074,06,40,00,-07,+38.07067,-109.56558,01.0,08,038,3,2022-03-15
042154,22,074,06,50,00,-06,+38.07072,-109.56562,01.1,07,038,3,2022-03-15
042154,22,074,07,00,00,-06,+38.07067,-109.56573,01.0,08,038,3,2022-03-15
042154,22,074,07,10,00,-06,+38.07065,-109.56568,01.0,08,038,3,2022-03-15
042154,22,074,07,20,00,-05,+38.07069,-109.56568,01.0,08,038,3,2022-03-15
042154,22,074,07,30,00,-05,+38.07069,-109.56571,01.3,06,038,3,2022-03-15
042154,22,074,07,40,00,-05,+38.07072,-109.56571,01.0,07,038,3,2022-03-15
042154,22,074,07,50,00,-05,+38.07072,-109.56570,00.9,08,038,3,2022-03-15
042154,22,074,08,00,02,-05,+38.07070,-109.56566,00.8,09,038,3,2022-03-15
042154,22,074,08,10,18,-02,+38.07071,-109.56573,00.8,09,038,3,2022-03-15
042154,22,074,08,20,04,+01,+38.07071,-109.56562,01.0,08,038,3,2022-03-15
042154,22,074,08,30,00,+01,+38.07073,-109.56565,00.9,09,037,3,2022-03-15
042154,22,074,08,40,10,+02,+38.07285,-109.56407,01.0,08,038,3,2022-03-15
042154,22,074,11,00,00,+14,+38.07069,-109.56571,00.8,08,037,3,2022-03-15
042154,22,074,12,00,02,+16,+38.07067,-109.56569,00.8,09,038,3,2022-03-15
042154,22,074,13,00,00,+21,+38.07066,-109.56568,01.0,08,038,3,2022-03-15
042154,22,074,14,00,22,+22,+38.16110,-109.61948,01.0,07,038,3,2022-03-15
042154,22,074,15,00,24,+21,+38.07072,-109.56565,01.1,06,040,3,2022-03-15
042154,22,074,16,00,02,+24,+38.07086,-109.56565,05.7,04,038,3,2022-03-15
042154,22,074,17,00,00,+24,+38.07066,-109.56566,00.9,07,038,3,2022-03-15
042154,22,074,18,00,00,+22,+38.07065,-109.56560,01.1,06,038,3,2022-03-15
042154,22,074,19,00,00,+17,+38.07065,-109.56564,01.3,07,038,3,2022-03-15
042154,22,074,20,00,00,+11,+38.07070,-109.56566,00.8,09,038,3,2022-03-15
042154,22,074,20,40,00,+09,+38.07067,-109.56564,00.9,08,038,3,2022-03-15
042154,22,074,20,50,00,+08,+38.07063,-109.56562,00.7,10,038,3,2022-03-15
042154,22,074,21,00,00,+08,+38.07066,-109.56562,00.7,11,038,3,2022-03-15
042154,22,074,21,10,00,+08,+38.07066,-109.56562,00.8,09,038,3,2022-03-15
042154,22,074,21,20,00,+07,+38.07066,-109.56562,00.8,10,038,3,2022-03-15
042154,22,074,21,30,00,+07,+38.07067,-109.56562,00.8,10,038,3,2022-03-15
042154,22,074,21,40,00,+06,+38.07066,-109.56558,01.0,09,038,3,2022-03-15
042154,22,074,21,50,00,+06,+38.07069,-109.56562,01.0,09,038,3,2022-03-15
042154,22,074,22,00,00,+05,+38.07067,-109.56562,00.9,10,038,3,2022-03-15
042154,22,074,22,10,00,+05,+38.07067,-109.56565,01.0,08,038,3,2022-03-15
042154,22,074,22,20,00,+05,+38.07067,-109.56562,00.9,10,038,3,2022-03-15
042154,22,074,22,30,00,+05,+38.07069,-109.56562,00.9,10,038,3,2022-03-15
042154,22,074,22,40,00,+04,+38.07065,-109.56565,00.9,09,038,3,2022-03-15
042154,22,074,22,50,00,+04,+38.07065,-109.56560,00.9,08,038,3,2022-03-15
042154,22,074,23,00,00,+04,+38.07065,-109.56562,00.8,09,038,3,2022-03-15
042154,22,074,23,10,00,+04,+38.07067,-109.56555,01.1,07,038,3,2022-03-15
042154,22,074,23,20,00,+03,+38.07071,-109.56552,01.1,07,037,3,2022-03-15
042154,22,074,23,30,00,+03,+38.07067,-109.56560,01.0,07,038,3,2022-03-15
042154,22,074,23,40,00,+03,+38.07065,-109.56555,00.9,08,038,3,2022-03-15
042154,22,074,23,50,00,+03,+38.07065,-109.56562,00.9,08,038,3,2022-03-15
042154,22,075,00,00,00,+03,+38.07065,-109.56560,00.9,08,038,3,2022-03-16
042154,22,075,00,10,00,+03,+38.07067,-109.56558,00.9,08,038,3,2022-03-16
042154,22,075,00,20,00,+03,+38.07065,-109.56558,00.9,08,038,3,2022-03-16
042154,22,075,00,30,00,+03,+38.07064,-109.56560,01.0,08,038,3,2022-03-16
042154,22,075,00,40,00,+03,+38.07064,-109.56564,01.0,08,038,3,2022-03-16
042154,22,075,00,50,00,+03,+38.07063,-109.56562,01.0,08,038,3,2022-03-16
042154,22,075,01,00,00,+03,+38.07064,-109.56562,01.0,08,038,3,2022-03-16
042154,22,075,01,10,00,+03,+38.07064,-109.56562,01.0,08,038,3,2022-03-16
042154,22,075,01,20,00,+03,+38.07066,-109.56562,01.0,08,038,3,2022-03-16
042154,22,075,01,30,00,+03,+38.07067,-109.56562,01.0,08,038,3,2022-03-16
042154,22,075,01,40,00,+03,+38.07067,-109.56565,00.8,10,038,3,2022-03-16
042154,22,075,01,50,00,+03,+38.07063,-109.56562,00.9,09,038,3,2022-03-16
042154,22,075,02,00,00,+02,+38.07064,-109.56562,00.9,09,038,3,2022-03-16
042154,22,075,02,10,00,+02,+38.07070,-109.56560,00.9,09,038,3,2022-03-16
042154,22,075,02,20,00,+03,+38.07067,-109.56562,00.9,09,038,3,2022-03-16
042154,22,075,02,30,00,+03,+38.07064,-109.56562,01.1,08,038,3,2022-03-16
042154,22,075,02,40,00,+03,+38.07061,-109.56562,01.1,08,038,3,2022-03-16
042154,22,075,02,50,00,+03,+38.07062,-109.56566,01.3,08,038,3,2022-03-16
042154,22,075,03,00,00,+03,+38.07066,-109.56562,01.4,08,038,3,2022-03-16
042154,22,075,03,10,00,+03,+38.07062,-109.56564,01.3,08,038,3,2022-03-16
042154,22,075,03,20,00,+03,+38.07067,-109.56562,01.3,08,038,3,2022-03-16
042154,22,075,03,30,00,+03,+38.07060,-109.56565,01.2,08,037,3,2022-03-16
042154,22,075,03,40,00,+03,+38.07062,-109.56566,01.1,08,038,3,2022-03-16
042154,22,075,03,50,00,+03,+38.07066,-109.56562,01.2,07,038,3,2022-03-16
042154,22,075,04,00,00,+03,+38.07064,-109.56562,00.9,09,037,3,2022-03-16
042154,22,075,04,10,00,+03,+38.07066,-109.56565,00.8,10,037,3,2022-03-16
042154,22,075,04,20,00,+03,+38.07067,-109.56565,00.8,10,038,3,2022-03-16
042154,22,075,04,30,00,+03,+38.07067,-109.56562,00.9,09,038,3,2022-03-16
042154,22,075,04,40,00,+03,+38.07069,-109.56568,00.9,09,038,3,2022-03-16
042154,22,075,04,50,00,+03,+38.07069,-109.56566,00.9,09,039,3,2022-03-16
042154,22,075,05,00,00,+03,+38.07069,-109.56564,01.0,08,038,3,2022-03-16
042154,22,075,05,10,00,+03,+38.07070,-109.56565,00.9,09,038,3,2022-03-16
042154,22,075,05,20,00,+03,+38.07069,-109.56564,01.1,08,038,3,2022-03-16
042154,22,075,05,30,00,+03,+38.07067,-109.56562,00.9,09,038,3,2022-03-16
042154,22,075,05,40,00,+03,+38.07067,-109.56564,00.7,11,038,3,2022-03-16
042154,22,075,05,50,00,+02,+38.07066,-109.56564,00.8,09,038,3,2022-03-16
042154,22,075,06,00,00,+03,+38.07063,-109.56562,00.8,09,038,3,2022-03-16
042154,22,075,06,10,00,+03,+38.07069,-109.56562,00.8,09,038,3,2022-03-16
