CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
042508,22,074,11,01,04,+21,+38.07069,-109.56570,01.5,05,038,3,2022-03-15
042508,22,074,12,00,04,+29,+38.07067,-109.56565,01.0,08,038,3,2022-03-15
042508,22,074,13,00,00,+33,+38.07066,-109.56568,01.4,07,038,3,2022-03-15
042508,22,074,14,00,20,+26,+38.16110,-109.61946,00.9,08,038,3,2022-03-15
042508,22,074,16,00,02,+25,+38.07067,-109.56568,01.3,06,038,3,2022-03-15
042508,22,074,17,00,02,+25,+38.07067,-109.56565,01.2,07,038,3,2022-03-15
042508,22,074,17,20,00,+25,+38.07065,-109.56556,00.9,08,038,3,2022-03-15
042508,22,074,17,30,00,+25,+38.07063,-109.56555,01.0,08,038,3,2022-03-15
042508,22,074,17,40,00,+25,+38.07063,-109.56560,00.8,09,038,3,2022-03-15
042508,22,074,17,50,00,+25,+38.07065,-109.56562,00.8,09,038,3,2022-03-15
042508,22,074,18,00,00,+24,+38.07066,-109.56555,01.0,08,038,3,2022-03-15
042508,22,074,18,10,00,+23,+38.07068,-109.56562,01.1,08,038,3,2022-03-15
042508,22,074,18,20,00,+23,+38.07066,-109.56565,01.1,08,038,3,2022-03-15
042508,22,074,18,30,00,+22,+38.07067,-109.56558,01.1,08,038,3,2022-03-15
042508,22,074,18,40,00,+21,+38.07061,-109.56558,01.1,08,038,3,2022-03-15
042508,22,074,18,50,00,+20,+38.07059,-109.56558,01.3,07,038,3,2022-03-15
042508,22,074,19,00,00,+19,+38.07062,-109.56562,01.2,07,038,3,2022-03-15
042508,22,074,19,10,00,+18,+38.07069,-109.56568,01.1,08,038,3,2022-03-15
042508,22,074,19,20,00,+17,+38.07067,-109.56562,01.2,07,038,3,2022-03-15
042508,22,074,19,30,00,+16,+38.07072,-109.56565,01.0,08,038,3,2022-03-15
042508,22,074,19,40,00,+16,+38.07069,-109.56566,01.1,07,038,3,2022-03-15
042508,22,074,19,50,00,+15,+38.07070,-109.56562,00.9,09,038,3,2022-03-15
042508,22,074,20,00,00,+14,+38.07065,-109.56562,00.8,10,038,3,2022-03-15
042508,22,074,20,10,00,+13,+38.07067,-109.56562,00.7,11,038,3,2022-03-15
042508,22,074,20,20,00,+13,+38.07067,-109.56562,00.8,10,038,3,2022-03-15
042508,22,074,20,30,00,+12,+38.07066,-109.56562,00.8,10,038,3,2022-03-15
042508,22,074,20,40,00,+12,+38.07063,-109.56562,00.8,10,038,3,2022-03-15
042508,22,074,20,50,00,+10,+38.07065,-109.56560,00.8,10,038,3,2022-03-15
042508,22,074,21,00,00,+10,+38.07065,-109.56562,00.7,11,038,3,2022-03-15
042508,22,074,21,10,00,+10,+38.07065,-109.56562,01.0,08,038,3,2022-03-15
042508,22,074,21,20,00,+10,+38.07066,-109.56562,00.8,09,038,3,2022-03-15
042508,22,074,21,30,00,+09,+38.07065,-109.56562,00.8,09,038,3,2022-03-15
042508,22,074,21,40,00,+09,+38.07069,-109.56562,01.0,09,038,3,2022-03-15
042508,22,074,21,50,00,+08,+38.07064,-109.56555,01.0,09,038,3,2022-03-15
042508,22,074,22,00,00,+08,+38.07066,-109.56562,01.0,09,038,3,2022-03-15
042508,22,074,22,10,00,+07,+38.07057,-109.56554,01.0,09,038,3,2022-03-15
042508,22,074,22,20,00,+07,+38.07071,-109.56564,01.1,08,038,3,2022-03-15
042508,22,074,22,30,00,+07,+38.07065,-109.56562,00.8,10,038,3,2022-03-15
042508,22,074,22,40,00,+07,+38.07073,-109.56566,00.9,09,038,3,2022-03-15
042508,22,074,22,50,00,+06,+38.07067,-109.56562,00.8,09,038,3,2022-03-15
042508,22,074,23,00,00,+06,+38.07067,-109.56560,00.8,08,037,3,2022-03-15
042508,22,074,23,10,00,+06,+38.07072,-109.56562,00.9,08,038,3,2022-03-15
042508,22,074,23,20,00,+06,+38.07071,-109.56562,00.8,09,038,3,2022-03-15
042508,22,074,23,30,00,+05,+38.07067,-109.56562,00.9,08,038,3,2022-03-15
042508,22,074,23,40,00,+05,+38.07068,-109.56564,00.9,08,038,3,2022-03-15
042508,22,074,23,50,00,+05,+38.07069,-109.56562,00.9,08,038,3,2022-03-15
042508,22,075,00,00,00,+05,+38.07072,-109.56558,00.8,09,038,3,2022-03-16
042508,22,075,00,10,00,+05,+38.07065,-109.56560,00.8,09,038,3,2022-03-16
042508,22,075,00,20,00,+05,+38.07063,-109.56562,00.8,09,038,3,2022-03-16
042508,22,075,00,30,00,+05,+38.07067,-109.56562,00.9,08,038,3,2022-03-16
042508,22,075,00,40,00,+05,+38.07063,-109.56562,00.9,09,038,3,2022-03-16
042508,22,075,00,50,00,+04,+38.07064,-109.56560,00.9,09,038,3,2022-03-16
042508,22,075,01,00,00,+05,+38.07064,-109.56562,00.9,09,038,3,2022-03-16
042508,22,075,01,10,00,+04,+38.07067,-109.56562,00.9,09,038,3,2022-03-16
042508,22,075,01,20,00,+04,+38.07069,-109.56562,00.9,09,038,3,2022-03-16
042508,22,075,01,30,00,+04,+38.07059,-109.56562,00.8,10,038,3,2022-03-16
042508,22,075,01,40,00,+04,+38.07064,-109.56562,00.8,09,038,3,2022-03-16
042508,22,075,01,50,00,+04,+38.07062,-109.56562,00.8,10,038,3,2022-03-16
042508,22,075,02,00,00,+04,+38.07064,-109.56562,00.8,10,038,3,2022-03-16
042508,22,075,02,10,00,+04,+38.07066,-109.56565,00.9,09,038,3,2022-03-16
042508,22,075,02,20,00,+04,+38.07063,-109.56566,00.9,08,038,3,2022-03-16
042508,22,075,02,30,00,+04,+38.07063,-109.56570,01.1,08,038,3,2022-03-16
042508,22,075,02,40,00,+04,+38.07069,-109.56566,01.1,08,038,3,2022-03-16
042508,22,075,02,50,00,+04,+38.07064,-109.56566,01.4,08,038,3,2022-03-16
042508,22,075,03,00,00,+04,+38.07064,-109.56570,01.5,07,038,3,2022-03-16
042508,22,075,03,10,00,+04,+38.07060,-109.56566,01.3,08,038,3,2022-03-16
042508,22,075,03,20,00,+04,+38.07067,-109.56562,01.2,08,038,3,2022-03-16
042508,22,075,03,30,00,+04,+38.07066,-109.56564,01.2,08,038,3,2022-03-16
042508,22,075,03,40,00,+04,+38.07070,-109.56564,01.1,08,038,3,2022-03-16
042508,22,075,03,50,00,+04,+38.07067,-109.56565,01.1,08,038,3,2022-03-16
042508,22,075,04,00,00,+04,+38.07066,-109.56562,00.9,09,038,3,2022-03-16
042508,22,075,04,10,00,+04,+38.07064,-109.56562,00.9,09,038,3,2022-03-16
042508,22,075,04,20,00,+04,+38.07065,-109.56562,00.8,09,038,3,2022-03-16
042508,22,075,04,30,00,+04,+38.07062,-109.56562,01.0,08,038,3,2022-03-16
042508,22,075,04,40,00,+04,+38.07064,-109.56560,01.0,08,038,3,2022-03-16
042508,22,075,04,50,00,+04,+38.07068,-109.56562,01.0,08,038,3,2022-03-16
042508,22,075,05,00,00,+04,+38.07072,-109.56564,01.0,08,038,3,2022-03-16
042508,22,075,05,10,00,+05,+38.07069,-109.56562,01.2,07,038,3,2022-03-16
042508,22,075,05,20,00,+05,+38.07071,-109.56568,01.2,08,038,3,2022-03-16
042508,22,075,05,30,00,+04,+38.07073,-109.56564,01.1,08,038,3,2022-03-16
042508,22,075,05,40,00,+04,+38.07067,-109.56575,00.8,09,038,3,2022-03-16
042508,22,075,05,50,00,+04,+38.07063,-109.56558,00.9,08,038,3,2022-03-16
042508,22,075,06,00,00,+04,+38.07062,-109.56562,00.9,08,038,3,2022-03-16
042508,22,075,06,10,00,+04,+38.07065,-109.56562,00.9,08,038,3,2022-03-16
042508,22,075,06,20,00,+04,+38.07059,-109.56562,00.9,08,038,3,2022-03-16
042508,22,075,06,30,00,+03,+38.07050,-109.56564,01.2,07,038,3,2022-03-16
042508,22,075,06,40,00,+04,+38.07056,-109.56565,01.1,07,038,3,2022-03-16
042508,22,075,06,50,00,+04,+38.07062,-109.56566,01.1,08,038,3,2022-03-16
042508,22,075,07,00,00,+04,+38.07066,-109.56565,00.9,09,038,3,2022-03-16
042508,22,075,07,10,02,+04,+38.07066,-109.56568,01.0,08,038,3,2022-03-16
042508,22,075,07,20,00,+03,+38.07063,-109.56568,01.0,07,038,3,2022-03-16
042508,22,075,07,30,00,+03,+38.07066,-109.56568,01.0,07,038,3,2022-03-16
042508,22,075,07,40,00,+04,+38.07067,-109.56566,01.0,07,038,3,2022-03-16
042508,22,075,07,50,02,+03,+38.07067,-109.56562,01.0,07,038,3,2022-03-16
042508,22,075,08,00,00,+04,+38.07068,-109.56562,00.8,09,038,3,2022-03-16
042508,22,075,08,10,62,+04,+38.10894,-109.59880,01.2,08,038,3,2022-03-16
042508,22,075,08,20,72,+04,+38.15948,-109.61987,00.8,09,038,3,2022-03-16
042508,22,075,08,30,20,+04,+38.15976,-109.62057,00.9,09,038,3,2022-03-16
042508,22,075,08,40,06,+06,+38.15963,-109.62059,00.9,09,038,3,2022-03-16
042508,22,075,08,50,00,+08,+38.15961,-109.62055,00.9,09,039,3,2022-03-16
042508,22,075,09,00,00,+09,+38.15962,-109.62055,01.0,08,038,3,2022-03-16
042508,22,075,09,10,00,+11,+38.15960,-109.62059,00.9,09,038,3,2022-03-16
042508,22,075,09,20,00,+13,+38.15961,-109.62057,00.9,09,038,3,2022-03-16
042508,22,075,09,30,00,+14,+38.15961,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,09,40,00,+16,+38.15962,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,09,50,00,+20,+38.15961,-109.62059,00.9,09,038,3,2022-03-16
042508,22,075,10,00,00,+24,+38.15959,-109.62059,00.9,08,038,3,2022-03-16
042508,22,075,10,10,00,+26,+38.15962,-109.62057,00.8,09,038,3,2022-03-16
042508,22,075,10,20,00,+28,+38.15959,-109.62055,00.8,10,038,3,2022-03-16
042508,22,075,10,30,00,+30,+38.15959,-109.62055,00.6,12,038,3,2022-03-16
042508,22,075,10,40,00,+31,+38.15959,-109.62055,00.7,11,038,3,2022-03-16
042508,22,075,10,50,00,+31,+38.15960,-109.62059,00.7,10,038,3,2022-03-16
042508,22,075,11,00,00,+29,+38.15960,-109.62057,00.8,09,038,3,2022-03-16
042508,22,075,11,10,00,+26,+38.15961,-109.62057,00.8,09,038,3,2022-03-16
042508,22,075,11,20,00,+25,+38.15962,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,11,30,00,+25,+38.15961,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,11,40,00,+25,+38.15959,-109.62059,00.7,11,038,3,2022-03-16
042508,22,075,11,50,00,+25,+38.15961,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,12,00,02,+24,+38.15960,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,12,10,00,+21,+38.15959,-109.62059,00.9,10,038,3,2022-03-16
042508,22,075,12,20,02,+19,+38.15959,-109.62059,00.9,09,038,3,2022-03-16
042508,22,075,12,30,02,+17,+38.15959,-109.62055,00.9,09,038,3,2022-03-16
042508,22,075,12,40,02,+16,+38.15958,-109.62059,01.0,09,038,3,2022-03-16
042508,22,075,12,50,00,+16,+38.15958,-109.62059,00.9,09,038,3,2022-03-16
042508,22,075,13,00,00,+15,+38.15959,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,13,10,00,+15,+38.15959,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,13,20,00,+14,+38.15959,-109.62059,00.7,11,038,3,2022-03-16
042508,22,075,13,30,02,+14,+38.15960,-109.62059,00.8,10,038,3,2022-03-16
042508,22,075,13,40,56,+10,+38.15979,-109.62078,00.8,10,038,3,2022-03-16
042508,22,075,13,50,48,+12,+38.15998,-109.61972,00.8,09,038,3,2022-03-16
042508,22,075,14,00,26,+12,+38.16011,-109.61937,00.9,08,038,3,2022-03-16
042508,22,075,14,10,26,+11,+38.16010,-109.61925,00.8,09,039,3,2022-03-16
042508,22,075,14,20,40,+11,+38.16042,-109.61853,00.8,09,038,3,2022-03-16
042508,22,075,14,30,04,+10,+38.16043,-109.61853,00.7,11,038,3,2022-03-16
042508,22,075,14,40,22,+10,+38.16043,-109.61851,00.9,10,038,3,2022-03-16
042508,22,075,14,50,16,+13,+38.16041,-109.61851,00.8,09,038,3,2022-03-16
042508,22,075,15,00,24,+14,+38.16038,-109.61851,00.9,08,038,3,2022-03-16
042508,22,075,15,10,08,+14,+38.16039,-109.61853,00.9,08,038,3,2022-03-16
042508,22,075,15,20,24,+13,+38.16041,-109.61860,00.9,08,038,3,2022-03-16
042508,22,075,15,30,08,+12,+38.16040,-109.61862,01.0,08,039,3,2022-03-16
042508,22,075,15,40,10,+11,+38.16041,-109.61862,01.0,08,038,3,2022-03-16
042508,22,075,15,50,06,+10,+38.16042,-109.61856,01.1,07,038,3,2022-03-16
042508,22,075,16,00,02,+10,+38.16043,-109.61853,01.0,07,038,3,2022-03-16
042508,22,075,16,10,00,+11,+38.16041,-109.61856,00.9,08,038,3,2022-03-16
042508,22,075,16,20,02,+10,+38.16043,-109.61860,00.9,08,038,3,2022-03-16
042508,22,075,16,30,64,+11,+38.16101,-109.61766,00.9,08,038,3,2022-03-16
042508,22,075,16,40,88,+10,+38.16167,-109.61758,00.9,08,038,3,2022-03-16
042508,22,075,16,50,90,+10,+38.16190,-109.61759,00.9,08,037,3,2022-03-16
042508,22,075,17,00,82,+09,+38.16213,-109.61756,00.8,10,038,3,2022-03-16
042508,22,075,17,10,24,+10,+38.16216,-109.61756,00.8,10,038,3,2022-03-16
042508,22,075,17,20,34,+10,+38.16220,-109.61752,00.8,09,038,3,2022-03-16
042508,22,075,17,30,72,+10,+38.16224,-109.61742,00.8,09,039,3,2022-03-16
042508,22,075,17,40,92,+10,+38.16223,-109.61734,00.8,09,038,3,2022-03-16
042508,22,075,17,50,88,+10,+38.16226,-109.61723,00.9,09,038,3,2022-03-16
042508,22,075,18,00,88,+10,+38.16222,-109.61720,00.8,10,038,3,2022-03-16
042508,22,075,18,10,88,+09,+38.16202,-109.61727,01.0,09,037,3,2022-03-16
042508,22,075,18,20,78,+09,+38.16188,-109.61733,01.1,08,038,3,2022-03-16
042508,22,075,18,30,14,+10,+38.16197,-109.61733,00.9,09,038,3,2022-03-16
042508,22,075,18,40,82,+10,+38.16185,-109.61754,01.1,08,038,3,2022-03-16
042508,22,075,18,50,70,+10,+38.16179,-109.61767,01.1,08,038,3,2022-03-16
042508,22,075,19,00,28,+09,+38.16180,-109.61773,01.1,08,038,3,2022-03-16
042508,22,075,19,10,28,+09,+38.16179,-109.61773,01.4,07,038,3,2022-03-16
042508,22,075,19,20,22,+10,+38.16176,-109.61779,00.9,09,038,3,2022-03-16
042508,22,075,19,30,02,+11,+38.16171,-109.61776,00.9,09,038,3,2022-03-16
042508,22,075,19,40,00,+12,+38.16175,-109.61779,00.8,10,038,3,2022-03-16
042508,22,075,19,50,22,+11,+38.16172,-109.61775,00.7,11,038,3,2022-03-16
042508,22,075,20,00,12,+10,+38.16175,-109.61776,00.7,11,038,3,2022-03-16
042508,22,075,20,10,14,+10,+38.16171,-109.61775,00.7,11,038,3,2022-03-16
042508,22,075,20,20,06,+10,+38.16173,-109.61779,00.8,10,038,3,2022-03-16
042508,22,075,20,30,02,+08,+38.16172,-109.61776,00.7,11,038,3,2022-03-16
042508,22,075,20,40,02,+09,+38.16172,-109.61779,00.8,09,038,3,2022-03-16
042508,22,075,20,50,02,+09,+38.16173,-109.61779,01.0,09,038,3,2022-03-16
042508,22,075,21,00,16,+08,+38.16173,-109.61777,00.7,11,038,3,2022-03-16
042508,22,075,21,10,20,+08,+38.16173,-109.61776,00.8,10,038,3,2022-03-16
042508,22,075,21,20,16,+08,+38.16175,-109.61776,00.8,10,038,3,2022-03-16
042508,22,075,21,30,10,+08,+38.16176,-109.61775,00.8,10,038,3,2022-03-16
042508,22,075,21,40,02,+08,+38.16175,-109.61780,01.4,07,038,3,2022-03-16
042508,22,075,21,50,02,+08,+38.16171,-109.61779,01.0,09,038,3,2022-03-16
042508,22,075,22,00,02,+09,+38.16172,-109.61776,00.9,10,038,3,2022-03-16
042508,22,075,22,10,02,+09,+38.16172,-109.61777,00.9,10,039,3,2022-03-16
042508,22,075,22,20,08,+08,+38.16174,-109.61773,01.0,08,038,3,2022-03-16
042508,22,075,22,30,06,+09,+38.16170,-109.61775,00.9,09,038,3,2022-03-16
042508,22,075,22,40,08,+09,+38.16175,-109.61779,00.8,10,038,3,2022-03-16
042508,22,075,22,50,08,+09,+38.16176,-109.61781,00.7,11,039,3,2022-03-16
042508,22,075,23,00,04,+08,+38.16176,-109.61781,00.8,10,038,3,2022-03-16
042508,22,075,23,10,02,+09,+38.16175,-109.61781,00.7,10,038,3,2022-03-16
042508,22,075,23,20,08,+10,+38.16174,-109.61779,00.7,11,038,3,2022-03-16
042508,22,075,23,30,20,+10,+38.16173,-109.61781,00.7,11,038,3,2022-03-16
042508,22,075,23,40,26,+09,+38.16175,-109.61780,00.8,09,038,3,2022-03-16
042508,22,075,23,50,32,+09,+38.16176,-109.61780,00.8,09,038,3,2022-03-16
042508,22,076,00,00,28,+09,+38.16176,-109.61780,00.8,09,038,3,2022-03-17
042508,22,076,00,10,18,+08,+38.16178,-109.61779,00.9,08,038,3,2022-03-17
042508,22,076,00,20,12,+08,+38.16173,-109.61781,00.8,10,038,3,2022-03-17
042508,22,076,00,30,00,+09,+38.16174,-109.61784,00.9,09,038,3,2022-03-17
042508,22,076,00,40,00,+10,+38.16172,-109.61784,00.9,09,038,3,2022-03-17
042508,22,076,00,50,08,+11,+38.16175,-109.61781,01.0,08,038,3,2022-03-17
042508,22,076,01,00,24,+10,+38.16175,-109.61777,00.9,09,038,3,2022-03-17
042508,22,076,01,10,20,+09,+38.16172,-109.61780,00.8,10,038,3,2022-03-17
042508,22,076,01,20,12,+09,+38.16173,-109.61781,00.8,10,038,3,2022-03-17
042508,22,076,01,30,00,+09,+38.16175,-109.61781,00.9,09,039,3,2022-03-17
042508,22,076,01,40,00,+10,+38.16175,-109.61781,00.8,10,038,3,2022-03-17
042508,22,076,01,50,04,+10,+38.16176,-109.61777,00.8,09,038,3,2022-03-17
042508,22,076,02,00,22,+09,+38.16163,-109.61794,00.9,09,038,3,2022-03-17
042508,22,076,02,10,54,+08,+38.16186,-109.61782,00.9,09,037,3,2022-03-17
042508,22,076,02,20,80,+07,+38.16209,-109.61798,01.1,07,038,3,2022-03-17
042508,22,076,02,30,08,+08,+38.16207,-109.61796,01.0,09,038,3,2022-03-17
042508,22,076,02,40,02,+09,+38.16208,-109.61801,01.4,07,038,3,2022-03-17
042508,22,076,02,50,10,+10,+38.16206,-109.61804,01.1,08,038,3,2022-03-17
042508,22,076,03,00,20,+09,+38.16203,-109.61805,01.5,07,038,3,2022-03-17
042508,22,076,03,10,20,+08,+38.16206,-109.61803,01.3,08,038,3,2022-03-17
042508,22,076,03,20,02,+12,+38.16204,-109.61796,01.5,06,038,3,2022-03-17
042508,22,076,03,30,02,+13,+38.16212,-109.61801,00.9,09,038,3,2022-03-17
042508,22,076,03,40,02,+12,+38.16207,-109.61798,01.4,07,038,3,2022-03-17
042508,22,076,03,50,00,+13,+38.16204,-109.61791,00.9,09,038,3,2022-03-17
042508,22,076,04,00,06,+10,+38.16211,-109.61801,00.8,09,038,3,2022-03-17
042508,22,076,04,10,22,+09,+38.16213,-109.61799,00.8,10,038,3,2022-03-17
042508,22,076,04,20,20,+08,+38.16211,-109.61799,00.8,09,038,3,2022-03-17
042508,22,076,04,30,18,+07,+38.16208,-109.61796,00.8,10,038,3,2022-03-17
042508,22,076,04,40,12,+08,+38.16212,-109.61790,01.2,07,038,3,2022-03-17
042508,22,076,04,50,00,+11,+38.16212,-109.61795,00.8,09,037,3,2022-03-17
042508,22,076,05,00,02,+09,+38.16213,-109.61795,00.9,08,038,3,2022-03-17
042508,22,076,05,10,02,+09,+38.16225,-109.61794,01.0,07,038,3,2022-03-17
042508,22,076,05,20,02,+09,+38.16209,-109.61801,00.9,08,038,3,2022-03-17
042508,22,076,05,30,18,+09,+38.16209,-109.61794,00.8,09,038,3,2022-03-17
042508,22,076,05,40,18,+08,+38.16212,-109.61796,00.7,11,038,3,2022-03-17
042508,22,076,05,50,12,+07,+38.16212,-109.61794,00.8,09,038,3,2022-03-17
042508,22,076,06,00,02,+06,+38.16212,-109.61799,00.8,09,038,3,2022-03-17
042508,22,076,06,10,00,+06,+38.16213,-109.61799,00.9,08,038,3,2022-03-17
042508,22,076,06,20,02,+06,+38.16210,-109.61807,00.9,09,038,3,2022-03-17
042508,22,076,06,30,08,+07,+38.16216,-109.61807,00.9,09,038,3,2022-03-17
042508,22,076,06,40,96,+05,+38.16278,-109.61808,00.9,09,038,3,2022-03-17
042508,22,076,06,50,96,+03,+38.16329,-109.61856,00.9,09,039,3,2022-03-17
042508,22,076,07,00,96,+03,+38.16455,-109.61926,01.0,08,038,3,2022-03-17
042508,22,076,07,10,96,+04,+38.16541,-109.61933,01.0,08,038,3,2022-03-17
042508,22,076,07,20,96,+06,+38.16601,-109.61912,01.0,07,038,3,2022-03-17
042508,22,076,07,30,96,+08,+38.16652,-109.61918,00.9,08,039,3,2022-03-17
042508,22,076,07,40,96,+09,+38.16707,-109.61940,00.9,08,038,3,2022-03-17
042508,22,076,07,50,96,+09,+38.16766,-109.61941,00.9,08,038,3,2022-03-17
042508,22,076,08,00,74,+09,+38.16849,-109.61856,00.9,08,038,3,2022-03-17
042508,22,076,08,10,58,+09,+38.16886,-109.61828,01.0,08,039,3,2022-03-17
042508,22,076,08,20,40,+10,+38.16926,-109.61820,01.2,07,038,3,2022-03-17
042508,22,076,08,30,12,+10,+38.16959,-109.61808,00.9,08,038,3,2022-03-17
042508,22,076,08,40,10,+10,+38.16965,-109.61803,00.9,08,038,3,2022-03-17
042508,22,076,08,50,30,+11,+38.16983,-109.61819,00.9,08,039,3,2022-03-17
042508,22,076,09,00,58,+10,+38.17010,-109.61762,00.9,08,038,3,2022-03-17
042508,22,076,09,10,92,+09,+38.17056,-109.61739,00.9,08,038,3,2022-03-17
042508,22,076,09,20,92,+10,+38.17070,-109.61761,00.9,07,038,3,2022-03-17
042508,22,076,09,30,94,+10,+38.17063,-109.61752,00.9,09,038,3,2022-03-17
042508,22,076,09,40,80,+13,+38.17014,-109.61808,00.9,08,038,3,2022-03-17
042508,22,076,09,50,88,+18,+38.16957,-109.62068,00.9,08,038,3,2022-03-17
042508,22,076,10,00,98,+19,+38.16880,-109.62347,00.9,08,038,3,2022-03-17
042508,22,076,10,10,90,+15,+38.16678,-109.62227,00.8,09,038,3,2022-03-17
042508,22,076,10,20,88,+13,+38.16398,-109.61912,00.7,10,038,3,2022-03-17
042508,22,076,10,30,66,+16,+38.16134,-109.61933,00.7,11,038,3,2022-03-17
042508,22,076,10,40,76,+14,+38.15963,-109.61727,00.7,09,038,3,2022-03-17
042508,22,076,10,50,96,+12,+38.16053,-109.61231,00.7,09,039,3,2022-03-17
042508,22,076,11,00,70,+13,+38.16007,-109.60919,00.8,08,038,3,2022-03-17
042508,22,076,11,10,98,+13,+38.15891,-109.60816,00.9,07,038,3,2022-03-17
042508,22,076,11,20,98,+13,+38.15759,-109.60688,00.8,09,038,3,2022-03-17
042508,22,076,11,30,98,+14,+38.15682,-109.60666,00.7,10,038,3,2022-03-17
042508,22,076,11,40,96,+16,+38.15647,-109.60689,00.7,10,038,3,2022-03-17
042508,22,076,11,50,98,+16,+38.15594,-109.60712,00.8,09,038,3,2022-03-17
042508,22,076,12,00,96,+17,+38.15523,-109.60765,00.8,09,038,3,2022-03-17
042508,22,076,12,10,98,+16,+38.15434,-109.60755,00.8,09,038,3,2022-03-17
042508,22,076,12,20,94,+17,+38.15393,-109.60713,00.9,08,038,3,2022-03-17
042508,22,076,12,30,94,+17,+38.15353,-109.60747,01.1,07,038,3,2022-03-17
042508,22,076,12,40,78,+18,+38.15166,-109.60827,00.9,08,038,3,2022-03-17
042508,22,076,12,50,96,+18,+38.15005,-109.60905,00.9,08,038,3,2022-03-17
042508,22,076,13,00,96,+17,+38.14932,-109.60933,00.8,09,038,3,2022-03-17
042508,22,076,13,10,94,+16,+38.14796,-109.60899,00.7,10,038,3,2022-03-17
042508,22,076,13,20,08,+18,+38.14796,-109.60905,00.7,10,038,3,2022-03-17
042508,22,076,13,30,06,+20,+38.14791,-109.60903,00.8,09,038,3,2022-03-17
042508,22,076,13,40,10,+21,+38.14793,-109.60905,00.8,09,038,3,2022-03-17
042508,22,076,13,50,16,+21,+38.14793,-109.60903,00.9,08,038,3,2022-03-17
042508,22,076,14,00,20,+20,+38.14789,-109.60900,01.0,08,038,3,2022-03-17
042508,22,076,14,10,14,+19,+38.14793,-109.60903,00.9,08,038,3,2022-03-17
042508,22,076,14,20,02,+19,+38.14790,-109.60901,00.8,10,038,3,2022-03-17
042508,22,076,14,30,02,+20,+38.14792,-109.60897,01.8,05,038,3,2022-03-17
042508,22,076,14,40,02,+22,+38.14794,-109.60900,01.1,07,038,3,2022-03-17
042508,22,076,14,50,04,+23,+38.14792,-109.60900,00.9,08,038,3,2022-03-17
042508,22,076,15,00,08,+21,+38.14789,-109.60901,00.9,08,038,3,2022-03-17
042508,22,076,15,10,10,+21,+38.14788,-109.60903,01.0,08,038,3,2022-03-17
042508,22,076,15,20,06,+20,+38.14792,-109.60905,00.9,08,038,3,2022-03-17
042508,22,076,15,30,38,+20,+38.14789,-109.60907,00.9,08,038,3,2022-03-17
042508,22,076,15,40,94,+20,+38.14811,-109.60888,00.8,09,038,3,2022-03-17
042508,22,076,15,50,96,+18,+38.14820,-109.60877,00.8,09,038,3,2022-03-17
042508,22,076,16,00,90,+18,+38.14810,-109.60891,00.8,09,038,3,2022-03-17
