CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
040151,22,074,00,00,00,-05,+38.07073,-109.56560,00.8,09,038,3,2022-03-15
040151,22,074,00,10,00,-05,+38.07072,-109.56562,00.8,09,038,3,2022-03-15
040151,22,074,00,20,00,-05,+38.07067,-109.56565,00.8,09,037,3,2022-03-15
040151,22,074,00,30,00,-05,+38.07069,-109.56562,00.8,09,038,3,2022-03-15
040151,22,074,00,40,00,-05,+38.07072,-109.56562,00.9,09,038,3,2022-03-15
040151,22,074,00,50,00,-05,+38.07070,-109.56562,01.0,07,038,3,2022-03-15
040151,22,074,01,00,00,-06,+38.07068,-109.56562,00.9,08,037,3,2022-03-15
040151,22,074,01,10,00,-06,+38.07067,-109.56562,00.9,09,038,3,2022-03-15
040151,22,074,01,20,00,-06,+38.07067,-109.56562,00.9,09,038,3,2022-03-15
040151,22,074,01,30,00,-07,+38.07071,-109.56564,00.8,10,037,3,2022-03-15
040151,22,074,01,40,00,-07,+38.07073,-109.56566,00.9,09,037,3,2022-03-15
040151,22,074,01,50,00,-07,+38.07072,-109.56565,00.8,10,038,3,2022-03-15
040151,22,074,02,00,00,-07,+38.07069,-109.56565,00.8,10,038,3,2022-03-15
040151,22,074,02,10,00,-07,+38.07073,-109.56566,00.9,09,038,3,2022-03-15
040151,22,074,02,20,00,-07,+38.07063,-109.56570,00.9,09,038,3,2022-03-15
040151,22,074,02,30,00,-07,+38.07072,-109.56568,01.0,09,038,3,2022-03-15
040151,22,074,02,40,00,-08,+38.07069,-109.56566,01.1,08,038,3,2022-03-15
040151,22,074,02,50,00,-07,+38.07065,-109.56571,01.1,08,038,3,2022-03-15
040151,22,074,03,00,00,-08,+38.07066,-109.56568,01.5,06,038,3,2022-03-15
040151,22,074,03,10,00,-07,+38.07067,-109.56565,01.3,08,038,3,2022-03-15
040151,22,074,03,20,00,-08,+38.07069,-109.56566,01.3,08,038,3,2022-03-15
040151,22,074,03,30,00,-08,+38.07070,-109.56565,01.2,08,037,3,2022-03-15
040151,22,074,03,40,00,-08,+38.07069,-109.56565,01.1,08,038,3,2022-03-15
040151,22,074,03,50,00,-08,+38.07065,-109.56566,01.1,08,038,3,2022-03-15
040151,22,074,04,00,00,-08,+38.07067,-109.56565,01.0,08,038,3,2022-03-15
040151,22,074,04,10,00,-08,+38.07070,-109.56566,00.9,09,038,3,2022-03-15
040151,22,074,04,20,00,-08,+38.07066,-109.56568,00.8,10,038,3,2022-03-15
040151,22,074,04,30,00,-08,+38.07069,-109.56565,00.8,10,038,3,2022-03-15
040151,22,074,04,40,00,-08,+38.07074,-109.56565,00.9,09,038,3,2022-03-15
040151,22,074,04,50,00,-08,+38.07073,-109.56565,00.9,09,038,3,2022-03-15
040151,22,074,05,00,00,-08,+38.07078,-109.56564,01.1,08,038,3,2022-03-15
040151,22,074,05,10,00,-08,+38.07082,-109.56560,01.1,08,038,3,2022-03-15
040151,22,074,05,20,00,-08,+38.07076,-109.56565,01.2,08,038,3,2022-03-15
040151,22,074,05,30,00,-08,+38.07077,-109.56565,01.0,07,038,3,2022-03-15
040151,22,074,05,40,00,-08,+38.07077,-109.56565,00.8,10,038,3,2022-03-15
040151,22,074,05,50,00,-08,+38.07074,-109.56565,00.7,10,038,3,2022-03-15
040151,22,074,06,00,00,-08,+38.07074,-109.56565,00.8,09,038,3,2022-03-15
040151,22,074,06,10,00,-09,+38.07068,-109.56565,00.9,08,038,3,2022-03-15
040151,22,074,06,20,00,-08,+38.07067,-109.56566,00.9,08,038,3,2022-03-15
040151,22,074,06,30,00,-08,+38.07069,-109.56566,00.8,09,039,3,2022-03-15
040151,22,074,06,40,00,-08,+38.07073,-109.56566,01.2,08,038,3,2022-03-15
040151,22,074,06,50,00,-08,+38.07071,-109.56566,01.1,08,038,3,2022-03-15
040151,22,074,07,00,00,-08,+38.07067,-109.56566,01.0,08,037,3,2022-03-15
040151,22,074,07,10,00,-09,+38.07071,-109.56566,01.0,08,038,3,2022-03-15
040151,22,074,07,20,02,-08,+38.07070,-109.56566,01.0,08,038,3,2022-03-15
040151,22,074,07,30,00,-08,+38.07073,-109.56566,01.1,07,038,3,2022-03-15
040151,22,074,07,40,00,-07,+38.07073,-109.56568,01.0,07,039,3,2022-03-15
040151,22,074,07,50,06,-06,+38.07070,-109.56564,01.0,07,038,3,2022-03-15
040151,22,074,08,00,00,-05,+38.07069,-109.56565,00.8,09,038,3,2022-03-15
040151,22,074,08,10,00,-05,+38.07071,-109.56566,00.8,09,037,3,2022-03-15
040151,22,074,08,20,06,-03,+38.07071,-109.56566,01.1,08,039,3,2022-03-15
040151,22,074,08,30,06,-02,+38.07071,-109.56566,00.9,09,038,3,2022-03-15
040151,22,074,08,40,16,+02,+38.07289,-109.56428,00.9,09,038,3,2022-03-15
040151,22,074,08,50,14,+07,+38.07302,-109.56433,01.1,08,038,3,2022-03-15
040151,22,074,09,00,80,+10,+38.07283,-109.56444,00.9,09,038,3,2022-03-15
040151,22,074,09,10,72,+12,+38.07280,-109.56448,00.9,09,038,3,2022-03-15
040151,22,074,09,20,30,+13,+38.07328,-109.56453,00.9,09,038,3,2022-03-15
040151,22,074,09,30,40,+16,+38.07328,-109.56452,00.8,09,037,3,2022-03-15
040151,22,074,09,40,62,+17,+38.07323,-109.56417,00.9,09,038,3,2022-03-15
040151,22,074,09,50,46,+20,+38.07329,-109.56414,00.9,09,038,3,2022-03-15
040151,22,074,10,00,66,+19,+38.07329,-109.56439,00.9,09,038,3,2022-03-15
040151,22,074,10,10,54,+20,+38.07324,-109.56427,00.8,09,038,3,2022-03-15
040151,22,074,10,20,34,+20,+38.07329,-109.56434,00.8,10,038,3,2022-03-15
040151,22,074,10,30,80,+19,+38.07323,-109.56406,00.8,10,038,3,2022-03-15
040151,22,074,10,40,84,+18,+38.07324,-109.56409,00.7,11,038,3,2022-03-15
040151,22,074,10,50,66,+20,+38.07328,-109.56413,00.7,10,038,3,2022-03-15
040151,22,074,11,00,38,+20,+38.07326,-109.56440,00.8,09,039,3,2022-03-15
040151,22,074,11,10,76,+19,+38.07321,-109.56407,00.8,09,038,3,2022-03-15
040151,22,074,11,20,80,+19,+38.07324,-109.56407,00.8,10,038,3,2022-03-15
040151,22,074,11,30,26,+20,+38.07319,-109.56432,00.8,09,037,3,2022-03-15
040151,22,074,11,40,56,+20,+38.07324,-109.56407,00.8,10,038,3,2022-03-15
040151,22,074,11,50,48,+20,+38.07327,-109.56417,00.8,10,038,3,2022-03-15
040151,22,074,12,00,12,+24,+38.07326,-109.56421,00.8,10,038,3,2022-03-15
040151,22,074,12,10,48,+24,+38.07326,-109.56407,00.8,10,039,3,2022-03-15
040151,22,074,12,20,78,+20,+38.07320,-109.56407,00.9,09,038,3,2022-03-15
040151,22,074,12,30,42,+20,+38.07329,-109.56430,00.9,09,038,3,2022-03-15
040151,22,074,12,40,16,+20,+38.07330,-109.56433,01.0,09,038,3,2022-03-15
040151,22,074,12,50,14,+21,+38.07326,-109.56414,00.9,09,038,3,2022-03-15
040151,22,074,13,00,18,+23,+38.07326,-109.56414,00.9,09,038,3,2022-03-15
040151,22,074,13,10,12,+25,+38.07329,-109.56429,00.9,09,038,3,2022-03-15
040151,22,074,13,20,16,+25,+38.07331,-109.56424,00.9,09,038,3,2022-03-15
040151,22,074,13,30,10,+25,+38.07330,-109.56421,00.8,10,038,3,2022-03-15
040151,22,074,13,40,02,+25,+38.07332,-109.56425,00.9,09,038,3,2022-03-15
040151,22,074,13,50,02,+25,+38.07331,-109.56423,00.8,10,038,3,2022-03-15
040151,22,074,14,00,00,+25,+38.07332,-109.56425,00.8,09,038,3,2022-03-15
040151,22,074,14,10,12,+25,+38.07332,-109.56427,00.8,09,038,3,2022-03-15
040151,22,074,14,20,26,+24,+38.07315,-109.56438,00.8,10,038,3,2022-03-15
040151,22,074,14,30,42,+23,+38.07329,-109.56427,00.8,09,038,3,2022-03-15
040151,22,074,14,40,18,+23,+38.07328,-109.56406,00.7,10,038,3,2022-03-15
040151,22,074,14,50,42,+24,+38.07329,-109.56455,00.8,09,038,3,2022-03-15
040151,22,074,15,00,28,+23,+38.07332,-109.56448,00.8,09,038,3,2022-03-15
040151,22,074,15,10,24,+22,+38.07323,-109.56404,01.0,07,038,3,2022-03-15
040151,22,074,15,20,76,+21,+38.07331,-109.56438,01.0,07,038,3,2022-03-15
040151,22,074,15,30,40,+23,+38.07326,-109.56415,01.0,07,038,3,2022-03-15
040151,22,074,15,40,38,+21,+38.07322,-109.56451,01.0,07,038,3,2022-03-15
040151,22,074,15,50,20,+25,+38.07319,-109.56452,01.1,07,038,3,2022-03-15
040151,22,074,16,00,20,+24,+38.07332,-109.56440,01.1,07,037,3,2022-03-15
040151,22,074,16,10,50,+22,+38.07331,-109.56421,00.8,09,038,3,2022-03-15
040151,22,074,16,20,06,+21,+38.07331,-109.56421,00.9,08,038,3,2022-03-15
040151,22,074,16,30,28,+21,+38.07323,-109.56405,00.9,08,037,3,2022-03-15
040151,22,074,16,40,92,+21,+38.07321,-109.56406,00.9,08,038,3,2022-03-15
040151,22,074,16,50,58,+21,+38.07323,-109.56424,00.9,08,038,3,2022-03-15
040151,22,074,17,00,80,+21,+38.07320,-109.56414,00.9,08,038,3,2022-03-15
040151,22,074,17,10,50,+20,+38.07321,-109.56405,00.9,09,038,3,2022-03-15
040151,22,074,17,20,90,+19,+38.07319,-109.56414,00.8,09,038,3,2022-03-15
040151,22,074,17,30,54,+17,+38.07328,-109.56444,00.8,08,038,3,2022-03-15
040151,22,074,17,40,38,+15,+38.07323,-109.56404,00.8,09,038,3,2022-03-15
040151,22,074,17,50,88,+14,+38.07319,-109.56410,00.8,09,038,3,2022-03-15
040151,22,074,18,00,30,+13,+38.07323,-109.56404,00.9,09,039,3,2022-03-15
040151,22,074,18,10,74,+10,+38.07323,-109.56428,01.1,08,038,3,2022-03-15
040151,22,074,18,20,74,+09,+38.07323,-109.56405,01.1,08,038,3,2022-03-15
040151,22,074,18,30,44,+08,+38.07319,-109.56415,01.1,08,037,3,2022-03-15
040151,22,074,18,40,42,+08,+38.07321,-109.56398,01.1,08,039,3,2022-03-15
040151,22,074,18,50,88,+08,+38.07323,-109.56405,01.1,08,038,3,2022-03-15
040151,22,074,19,00,50,+08,+38.07336,-109.56417,01.1,08,038,3,2022-03-15
040151,22,074,19,10,00,+09,+38.07329,-109.56423,01.1,08,038,3,2022-03-15
040151,22,074,19,20,52,+09,+38.07317,-109.56448,01.2,07,038,3,2022-03-15
040151,22,074,19,30,12,+09,+38.07319,-109.56449,00.8,10,038,3,2022-03-15
040151,22,074,19,40,04,+09,+38.07319,-109.56451,00.8,10,038,3,2022-03-15
040151,22,074,19,50,04,+09,+38.07315,-109.56452,00.7,11,038,3,2022-03-15
040151,22,074,20,00,04,+09,+38.07315,-109.56451,00.7,11,038,3,2022-03-15
040151,22,074,20,10,10,+08,+38.07319,-109.56452,00.7,11,038,3,2022-03-15
040151,22,074,20,20,06,+07,+38.07315,-109.56448,00.7,11,038,3,2022-03-15
040151,22,074,20,30,04,+06,+38.07314,-109.56449,00.8,10,038,3,2022-03-15
040151,22,074,20,40,00,+05,+38.07317,-109.56443,01.0,09,038,3,2022-03-15
040151,22,074,20,50,02,+04,+38.07314,-109.56452,00.7,11,038,3,2022-03-15
040151,22,074,21,00,02,+04,+38.07317,-109.56452,00.8,10,037,3,2022-03-15
040151,22,074,21,10,00,+03,+38.07319,-109.56451,00.7,12,037,3,2022-03-15
040151,22,074,21,20,24,+03,+38.07321,-109.56448,00.8,10,038,3,2022-03-15
040151,22,074,21,30,26,+03,+38.07320,-109.56452,00.8,10,038,3,2022-03-15
040151,22,074,21,40,14,+04,+38.07323,-109.56452,01.0,09,038,3,2022-03-15
040151,22,074,21,50,14,+03,+38.07323,-109.56459,01.0,09,038,3,2022-03-15
040151,22,074,22,00,08,+04,+38.07319,-109.56461,00.9,10,038,3,2022-03-15
040151,22,074,22,10,02,+04,+38.07319,-109.56455,00.9,09,038,3,2022-03-15
040151,22,074,22,20,06,+05,+38.07321,-109.56449,00.9,09,038,3,2022-03-15
040151,22,074,22,30,14,+04,+38.07323,-109.56451,01.0,09,038,3,2022-03-15
