CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
039988,22,074,11,01,02,+20,+38.07048,-109.56564,04.1,04,047,3,2022-03-15
039988,22,074,12,00,02,+26,+38.07068,-109.56568,01.1,06,039,3,2022-03-15
039988,22,074,13,00,00,+30,+38.07069,-109.56568,01.4,07,038,3,2022-03-15
039988,22,074,14,00,22,+27,+38.16099,-109.61940,01.7,06,038,3,2022-03-15
039988,22,074,15,00,24,+25,+38.07069,-109.56565,01.1,07,038,3,2022-03-15
039988,22,074,16,00,00,+26,+38.07066,-109.56568,01.3,06,038,3,2022-03-15
039988,22,074,17,00,00,+25,+38.07069,-109.56560,01.2,06,039,3,2022-03-15
039988,22,074,18,00,00,+25,+38.07065,-109.56562,01.0,08,040,3,2022-03-15
039988,22,074,19,00,00,+20,+38.07061,-109.56554,01.4,06,038,3,2022-03-15
039988,22,074,19,40,00,+17,+38.07066,-109.56554,01.2,07,038,3,2022-03-15
039988,22,074,19,50,00,+16,+38.07072,-109.56562,01.2,07,038,3,2022-03-15
039988,22,074,20,00,00,+15,+38.07067,-109.56564,01.2,08,038,3,2022-03-15
039988,22,074,20,10,00,+14,+38.07064,-109.56562,00.9,10,038,3,2022-03-15
039988,22,074,20,20,00,+14,+38.07067,-109.56566,00.9,09,039,3,2022-03-15
039988,22,074,20,30,00,+14,+38.07069,-109.56564,00.9,09,038,3,2022-03-15
039988,22,074,20,40,00,+13,+38.07062,-109.56562,01.0,08,038,3,2022-03-15
039988,22,074,20,50,00,+13,+38.07068,-109.56565,00.9,09,038,3,2022-03-15
039988,22,074,21,00,00,+12,+38.07067,-109.56560,00.7,11,038,3,2022-03-15
039988,22,074,21,10,00,+11,+38.07069,-109.56560,00.9,08,038,3,2022-03-15
039988,22,074,21,20,00,+11,+38.07071,-109.56562,00.8,10,038,3,2022-03-15
039988,22,074,21,30,00,+10,+38.07067,-109.56562,00.9,09,038,3,2022-03-15
039988,22,074,21,40,00,+10,+38.07069,-109.56562,01.0,09,038,3,2022-03-15
039988,22,074,21,50,00,+10,+38.07066,-109.56560,01.0,08,038,3,2022-03-15
039988,22,074,22,00,00,+10,+38.07065,-109.56560,01.0,09,038,3,2022-03-15
039988,22,074,22,10,00,+09,+38.07065,-109.56556,01.0,09,038,3,2022-03-15
039988,22,074,22,20,00,+09,+38.07064,-109.56562,01.0,09,038,3,2022-03-15
039988,22,074,22,30,00,+09,+38.07069,-109.56556,00.9,09,038,3,2022-03-15
039988,22,074,22,40,00,+09,+38.07066,-109.56562,00.9,09,038,3,2022-03-15
039988,22,074,22,50,00,+08,+38.07067,-109.56564,00.9,08,038,3,2022-03-15
039988,22,074,23,00,00,+08,+38.07065,-109.56565,00.9,08,038,3,2022-03-15
039988,22,074,23,10,00,+08,+38.07066,-109.56560,01.1,07,038,3,2022-03-15
039988,22,074,23,20,00,+08,+38.07077,-109.56558,01.5,07,038,3,2022-03-15
039988,22,074,23,30,00,+08,+38.07071,-109.56562,00.9,08,038,3,2022-03-15
039988,22,074,23,40,00,+08,+38.07068,-109.56565,00.9,08,038,3,2022-03-15
039988,22,074,23,50,00,+08,+38.07065,-109.56562,00.9,08,038,3,2022-03-15
039988,22,075,00,00,00,+07,+38.07063,-109.56562,00.9,08,038,3,2022-03-16
039988,22,075,00,10,00,+07,+38.07068,-109.56562,01.0,08,038,3,2022-03-16
039988,22,075,00,20,00,+07,+38.07069,-109.56562,01.0,08,038,3,2022-03-16
039988,22,075,00,30,00,+07,+38.07063,-109.56562,00.9,08,038,3,2022-03-16
039988,22,075,00,40,00,+07,+38.07065,-109.56560,00.9,09,038,3,2022-03-16
039988,22,075,00,50,00,+07,+38.07065,-109.56564,00.9,08,038,3,2022-03-16
039988,22,075,01,00,00,+07,+38.07067,-109.56560,00.9,09,038,3,2022-03-16
039988,22,075,01,10,00,+07,+38.07066,-109.56562,00.9,09,038,3,2022-03-16
039988,22,075,01,20,00,+07,+38.07067,-109.56562,00.9,09,038,3,2022-03-16
039988,22,075,01,30,00,+06,+38.07066,-109.56565,00.9,09,038,3,2022-03-16
039988,22,075,01,40,00,+07,+38.07064,-109.56565,00.9,09,038,3,2022-03-16
039988,22,075,01,50,00,+06,+38.07067,-109.56564,01.2,07,038,3,2022-03-16
039988,22,075,02,00,00,+06,+38.07070,-109.56562,00.8,10,038,3,2022-03-16
039988,22,075,02,10,00,+07,+38.07067,-109.56558,00.9,09,038,3,2022-03-16
039988,22,075,02,20,00,+07,+38.07066,-109.56560,00.9,09,038,3,2022-03-16
