CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
045141,22,165,00,00,00,+23,+38.07020,-109.56551,00.9,08,038,3,2022-06-14
045141,22,165,02,00,00,+20,+38.07023,-109.56552,01.4,07,038,3,2022-06-14
045141,22,165,04,00,00,+18,+38.07029,-109.56552,01.0,07,038,3,2022-06-14
045141,22,165,06,00,00,+16,+38.07027,-109.56551,01.0,08,040,3,2022-06-14
045141,22,165,08,00,02,+31,+38.07294,-109.56432,00.8,09,038,3,2022-06-14
045141,22,165,10,00,52,+25,+38.07302,-109.56358,00.9,09,038,3,2022-06-14
045141,22,165,14,01,92,+28,+38.07364,-109.56632,00.7,12,059,3,2022-06-14
045141,22,165,16,00,92,+29,+38.07461,-109.56898,01.0,09,038,3,2022-06-14
045141,22,165,18,00,78,+29,+38.07420,-109.56949,00.8,09,038,3,2022-06-14
045141,22,165,20,00,90,+21,+38.07332,-109.56806,00.9,09,038,3,2022-06-14
045141,22,165,22,00,84,+15,+38.07258,-109.56677,01.0,08,038,3,2022-06-14
045141,22,166,00,00,58,+16,+38.07306,-109.56615,00.9,08,039,3,2022-06-15
045141,22,166,02,00,66,+15,+38.07231,-109.56711,00.9,08,039,3,2022-06-15
045141,22,166,04,00,42,+13,+38.07232,-109.56718,01.0,07,038,3,2022-06-15
045141,22,166,06,00,92,+15,+38.05230,-109.58494,01.0,09,039,3,2022-06-15
045141,22,166,08,00,98,+22,+37.99335,-109.59619,01.2,07,038,3,2022-06-15
045141,22,166,14,00,72,+32,+37.97593,-109.61441,00.7,12,038,3,2022-06-15
045141,22,166,16,00,62,+32,+37.97535,-109.61639,01.3,07,058,3,2022-06-15
045141,22,166,18,00,80,+32,+37.97014,-109.61819,00.9,08,038,3,2022-06-15
045141,22,166,20,00,94,+18,+37.96675,-109.62078,00.9,08,038,3,2022-06-15
045141,22,166,22,00,62,+17,+37.96696,-109.62166,00.9,08,038,3,2022-06-15
045141,22,167,00,00,54,+16,+37.96695,-109.62169,00.9,08,038,3,2022-06-16
045141,22,167,02,00,64,+16,+37.96687,-109.62168,00.9,08,038,3,2022-06-16
045141,22,167,04,00,44,+16,+37.96692,-109.62174,01.0,07,039,3,2022-06-16
045141,22,167,06,00,64,+17,+37.94756,-109.63508,01.2,07,038,3,2022-06-16
045141,22,167,14,00,80,+34,+37.87065,-109.70420,01.0,07,038,3,2022-06-16
045141,22,167,16,00,74,+33,+37.87062,-109.70368,01.0,09,038,3,2022-06-16
045141,22,167,18,00,82,+34,+37.87043,-109.70289,00.9,08,038,3,2022-06-16
045141,22,168,00,00,60,+19,+37.86957,-109.70417,01.3,07,038,3,2022-06-17
